,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.281408,,,,,,,,,,,,,,,,,,,,0.281408,1.971548,A:maj,0.0
1,0.28140831,0.28140831,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.281408,1.971548,A:maj,0.0
2,0.28169,0.28140831,1.0,1.0,0.0,,,,,,0.28169,0.6954221875,85.0,66.0,0.0,0.28169,2.0228863125,69.0,85.0,0.0,0.281408,1.971548,A:maj,0.0
3,0.6954221875,0.28140831,1.0,1.0,0.0,,,,,,0.28169,0.6954221875,85.0,66.0,0.0,0.28169,2.0228863125,69.0,85.0,0.0,0.281408,1.971548,A:maj,0.0
4,0.704225,0.28140831,1.0,1.0,0.0,,,,,,,,,,,0.704225,1.2376754375,76.0,63.0,1.0,0.281408,1.971548,A:maj,0.0
5,1.1264783100000002,1.1264783100000002,0.0,0.0,1.0,,,,,,,,,,,0.704225,1.2376754375,76.0,63.0,1.0,0.281408,1.971548,A:maj,0.0
6,1.12676,1.1264783100000002,0.0,0.0,1.0,,,,,,1.12676,2.0475341875,88.0,69.0,1.0,0.704225,1.2376754375,76.0,63.0,1.0,0.281408,1.971548,A:maj,0.0
7,1.2376754375,1.1264783100000002,0.0,0.0,1.0,,,,,,1.12676,2.0475341875,88.0,69.0,1.0,0.704225,1.2376754375,76.0,63.0,1.0,0.281408,1.971548,A:maj,0.0
8,1.971548,1.1264783100000002,0.0,0.0,1.0,,,,,,1.12676,2.0475341875,88.0,69.0,1.0,,,,,,1.971548,3.661688,C#:min/5,1.0
9,1.9715483100000004,1.9715483100000004,1.0,0.0,2.0,,,,,,1.12676,2.0475341875,88.0,69.0,1.0,,,,,,1.971548,3.661688,C#:min/5,1.0
10,1.97183,1.9715483100000004,1.0,0.0,2.0,,,,,,1.97183,2.4102100625,83.0,63.0,2.0,1.97183,3.5651390625,68.0,69.0,2.0,1.971548,3.661688,C#:min/5,1.0
11,2.0228863125,1.9715483100000004,1.0,0.0,2.0,,,,,,1.97183,2.4102100625,83.0,63.0,2.0,1.97183,3.5651390625,68.0,69.0,2.0,1.971548,3.661688,C#:min/5,1.0
12,2.0475341875,1.9715483100000004,1.0,0.0,2.0,,,,,,1.97183,2.4102100625,83.0,63.0,2.0,1.97183,3.5651390625,68.0,69.0,2.0,1.971548,3.661688,C#:min/5,1.0
13,2.394365,1.9715483100000004,1.0,0.0,2.0,,,,,,1.97183,2.4102100625,83.0,63.0,2.0,2.394365,2.8644351875,76.0,63.0,3.0,1.971548,3.661688,C#:min/5,1.0
14,2.4102100625,1.9715483100000004,1.0,0.0,2.0,,,,,,1.97183,2.4102100625,83.0,63.0,2.0,2.394365,2.8644351875,76.0,63.0,3.0,1.971548,3.661688,C#:min/5,1.0
15,2.8166183100000004,2.8166183100000004,0.0,0.0,3.0,,,,,,,,,,,2.394365,2.8644351875,76.0,63.0,3.0,1.971548,3.661688,C#:min/5,1.0
16,2.8169,2.8166183100000004,0.0,0.0,3.0,,,,,,2.8169,3.6778150625,88.0,57.0,3.0,2.394365,2.8644351875,76.0,63.0,3.0,1.971548,3.661688,C#:min/5,1.0
17,2.8644351875,2.8166183100000004,0.0,0.0,3.0,,,,,,2.8169,3.6778150625,88.0,57.0,3.0,2.394365,2.8644351875,76.0,63.0,3.0,1.971548,3.661688,C#:min/5,1.0
18,3.5651390625,2.8166183100000004,0.0,0.0,3.0,,,,,,2.8169,3.6778150625,88.0,57.0,3.0,,,,,,1.971548,3.661688,C#:min/5,1.0
19,3.661688,2.8166183100000004,0.0,0.0,3.0,,,,,,2.8169,3.6778150625,88.0,57.0,3.0,,,,,,3.661688,5.351828,F#:min7,2.0
20,3.6616883100000006,3.6616883100000006,1.0,1.0,4.0,,,,,,2.8169,3.6778150625,88.0,57.0,3.0,,,,,,3.661688,5.351828,F#:min7,2.0
21,3.66197,3.6616883100000006,1.0,1.0,4.0,,,,,,3.66197,4.0933078125,81.0,63.0,4.0,3.66197,5.0475326875,66.0,67.0,4.0,3.661688,5.351828,F#:min7,2.0
22,3.6778150625,3.6616883100000006,1.0,1.0,4.0,,,,,,3.66197,4.0933078125,81.0,63.0,4.0,3.66197,5.0475326875,66.0,67.0,4.0,3.661688,5.351828,F#:min7,2.0
23,4.084505,3.6616883100000006,1.0,1.0,4.0,,,,,,3.66197,4.0933078125,81.0,63.0,4.0,4.084505,4.531687875,76.0,51.0,5.0,3.661688,5.351828,F#:min7,2.0
24,4.084505,3.6616883100000006,1.0,1.0,4.0,,,,,,3.66197,4.0933078125,81.0,63.0,4.0,4.084505,4.968307375,69.0,52.0,6.0,3.661688,5.351828,F#:min7,2.0
25,4.0933078125,3.6616883100000006,1.0,1.0,4.0,,,,,,3.66197,4.0933078125,81.0,63.0,4.0,4.084505,4.968307375,69.0,52.0,6.0,3.661688,5.351828,F#:min7,2.0
26,4.50675831,4.50675831,0.0,0.0,5.0,,,,,,,,,,,4.084505,4.968307375,69.0,52.0,6.0,3.661688,5.351828,F#:min7,2.0
