,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.393157,,,,,,,,,,,,,,,,,,,,0.393157,0.919472,N,0.0
1,0.393157305,0.393157305,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.393157,0.919472,N,0.0
2,0.919472,0.393157305,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.919472,1.445787,N,1.0
3,0.919472305,0.919472305,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.919472,1.445787,N,1.0
4,1.1831122604166668,0.919472305,0.0,0.0,1.0,,,,,,1.1831122604166668,1.4824539166666668,68.0,100.0,0.0,,,,,,0.919472,1.445787,N,1.0
5,1.445787,0.919472305,0.0,0.0,1.0,,,,,,1.1831122604166668,1.4824539166666668,68.0,100.0,0.0,,,,,,1.445787,3.551047,C#:maj,2.0
6,1.445787305,1.445787305,1.0,1.0,2.0,,,,,,1.1831122604166668,1.4824539166666668,68.0,100.0,0.0,,,,,,1.445787,3.551047,C#:maj,2.0
7,1.4462697604166668,1.445787305,1.0,1.0,2.0,,,,,,1.4462697604166668,1.7489008854166668,73.0,90.0,1.0,,,,,,1.445787,3.551047,C#:maj,2.0
8,1.4824539166666668,1.445787305,1.0,1.0,2.0,,,,,,1.4462697604166668,1.7489008854166668,73.0,90.0,1.0,,,,,,1.445787,3.551047,C#:maj,2.0
9,1.709427260416667,1.445787305,1.0,1.0,2.0,,,,,,1.709427260416667,2.021926791666667,75.0,103.0,2.0,,,,,,1.445787,3.551047,C#:maj,2.0
10,1.7489008854166668,1.445787305,1.0,1.0,2.0,,,,,,1.709427260416667,2.021926791666667,75.0,103.0,2.0,,,,,,1.445787,3.551047,C#:maj,2.0
11,1.972102305,1.972102305,0.0,0.0,3.0,,,,,,1.709427260416667,2.021926791666667,75.0,103.0,2.0,,,,,,1.445787,3.551047,C#:maj,2.0
