,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.246976596,0.246976596,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,0.246977,0.246976596,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.246977,0.944651,N,0.0
2,0.944650596,0.944650596,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.246977,0.944651,N,0.0
3,0.944651,0.944650596,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.944651,2.339999,B:maj,1.0
4,0.944766875,0.944650596,1.0,1.0,1.0,,,,,,,,,,,0.944766875,3.049416775,59.0,71.0,0.0,0.944651,2.339999,B:maj,1.0
5,1.642324596,1.642324596,0.0,0.0,2.0,,,,,,,,,,,0.944766875,3.049416775,59.0,71.0,0.0,0.944651,2.339999,B:maj,1.0
6,1.642440875,1.642324596,0.0,0.0,2.0,,,,,,,,,,,1.642440875,2.3561032375,78.0,99.0,1.0,0.944651,2.339999,B:maj,1.0
7,2.339998596,2.339998596,1.0,0.0,3.0,,,,,,,,,,,1.642440875,2.3561032375,78.0,99.0,1.0,0.944651,2.339999,B:maj,1.0
8,2.339999,2.339998596,1.0,0.0,3.0,,,,,,,,,,,1.642440875,2.3561032375,78.0,99.0,1.0,2.339999,3.735347,C#:7/b7,2.0
9,2.340114875,2.339998596,1.0,0.0,3.0,,,,,,,,,,,2.340114875,2.8212192375,77.0,99.0,2.0,2.339999,3.735347,C#:7/b7,2.0
10,2.3561032375,2.339998596,1.0,0.0,3.0,,,,,,,,,,,2.340114875,2.8212192375,77.0,99.0,2.0,2.339999,3.735347,C#:7/b7,2.0
11,2.8212192375,2.339998596,1.0,0.0,3.0,,,,,,,,,,,2.340114875,2.8212192375,77.0,99.0,2.0,2.339999,3.735347,C#:7/b7,2.0
12,3.037672596,3.037672596,0.0,0.0,4.0,,,,,,,,,,,,,,,,2.339999,3.735347,C#:7/b7,2.0
13,3.037788875,3.037672596,0.0,0.0,4.0,,,,,,,,,,,3.037788875,3.770346575,73.0,84.0,3.0,2.339999,3.735347,C#:7/b7,2.0
14,3.049416775,3.037672596,0.0,0.0,4.0,,,,,,,,,,,3.037788875,3.770346575,73.0,84.0,3.0,2.339999,3.735347,C#:7/b7,2.0
15,3.735346596,3.735346596,1.0,1.0,5.0,,,,,,,,,,,3.037788875,3.770346575,73.0,84.0,3.0,2.339999,3.735347,C#:7/b7,2.0
16,3.735347,3.735346596,1.0,1.0,5.0,,,,,,,,,,,3.037788875,3.770346575,73.0,84.0,3.0,3.735347,5.130695,B:maj,3.0
17,3.735462875,3.735346596,1.0,1.0,5.0,,,,,,,,,,,3.735462875,5.1874968875,66.0,99.0,4.0,3.735347,5.130695,B:maj,3.0
18,3.735462875,3.735346596,1.0,1.0,5.0,,,,,,,,,,,3.735462875,6.511624,59.0,54.0,5.0,3.735347,5.130695,B:maj,3.0
19,3.770346575,3.735346596,1.0,1.0,5.0,,,,,,,,,,,3.735462875,6.511624,59.0,54.0,5.0,3.735347,5.130695,B:maj,3.0
20,4.433020596,4.433020596,0.0,0.0,6.0,,,,,,,,,,,3.735462875,6.511624,59.0,54.0,5.0,3.735347,5.130695,B:maj,3.0
21,4.433136875,4.433020596,0.0,0.0,6.0,,,,,,,,,,,4.433136875,5.1874968875,78.0,79.0,6.0,3.735347,5.130695,B:maj,3.0
22,5.1306945960000006,5.1306945960000006,1.0,0.0,7.0,,,,,,,,,,,4.433136875,5.1874968875,78.0,79.0,6.0,3.735347,5.130695,B:maj,3.0
