,start,end,pitch,velocity
0,5.2500008750000005,6.344643914583333,78.0,99.0
1,6.535715375,6.673215397916667,69.0,98.0
2,6.7392868375,6.882144004166666,81.0,95.0
3,6.9535725875,7.287501214583333,79.0,97.0
4,7.375001229166667,7.766072722916666,78.0,100.0
5,7.808929872916667,8.20178708125,76.0,99.0
6,8.237501372916666,8.680358589583333,74.0,107.0
7,8.70000145,9.458930147916666,76.0,99.0
8,9.973215947916668,10.135715975,69.0,100.0
9,10.187501697916666,10.350001725,81.0,96.0
10,10.401787447916666,10.77321608125,79.0,100.0
11,10.830358947916666,11.164287575,78.0,100.0
12,11.258930447916667,11.564287641666667,85.0,104.0
13,11.687501947916667,12.03750200625,86.0,97.0
14,12.116073447916667,13.08750218125,83.0,95.0
15,13.401787947916667,13.74107371875,86.0,95.0
16,13.830359447916667,14.2178595125,85.0,98.0
17,14.258930947916667,14.360716679166666,86.0,95.0
18,14.473216697916667,14.987502497916667,81.0,94.0
19,15.116073947916666,15.483931152083333,74.0,104.0
20,15.973216947916667,16.316074147916666,86.0,97.0
21,15.544645447916666,16.410717020833335,82.0,94.0
22,15.973216947916667,16.460717029166666,74.0,104.0
23,16.401788447916665,16.710717070833333,79.0,90.0
24,16.401788447916665,16.737502789583335,84.0,97.0
25,16.830359947916666,17.1964314375,82.0,93.0
26,17.258931447916666,18.121431591666667,81.0,94.0
27,17.258931447916666,18.121431591666667,81.0,96.0
28,18.116074447916667,18.982146020833333,79.0,85.0
29,18.973217447916667,20.676789160416668,78.0,82.0
30,23.617861079166666,23.942861133333334,64.0,89.0
31,24.076789727083334,25.067861320833334,66.0,89.0
32,24.933932727083334,25.919647177083334,62.0,83.0
33,25.814290016666668,27.028575933333332,67.0,85.0
34,29.24464773125,29.6678620875,67.0,83.0
35,29.655362085416666,30.12321930625,66.0,93.0
36,30.11071930416667,30.619647960416668,67.0,92.0
37,30.542862233333334,31.019648027083335,74.0,98.0
38,30.98036230625,31.82679101875,73.0,93.0
39,31.835719591666667,32.63393401041667,69.0,87.0
40,32.68214830416667,34.08036282291667,71.0,88.0
41,42.950007158333335,43.43750723958333,62.0,93.0
42,43.36786437083333,43.81429301666667,61.0,94.0
43,43.81786444583334,44.28750738125,62.0,94.0
44,44.23215022916666,44.6892931625,64.0,97.0
45,44.6571503,46.1892934125,66.0,94.0
46,46.40179344791667,47.805365110416666,62.0,76.0
47,46.40179344791667,47.880365122916665,66.0,78.0
48,48.11607944791667,49.539293970833334,69.0,77.0
49,48.11607944791667,49.56786540416667,64.0,75.0
50,49.83036544791667,50.782151320833336,66.0,75.0
51,49.83036544791667,50.82143704166667,71.0,84.0
52,51.11607994791667,51.57143716666667,74.0,91.0
53,51.544651447916664,52.00179438125,73.0,94.0
54,51.97322294791667,52.401794447916664,71.0,97.0
55,52.401794447916664,52.84822309375,69.0,93.0
56,52.83036594791667,53.20893743958333,66.0,87.0
57,53.258937447916665,54.676794827083334,71.0,88.0
58,57.116080947916664,57.650009608333335,67.0,93.0
59,57.54465244791667,57.95893823125,71.0,93.0
60,57.973223947916665,58.435724025,74.0,97.0
61,58.40179544791667,58.821438375,73.0,94.0
62,58.830366947916666,59.3035813125,74.0,94.0
63,59.25893844791667,59.739295670833336,76.0,93.0
64,59.687509947916666,60.03393857708333,74.0,87.0
65,60.11608144791667,61.42679595208333,74.0,87.0
66,60.11608144791667,61.435724525,79.0,86.0
67,63.544653447916666,64.81608223125,73.0,81.0
68,64.83036794791667,65.30893945625,76.0,94.0
69,65.25893944791666,65.73751095625,74.0,94.0
70,65.68751094791666,66.21429675,73.0,76.0
71,66.11608244791667,66.50893965625,71.0,78.0
72,66.54465394791667,67.02322545625,69.0,83.0
73,66.97322544791666,68.66251144375,67.0,84.0
74,68.68751144791666,70.16429740833334,81.0,87.0
75,70.40179744791666,70.59822605208333,74.0,89.0
76,70.40179744791666,70.60001176666667,69.0,85.0
77,70.83036894791667,71.03036898125,69.0,85.0
78,70.83036894791667,71.03394041041666,74.0,93.0
79,71.25894044791667,71.46965476875,69.0,89.0
80,71.25894044791667,71.50894048958334,74.0,94.0
81,71.47322619791667,71.70001195,73.0,94.0
82,71.68751194791666,71.9142977,74.0,94.0
83,71.90179769791666,72.03394057708333,76.0,87.0
84,72.11608344791667,72.36251206041666,74.0,95.0
85,72.11608344791667,72.3964406375,78.0,92.0
86,72.54465494791667,72.81072642083333,79.0,92.0
87,72.54465494791667,72.82144070833333,76.0,89.0
88,72.97322644791667,73.75001229166666,78.0,94.0
89,72.97322644791667,73.76251229375,81.0,91.0
90,73.83036944791667,75.19108396041666,74.0,89.0
91,73.83036944791667,75.21786967916667,79.0,85.0
92,75.54465544791667,76.96786997083333,76.0,86.0
93,75.54465544791667,77.078584275,81.0,87.0
94,77.25894144791667,78.09108444375,73.0,78.0
95,77.25894144791667,78.1714416,78.0,82.0
96,78.11608444791666,78.93751315625,76.0,92.0
97,78.97322744791667,80.51608484791667,71.0,86.0
98,78.97322744791667,80.5392991375,74.0,87.0
99,80.68751344791667,82.35358515416667,74.0,90.0
100,80.68751344791667,82.38751373125,71.0,83.0
101,82.40179944791667,82.8321566625,76.0,87.0
102,82.83037094791666,83.26787102083334,74.0,94.0
103,83.25894244791667,83.75537110208333,73.0,91.0
104,83.68751394791667,84.021442575,74.0,97.0
105,84.11608544791666,84.36965691875,78.0,96.0
106,84.54465694791666,84.73394269375,66.0,93.0
107,84.75894269791667,84.964299875,67.0,89.0
108,85.18751419791667,85.6821571375,69.0,98.0
109,85.83037144791666,86.11430006666667,67.0,91.0
110,85.83037144791666,86.11430006666667,79.0,91.0
111,86.25894294791667,86.45001440833333,66.0,92.0
112,86.25894294791667,86.45001440833333,78.0,92.0
113,86.47322869791667,86.74644302916667,64.0,97.0
114,86.47322869791667,86.74644302916667,76.0,97.0
115,86.90180019791667,87.54108601875,74.0,96.0
116,86.90180019791667,87.621443175,62.0,96.0
117,87.54465744791666,89.27680059375,74.0,102.0
118,89.25894344791666,90.54108651875,76.0,99.0
119,90.54465794791666,90.75715798333333,78.0,95.0
120,90.75894369791666,90.88572943333334,79.0,95.0
121,90.97322944791667,91.7893010125,81.0,95.0
122,91.83037244791667,92.64287258333333,79.0,95.0
123,92.68751544791667,94.21965856041666,74.0,92.0
124,94.40180144791667,96.00180171458334,74.0,96.0
125,96.11608744791667,97.46073052916667,76.0,93.0
126,97.40180194791667,97.84108773541666,69.0,81.0
127,97.83037344791667,98.40537354375,67.0,87.0
128,98.25894494791666,98.87501647916666,62.0,85.0
129,98.68751644791666,99.150016525,70.0,93.0
130,99.11608794791667,99.61787374583334,74.0,96.0
131,99.54465944791667,101.2178740125,69.0,81.0
132,105.97323194791667,106.307160575,74.0,97.0
133,106.40180344791666,106.74108921875,73.0,98.0
134,106.83037494791667,107.21966072708334,71.0,94.0
135,107.25894644791667,107.55894649791666,69.0,93.0
136,107.68751794791666,108.07323229791666,62.0,94.0
137,108.11608944791666,109.60180398125,71.0,91.0
138,112.83037594791666,113.25537601875,66.0,88.0
139,113.25894744791667,113.78216182083334,67.0,88.0
140,113.68751894791667,114.13037616458334,66.0,91.0
141,114.11609044791666,114.60359052916667,67.0,89.0
142,114.54466194791667,115.0285906,69.0,94.0
143,114.97323344791667,116.7750194625,71.0,89.0
144,117.11609094791666,117.55001959166667,73.0,80.0
145,117.54466244791666,118.01430538333334,74.0,94.0
146,117.97323394791667,118.45894831458334,76.0,93.0
147,118.40180544791667,119.90537712708333,69.0,93.0
148,120.11609144791667,121.64644884583333,78.0,81.0
149,120.11609144791667,121.65894884791666,74.0,90.0
150,121.83037744791666,122.69287759166667,76.0,88.0
151,122.68752044791667,123.54109201875,74.0,93.0
152,123.54466344791666,124.89466367291666,73.0,79.0
153,124.83037794791667,125.30716374166667,69.0,84.0
154,125.25894944791666,125.53216377916667,62.0,95.0
155,125.25894944791666,125.53752092291667,74.0,100.0
156,125.68752094791667,125.98216385416667,61.0,95.0
157,125.68752094791667,126.0321638625,73.0,95.0
158,126.11609244791667,126.43037821458333,74.0,98.0
159,126.11609244791667,126.43573535833333,62.0,94.0
160,126.54466394791666,126.87502114583333,64.0,96.0
161,126.54466394791666,126.87502114583333,76.0,96.0
162,126.97323544791666,127.28930692916667,78.0,97.0
163,126.97323544791666,127.33573550833333,66.0,95.0
164,127.40180694791667,127.88752131458334,79.0,95.0
165,127.40180694791667,128.08394991875,67.0,97.0
166,128.04466419791666,128.4321642625,69.0,96.0
167,128.04466419791666,128.4321642625,81.0,95.0
168,128.47323569791666,128.68395001875,62.0,96.0
169,128.47323569791666,128.68752144791668,74.0,96.0
170,128.68752144791668,129.54109301875,71.0,94.0
171,129.54466444791666,130.38395030208332,78.0,97.0
172,130.40180744791667,131.67323623125,76.0,95.0
173,131.68752194791668,131.89823626875,74.0,100.0
174,131.90180769791667,132.07145058333333,76.0,93.0
175,132.11609344791665,132.95002215833333,69.0,95.0
176,132.97323644791666,133.60537941041667,78.0,94.0
177,133.61609369791665,133.84109373541668,76.0,89.0
178,133.83037944791667,135.11252251875,74.0,99.0
179,135.18037967291667,135.28037968958333,71.0,96.0
180,135.33037969791667,135.578594025,69.0,93.0
181,135.54466544791666,136.43395131041666,71.0,97.0
182,136.40180844791666,136.81787994583334,74.0,100.0
183,136.83037994791667,136.95359425416666,76.0,92.0
184,137.04466569791666,137.67145151666668,78.0,95.0
185,137.68752294791668,138.09823730208333,76.0,96.0
186,138.11609444791668,138.30180876458334,74.0,94.0
187,138.33038019791667,138.75538026875,76.0,97.0
188,138.75895169791667,138.95002315833332,74.0,95.0
189,139.40180894791666,139.82680901875,71.0,94.0
190,139.83038044791667,140.22323765625,66.0,92.0
191,140.25895194791667,140.59823771875,62.0,89.0
192,140.68752344791667,140.95538063541667,64.0,94.0
193,141.11609494791668,141.492880725,66.0,83.0
194,141.54466644791665,141.80895220625,67.0,93.0
195,141.75895219791667,141.98930937916666,69.0,96.0
196,141.97323794791666,142.15716655,70.0,96.0
197,138.97323744791666,142.39823801875,78.0,97.0
198,142.18752369791667,142.43038088125,72.0,96.0
199,142.40180944791666,142.74288093333334,74.0,100.0
200,142.83038094791667,143.19288100833333,70.0,95.0
201,143.25895244791667,143.67680966041667,70.0,95.0
202,143.68752394791667,144.11252401875,65.0,89.0
203,144.11609544791668,144.54109551875,65.0,93.0
204,144.54466694791665,144.96966701875,62.0,93.0
205,144.97323844791666,145.82681001875,62.0,93.0
206,145.83038144791666,146.25538151875,76.0,93.0
207,146.25895294791667,146.46966726875,72.0,93.0
208,146.47323869791666,146.68395301875,72.0,93.0
209,146.68752444791667,147.11252451875,72.0,93.0
210,147.11609594791668,147.32681026875,69.0,93.0
211,147.33038169791666,147.54109601875,69.0,93.0
212,147.54466744791668,147.96966751875,69.0,93.0
213,147.97323894791666,148.18395326875,64.0,93.0
214,148.18752469791667,148.39823901875,64.0,93.0
215,148.40181044791666,148.61252476875,64.0,93.0
216,148.61609619791668,149.25538201875,60.0,93.0
217,149.25895344791667,149.68395351875,79.0,93.0
218,149.68752494791667,149.89823926875,76.0,93.0
219,149.90181069791666,150.11252501875,76.0,93.0
220,150.11609644791668,150.54109651875,76.0,93.0
221,150.54466794791668,150.75538226875,71.0,93.0
222,150.75895369791667,150.96966801875,71.0,93.0
223,150.97323944791665,151.39823951875,71.0,93.0
224,151.40181094791666,151.61252526875,67.0,93.0
225,151.61609669791667,151.82681101875,67.0,93.0
226,151.83038244791666,152.25538251875,67.0,93.0
227,152.25895394791667,152.68395401875,62.0,93.0
228,152.68752544791667,153.11252551875,64.0,93.0
229,153.11609694791667,153.32681126875,66.0,93.0
230,153.33038269791666,153.54109701875,67.0,93.0
231,153.54466844791668,153.96966851875,69.0,93.0
232,153.97323994791665,154.18395426875,71.0,93.0
233,154.18752569791667,154.39824001875,73.0,93.0
234,154.40181144791666,154.82681151875,74.0,93.0
235,154.83038294791666,155.04109726875,73.0,93.0
236,155.04466869791668,155.25538301875,74.0,93.0
237,155.47324019791668,155.89824026875,78.0,93.0
238,155.90181169791666,156.11252601875,76.0,93.0
239,156.11609744791667,158.68395501875,74.0,93.0
240,158.88574076666666,159.45716943333332,74.0,100.0
241,159.53395516041667,162.22324132291666,76.0,100.0
242,162.32859848333334,162.85717,78.0,100.0
243,162.97681287708335,164.18752736458333,79.0,100.0
244,164.25895594791666,164.33752738958333,79.0,100.0
245,164.4535988375,164.62145600833333,81.0,100.0
246,164.69109887708333,166.28217057083333,82.0,100.0
247,166.39824201875,168.20002803333333,81.0,100.0
248,169.81788544583333,170.84288561666668,76.0,100.0
249,170.66609987291667,171.5678857375,78.0,100.0
250,171.5250285875,172.24824299375,79.0,100.0
251,172.3821715875,173.09824313541668,81.0,100.0
252,173.23038601458333,174.31788619583332,82.0,100.0
253,173.24110030208334,174.47681479375,79.0,100.0
254,176.68752944791666,177.51967244375,73.0,78.0
255,176.68752944791666,177.6000296,81.0,82.0
256,177.97681537708334,178.15360112083334,81.0,104.0
257,178.11967254375,178.31431543333332,83.0,106.0
258,178.26610113958333,178.43931545416666,85.0,106.0
259,178.43752973958334,178.89288695833332,86.0,110.0
260,178.84467266458333,179.3036013125,85.0,119.0
261,179.24467273125,179.67502994583333,83.0,107.0
262,179.678601375,180.11431573333334,81.0,103.0
263,180.13038716458334,181.64110170208335,83.0,100.0
264,180.13753002291668,181.6607445625,86.0,104.0
265,181.81610173125,183.47681629375,88.0,103.0
266,181.81788744583332,183.47860200833333,81.0,98.0
267,183.56967345208332,183.99467352291666,74.0,97.0
268,183.56610202291668,184.01610209791667,69.0,97.0
269,183.56967345208332,184.0178878125,78.0,102.0
270,184.178602125,184.65538791875,73.0,102.0
271,184.85895938125,185.3036023125,72.0,94.0
272,185.46967376875,185.57503092916667,69.0,97.0
273,185.68395951875,185.77860239166668,67.0,110.0
274,185.89824526875,185.96074527916667,66.0,123.0
275,186.11253101875,186.19645960416668,64.0,107.0
276,186.32681676875,186.81431685,62.0,107.0
277,186.32860248333333,188.06074562916666,74.0,102.0
278,188.68753144791665,189.96967451875,76.0,99.0
279,189.97324594791667,190.18574598333333,78.0,95.0
280,190.18753169791665,190.31431743333334,79.0,95.0
281,190.40181744791667,191.2178890125,81.0,95.0
282,191.25896044791668,192.07146058333333,79.0,95.0
283,192.11610344791666,193.64824656041668,74.0,92.0
284,193.83038944791667,195.43038971458333,74.0,96.0
285,195.54467544791666,196.88931852916667,76.0,93.0
286,196.83038994791667,197.26967573541666,69.0,81.0
287,197.25896144791668,197.83396154375,67.0,87.0
288,197.68753294791668,198.30360447916667,62.0,85.0
289,198.11610444791665,198.578604525,70.0,93.0
290,198.54467594791666,199.04646174583334,74.0,96.0
291,198.97324744791666,200.6464620125,69.0,81.0
292,205.40181994791666,205.735748575,74.0,97.0
293,205.83039144791667,206.16967721875,73.0,98.0
294,206.25896294791667,206.64824872708334,71.0,94.0
295,206.68753444791668,206.98753449791667,69.0,93.0
296,207.11610594791668,207.50182029791668,62.0,94.0
297,207.54467744791665,209.03039198125,71.0,91.0
298,212.25896394791667,212.68396401875,66.0,88.0
299,212.68753544791667,213.21074982083334,67.0,88.0
300,213.11610694791668,213.55896416458333,66.0,91.0
301,213.54467844791668,214.03217852916666,67.0,89.0
302,213.97324994791666,214.4571786,69.0,94.0
303,214.40182144791666,215.00717869166667,71.0,89.0
304,216.54467894791668,216.97860759166667,74.0,80.0
305,216.97325044791666,217.44289338333334,73.0,94.0
306,217.40182194791666,217.88753631458334,76.0,93.0
