,beat,chord,chord_end
0,0.0333333,C#:min7/b7,0.588888
1,0.5888883,A:maj,1.144443
2,1.1444433,A:sus2,3.922218
3,1.6999983,,
4,2.2555533000000003,,
5,2.8111083000000003,,
6,3.3666633000000004,,
7,3.9222183,B:hdim7,7.255548
8,4.4777733,,
9,5.0333283,,
10,5.5888833,,
11,6.1444383,,
12,6.6999933,,
13,7.2555483,A:maj,7.811103
14,7.8111033,A:sus2,8.922213
15,8.366658300000001,,
16,8.9222133,A:maj,9.477768
17,9.4777683,A:sus2,10.588878
18,10.0333233,,
19,10.5888783,B:hdim7,13.922208
20,11.1444333,,
21,11.6999883,,
22,12.2555433,,
23,12.8110983,,
24,13.3666533,,
25,13.9222083,A:maj,15.588873
26,14.4777633,,
27,15.0333183,,
28,15.5888733,C#:min7,17.255538
29,16.144428299999998,,
30,16.6999833,,
31,17.255538299999998,F#:min,18.922203
32,17.8110933,,
33,18.3666483,,
34,18.9222033,C#:min,20.588868
35,19.477758300000005,,
36,20.033313300000003,,
37,20.588868300000005,F#:min7,22.255533
38,21.144423300000003,,
39,21.699978300000005,,
40,22.255533300000003,C#:min7,22.811088
41,22.811088300000005,F#:min7,23.922198
42,23.366643300000003,,
43,23.922198300000005,B:min,25.588863
44,24.477753300000003,,
45,25.033308300000005,,
46,25.588863300000003,E:maj,26.144418
47,26.1444183,E:sus2,27.255528
48,26.699973300000003,,
49,27.2555283,A:sus2,28.366638
50,27.811083300000004,,
51,28.3666383,B:sus2,28.922193
52,28.922193300000004,C#:min,30.588858
53,29.4777483,,
54,30.033303300000004,,
55,30.5888583,F#:min,31.144413
56,31.144413300000004,F#:sus2,32.255523
57,31.6999683,,
58,32.2555233,C#:min7,33.922188
59,32.811078300000005,,
60,33.366633300000004,,
61,33.9221883,F#:min,35.033298
62,34.4777433,,
63,35.033298300000006,A:maj7/7,35.588853
64,35.588853300000004,C#:min7,36.144408
65,36.1444083,F#:min,37.255518
66,36.6999633,,
67,37.255518300000006,B:min,37.811073
68,37.8110733,E:sus4,40.588848
69,38.3666283,,
70,38.9221833,,
71,39.477738300000006,,
72,40.0332933,,
73,40.5888483,F#:min,41.144403
74,41.1444033,F#:sus2,42.255513
75,41.699958300000006,,
76,42.2555133,C#:min7,43.366623
77,42.8110683,,
78,43.3666233,N,43.922178
79,43.922178300000006,C#:maj,45.588843
80,44.4777333,,
81,45.0332883,,
82,45.5888433,F#:min,47.255508
83,46.144398300000006,,
84,46.6999533,,
85,47.2555083,D:maj,48.922173
86,47.8110633,,
87,48.366618300000006,,
