,beat,chord,chord_end
0,0.11545443,N,1.024544
1,1.0245444300000002,B:maj,4.660904
2,1.93363443,,
3,2.84272443,,
4,3.75181443,,
5,4.66090443,Bb:min7,8.297264
6,5.56999443,,
7,6.47908443,,
8,7.388174430000001,,
9,8.29726443,Ab:min,11.92497
10,9.20635443,,
11,10.11501633525,,
12,11.01999333525,,
13,11.924970335250002,F#:maj,15.544878
14,12.82994733525,,
15,13.73492433525,,
16,14.639901335249998,,
17,15.54487833525,B:maj,19.177759
18,16.45048908,,
19,17.35957908,,
20,18.26866908,,
21,19.17775908,Bb:min,21.905029
22,20.08684908,,
23,20.99593908,,
24,21.90502908,Eb:maj,22.814119
25,22.81411908,Ab:min,24.632299
26,23.72320908,,
27,24.63229908,C#:maj,26.450479
28,25.54138908,,
29,26.45047908,F#:maj,30.086839
30,27.35956908,,
31,28.26865908,,
32,29.177749080000005,,
33,30.086839080000004,B:maj,31.905019
34,30.995929080000003,,
35,31.90501908,B:maj7,33.723199
36,32.81410908000001,,
37,33.72319908,Bb:min,37.359559
38,34.63228908000001,,
39,35.54137908,,
40,36.450469080000005,,
41,37.35955908,Ab:min,40.995919
42,38.26864908,,
43,39.17773908,,
44,40.08682908,,
45,40.99591908000001,F#:maj,44.632279
46,41.90500908,,
47,42.814099080000005,,
48,43.72318908,,
49,44.63227908,B:maj7,48.268639
50,45.54136908,,
51,46.45045908,,
52,47.35954908,,
53,48.26863908,Bb:min,50.086819
54,49.17772908,,
55,50.08681908,Bb:min7,51.904999
56,50.99590908,,
57,51.90499908,Ab:min,54.632269
58,52.81408908,,
59,53.72317908,,
60,54.63226908,C#:maj,55.541359
61,55.54135908,F#:maj,57.359539
62,56.45044908,,
63,57.35953908,F#:maj7,59.177719
64,58.26862908,,
65,59.17771908,B:maj,60.995899
66,60.08680908,,
67,60.99589908,B:min,62.814079
68,61.90498908,,
69,62.81407908,Bb:min,64.632259
70,63.72316908,,
71,64.63225908,Eb:min7,66.450439
72,65.54134908,,
73,66.45043908,Ab:min,70.086799
74,67.35952908,,
75,68.26861908000001,,
76,69.17770908,,
77,70.08679907999999,C#:maj,73.723159
78,70.99588908,,
79,71.90497908,,
80,72.81406908,,
81,73.72315908,F#:maj,77.359519
82,74.63224908000001,,
83,75.54133908,,
84,76.45042907999999,,
85,77.35951908,Bb:min,80.995879
86,78.26860908,,
87,79.17769908,,
88,80.08678908,,
89,80.99587908000001,Eb:min,82.814059
90,81.90496908,,
91,82.81405907999999,B:maj,84.632239
92,83.72314908000001,,
93,84.63223908,Ab:min,88.268599
94,85.54132908,,
95,86.45041907999999,,
96,87.35950908000001,,
97,88.26859908,C#:sus2,90.086779
98,89.17768908,,
99,90.08677908,C#:maj,91.904959
100,90.99586908,,
101,91.90495908,F#:maj,95.541319
102,92.81404908,,
103,93.72313908,,
104,94.63222908,,
105,95.54131908,Bb:min,99.177679
106,96.45040908,,
107,97.35949908,,
108,98.26858908,,
109,99.17767908,Eb:min,100.995859
