,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.40285674,0.40285674,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,0.402857,0.40285674,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.402857,1.259999,N,0.0
2,1.217855925,0.40285674,0.0,0.0,0.0,,,,,,1.217855925,1.7410696875000002,82.0,93.0,0.0,,,,,,0.402857,1.259999,N,0.0
3,1.25999874,1.25999874,1.0,1.0,1.0,,,,,,1.217855925,1.7410696875000002,82.0,93.0,0.0,,,,,,0.402857,1.259999,N,0.0
4,1.259999,1.25999874,1.0,1.0,1.0,,,,,,1.217855925,1.7410696875000002,82.0,93.0,0.0,,,,,,1.259999,2.117141,N,1.0
5,1.2607130250000005,1.25999874,1.0,1.0,1.0,,,,,,1.2607130250000005,3.5732107125000003,59.0,68.0,1.0,,,,,,1.259999,2.117141,N,1.0
6,1.7410696875000002,1.25999874,1.0,1.0,1.0,,,,,,1.2607130250000005,3.5732107125000003,59.0,68.0,1.0,,,,,,1.259999,2.117141,N,1.0
7,1.7517839625000002,1.25999874,1.0,1.0,1.0,,,,,,1.7517839625000002,2.2767834375,80.0,78.0,2.0,,,,,,1.259999,2.117141,N,1.0
8,2.11714074,2.11714074,0.0,0.0,2.0,,,,,,1.7517839625000002,2.2767834375,80.0,78.0,2.0,,,,,,1.259999,2.117141,N,1.0
9,2.117141,2.11714074,0.0,0.0,2.0,,,,,,1.7517839625000002,2.2767834375,80.0,78.0,2.0,,,,,,2.117141,2.974283,N,2.0
10,2.2767834375,2.11714074,0.0,0.0,2.0,,,,,,1.7517839625000002,2.2767834375,80.0,78.0,2.0,,,,,,2.117141,2.974283,N,2.0
11,2.2803548625000003,2.11714074,0.0,0.0,2.0,,,,,,2.2803548625000003,2.789282925,78.0,56.0,3.0,,,,,,2.117141,2.974283,N,2.0
12,2.789282925,2.11714074,0.0,0.0,2.0,,,,,,2.2803548625000003,2.789282925,78.0,56.0,3.0,,,,,,2.117141,2.974283,N,2.0
13,2.8035686250000005,2.11714074,0.0,0.0,2.0,,,,,,2.8035686250000005,3.2999967000000003,82.0,83.0,4.0,,,,,,2.117141,2.974283,N,2.0
14,2.97428274,2.97428274,1.0,1.0,3.0,,,,,,2.8035686250000005,3.2999967000000003,82.0,83.0,4.0,,,,,,2.117141,2.974283,N,2.0
