,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.356,0.356,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.356,0.856,N,0.0
1,0.856,0.856,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.856,1.356,N,1.0
2,0.85625,0.856,1.0,0.0,1.0,,,,,,0.85625,1.2270833333333333,72.0,73.0,0.0,,,,,,0.856,1.356,N,1.0
3,1.2270833333333333,0.856,1.0,0.0,1.0,,,,,,0.85625,1.2270833333333333,72.0,73.0,0.0,,,,,,0.856,1.356,N,1.0
4,1.23125,0.856,1.0,0.0,1.0,,,,,,1.23125,1.6020833333333333,74.0,69.0,1.0,,,,,,0.856,1.356,N,1.0
5,1.3559999999999997,1.3559999999999997,0.0,0.0,2.0,,,,,,1.23125,1.6020833333333333,74.0,69.0,1.0,,,,,,0.856,1.356,N,1.0
6,1.356,1.3559999999999997,0.0,0.0,2.0,,,,,,1.23125,1.6020833333333333,74.0,69.0,1.0,,,,,,1.356,1.856,N,2.0
7,1.6020833333333333,1.3559999999999997,0.0,0.0,2.0,,,,,,1.23125,1.6020833333333333,74.0,69.0,1.0,,,,,,1.356,1.856,N,2.0
8,1.60625,1.3559999999999997,0.0,0.0,2.0,,,,,,1.60625,1.8520833333333333,75.0,82.0,2.0,,,,,,1.356,1.856,N,2.0
9,1.8520833333333333,1.3559999999999997,0.0,0.0,2.0,,,,,,1.60625,1.8520833333333333,75.0,82.0,2.0,,,,,,1.356,1.856,N,2.0
10,1.856,1.856,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.856,3.856,C:sus2,3.0
11,1.85625,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,2.5635416666666666,63.0,60.0,0.0,1.856,3.856,C:sus2,3.0
12,1.85625,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,2.583333333333333,62.0,55.0,1.0,1.856,3.856,C:sus2,3.0
13,1.85625,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,2.591666666666667,67.0,58.0,2.0,1.856,3.856,C:sus2,3.0
14,1.85625,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,3.1958333333333333,60.0,53.0,3.0,1.856,3.856,C:sus2,3.0
15,1.85625,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
16,1.9770833333333333,1.856,1.0,1.0,3.0,,,,,,1.85625,1.9770833333333333,79.0,62.0,3.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
17,1.98125,1.856,1.0,1.0,3.0,,,,,,1.98125,2.1020833333333333,77.0,72.0,4.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
18,2.1020833333333333,1.856,1.0,1.0,3.0,,,,,,1.98125,2.1020833333333333,77.0,72.0,4.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
19,2.10625,1.856,1.0,1.0,3.0,,,,,,2.10625,3.6020833333333333,79.0,72.0,5.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
20,2.356,2.356,0.0,0.0,4.0,,,,,,2.10625,3.6020833333333333,79.0,72.0,5.0,1.85625,3.638541666666667,48.0,48.0,4.0,1.856,3.856,C:sus2,3.0
