,beat,chord,chord_end
0,0.112394177,N,0.957463
1,0.957463177,N,1.802532
2,1.802532177,N,2.647601
3,2.647601177,N,3.49267
4,3.492670177,N,4.337739
5,4.337739177,N,5.182808
6,5.182808177,N,6.027877
7,6.027877177,N,6.872946
8,6.872946176999999,Bb:maj,8.563084
9,7.718015176999998,,
10,8.563084176999999,C:maj,10.253222
11,9.408153177,,
12,10.253222176999998,D:min,13.633498
13,11.098291176999998,,
14,11.943360177,,
15,12.788429176999998,,
16,13.633498176999998,Bb:maj,15.323636
17,14.478567177,,
18,15.323636177,C:maj,17.013774
19,16.168705177,,
20,17.013774177,G:sus4(b7),20.39405
21,17.858843177,,
22,18.703912177,,
23,19.548981177,,
24,20.394050177,F:maj/5,23.774326
25,21.239119177,,
26,22.084188177,,
27,22.929257177,,
28,23.774326177,F:maj,25.464464
29,24.619395177,,
30,25.464464177,C:maj/3,27.154602
31,26.309533177,,
32,27.154602177000005,D:min,29.689809
33,27.999671177000003,,
34,28.844740177,,
35,29.689809177,C:maj,30.534878
36,30.534878177,Bb:maj,33.915154
37,31.379947177,,
38,32.225016177,,
39,33.070085177,,
40,33.915154177,C:sus4,35.605292
41,34.760223177,,
42,35.605292177,C:7,37.29543
43,36.450361177,,
44,37.295430177,F:maj,38.985568
45,38.140499177,,
46,38.985568177,C:maj/3,40.675706
47,39.830637177,,
48,40.675706177,D:min,42.365844
49,41.520775177,,
50,42.365844177,C:maj,44.055982
51,43.210913177,,
52,44.055982177,Bb:maj,45.74612
53,44.901051177,,
54,45.746120177,F:sus2,49.126396
55,46.591189177,,
56,47.436258177,,
57,48.281327177,,
58,49.126396177,F:maj,50.816534
59,49.971465177,,
60,50.816534177,D:min7,52.506672
61,51.661603177,,
62,52.506672177,C:maj/3,54.19681
63,53.351741177,,
64,54.196810177,F:maj,55.886948
65,55.04187917699999,,
66,55.886948177,C:7,56.732017
67,56.732017177,F:maj,57.577086
68,57.57708617699999,Bb:maj,59.267224
69,58.42215517699999,,
70,59.267224177,C:maj,60.957362
71,60.11229317699999,,
72,60.95736217699999,F:maj,61.802431
73,61.802431177,F:sus2,62.6475
74,62.64750017699999,F:sus2,64.337638
75,63.49256917699999,,
76,64.33763817699999,Bb:maj,66.027776
77,65.182707177,,
78,66.02777617699999,C:maj,67.717914
79,66.87284517699999,,
80,67.717914177,F:maj,68.562983
81,68.56298317699999,C:maj/3,69.408052
82,69.40805217699999,D:min,71.09819
83,70.253121177,,
84,71.09819017699999,Bb:maj,72.788328
85,71.94325917699999,,
86,72.788328177,C:maj,74.478466
87,73.63339717699999,,
88,74.47846617699999,F#:min/b3,76.168604
89,75.323535177,,
90,76.16860417699999,A:maj,77.858742
91,77.01367317699999,,
92,77.858742177,D:min,79.54888
93,78.70381117699999,,
94,79.54888017699999,C:maj,81.239018
95,80.393949177,,
96,81.23901817699999,F:maj,82.084087
97,82.08408717699999,F:sus2,82.929156
98,82.929156177,F:sus2,84.619294
99,83.77422517699999,,
100,84.61929417699999,Bb:maj,86.309432
101,85.464363177,,
102,86.30943217699999,C:maj,87.99957
103,87.15450117699999,,
