,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.3176468999999999,0.3176468999999999,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
1,0.3176469,0.3176468999999999,1.0,1.0,0.0,,,,,,,,,,,0.3176469,0.941176,60.0,68.0,0.0,,,,
2,0.3176469,0.3176468999999999,1.0,1.0,0.0,,,,,,,,,,,0.3176469,1.49999925,48.0,78.0,1.0,,,,
3,0.317647,0.3176468999999999,1.0,1.0,0.0,,,,,,,,,,,0.3176469,1.49999925,48.0,78.0,1.0,0.317647,3.141175,C:maj,0.0
4,0.3294115999999999,0.3176468999999999,1.0,1.0,0.0,,,,,,0.3294115999999999,0.6632349625,76.0,82.0,0.0,0.3176469,1.49999925,48.0,78.0,1.0,0.317647,3.141175,C:maj,0.0
5,0.6632349625,0.3176468999999999,1.0,1.0,0.0,,,,,,0.3294115999999999,0.6632349625,76.0,82.0,0.0,0.3176469,1.49999925,48.0,78.0,1.0,0.317647,3.141175,C:maj,0.0
6,0.6705879,0.3176468999999999,1.0,1.0,0.0,,,,,,,,,,,0.6705879,1.55882275,55.0,64.0,2.0,0.317647,3.141175,C:maj,0.0
7,0.6823526,0.3176468999999999,1.0,1.0,0.0,,,,,,0.6823526,1.026470075,74.0,84.0,1.0,0.6705879,1.55882275,55.0,64.0,2.0,0.317647,3.141175,C:maj,0.0
8,0.941176,0.3176468999999999,1.0,1.0,0.0,,,,,,0.6823526,1.026470075,74.0,84.0,1.0,0.6705879,1.55882275,55.0,64.0,2.0,0.317647,3.141175,C:maj,0.0
9,1.0235289,1.0235289,0.0,0.0,1.0,,,,,,0.6823526,1.026470075,74.0,84.0,1.0,1.0235289,1.4426463375,62.0,65.0,3.0,0.317647,3.141175,C:maj,0.0
10,1.026470075,1.0235289,0.0,0.0,1.0,,,,,,0.6823526,1.026470075,74.0,84.0,1.0,1.0235289,1.4426463375,62.0,65.0,3.0,0.317647,3.141175,C:maj,0.0
11,1.0352936,1.0235289,0.0,0.0,1.0,,,,,,1.0352936,1.46470515,76.0,78.0,2.0,1.0235289,1.4426463375,62.0,65.0,3.0,0.317647,3.141175,C:maj,0.0
12,1.3764699,1.0235289,0.0,0.0,1.0,,,,,,1.0352936,1.46470515,76.0,78.0,2.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
13,1.3882346,1.0235289,0.0,0.0,1.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
14,1.4426463375,1.0235289,0.0,0.0,1.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
15,1.46470515,1.0235289,0.0,0.0,1.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
16,1.49999925,1.0235289,0.0,0.0,1.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
17,1.55882275,1.0235289,0.0,0.0,1.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.3764699,2.13529305,64.0,72.0,4.0,0.317647,3.141175,C:maj,0.0
18,1.7294109,1.7294109,1.0,0.0,2.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.7294109,2.244116525,67.0,69.0,5.0,0.317647,3.141175,C:maj,0.0
19,1.7294109,1.7294109,1.0,0.0,2.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.7294109,2.91176325,48.0,72.0,6.0,0.317647,3.141175,C:maj,0.0
20,1.7294109,1.7294109,1.0,0.0,2.0,,,,,,1.3882346,1.7779402875,77.0,79.0,3.0,1.7294109,2.061763675,60.0,49.0,7.0,0.317647,3.141175,C:maj,0.0
21,1.7411755999999998,1.7294109,1.0,0.0,2.0,,,,,,1.7411755999999998,2.9985279125,79.0,80.0,4.0,1.7294109,2.061763675,60.0,49.0,7.0,0.317647,3.141175,C:maj,0.0
22,1.7779402875,1.7294109,1.0,0.0,2.0,,,,,,1.7411755999999998,2.9985279125,79.0,80.0,4.0,1.7294109,2.061763675,60.0,49.0,7.0,0.317647,3.141175,C:maj,0.0
