,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.716666,,,,,,,,,,,,,,,,,,,,0.716666,1.549999,N,0.0
1,0.71666638,0.71666638,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.716666,1.549999,N,0.0
2,1.549999,0.71666638,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.549999,3.135088,B:maj7,1.0
3,1.5499993799999998,1.5499993799999998,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.549999,3.135088,B:maj7,1.0
4,1.5503466020833332,1.5499993799999998,1.0,1.0,1.0,,,,,,,,,,,1.5503466020833332,3.2308113625,59.0,89.0,0.0,1.549999,3.135088,B:maj7,1.0
5,1.5503466020833332,1.5499993799999998,1.0,1.0,1.0,,,,,,,,,,,1.5503466020833332,3.2439692625000003,58.0,76.0,1.0,1.549999,3.135088,B:maj7,1.0
6,1.5503466020833332,1.5499993799999998,1.0,1.0,1.0,,,,,,,,,,,1.5503466020833332,3.2538376875,63.0,71.0,2.0,1.549999,3.135088,B:maj7,1.0
7,1.5503466020833332,1.5499993799999998,1.0,1.0,1.0,,,,,,,,,,,1.5503466020833332,3.2604166375,66.0,59.0,3.0,1.549999,3.135088,B:maj7,1.0
8,1.5607632645833331,1.5499993799999998,1.0,1.0,1.0,,,,,,1.5607632645833331,2.729166425,63.0,88.0,0.0,1.5503466020833332,3.2604166375,66.0,59.0,3.0,1.549999,3.135088,B:maj7,1.0
9,1.6423604541666663,1.5499993799999998,1.0,1.0,1.0,,,,,,1.5607632645833331,2.729166425,63.0,88.0,0.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
10,2.34561364,2.34561364,0.0,0.0,2.0,,,,,,1.5607632645833331,2.729166425,63.0,88.0,0.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
11,2.5531795125,2.34561364,0.0,0.0,2.0,,,,,,2.5531795125,2.7341006375,58.0,72.0,1.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
12,2.729166425,2.34561364,0.0,0.0,2.0,,,,,,2.5531795125,2.7341006375,58.0,72.0,1.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
13,2.7341006375,2.34561364,0.0,0.0,2.0,,,,,,2.5531795125,2.7341006375,58.0,72.0,1.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
14,2.7505480125,2.34561364,0.0,0.0,2.0,,,,,,2.7505480125,2.9446270375,59.0,72.0,2.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
15,2.9446270375,2.34561364,0.0,0.0,2.0,,,,,,2.7505480125,2.9446270375,59.0,72.0,2.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
16,2.9479165125,2.34561364,0.0,0.0,2.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
17,3.13508764,3.13508764,1.0,1.0,3.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,1.549999,3.135088,B:maj7,1.0
18,3.135088,3.13508764,1.0,1.0,3.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,1.6423604541666663,3.33114035,47.0,63.0,4.0,3.135088,3.924562,Bb:min,2.0
19,3.1354165875,3.13508764,1.0,1.0,3.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,3.1354165875,3.2439692625000003,58.0,75.0,5.0,3.135088,3.924562,Bb:min,2.0
20,3.1354165875,3.13508764,1.0,1.0,3.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,3.1354165875,3.9150221625,65.0,69.0,6.0,3.135088,3.924562,Bb:min,2.0
21,3.1354165875,3.13508764,1.0,1.0,3.0,,,,,,2.9479165125,3.1518639625,60.0,79.0,3.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
22,3.1452850125,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
23,3.1518639625,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
24,3.2308113625,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
25,3.2439692625000003,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
26,3.2538376875,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.1354165875,3.939693225,61.0,70.0,7.0,3.135088,3.924562,Bb:min,2.0
27,3.2571271625,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
28,3.2604166375,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
29,3.33114035,3.13508764,1.0,1.0,3.0,,,,,,3.1452850125,3.5219299,61.0,92.0,4.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
30,3.4906798875,3.13508764,1.0,1.0,3.0,,,,,,3.4906798875,3.8426537125,66.0,97.0,5.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
31,3.5219299,3.13508764,1.0,1.0,3.0,,,,,,3.4906798875,3.8426537125,66.0,97.0,5.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
32,3.841008975,3.13508764,1.0,1.0,3.0,,,,,,3.841008975,4.16008795,65.0,90.0,6.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
33,3.8426537125,3.13508764,1.0,1.0,3.0,,,,,,3.841008975,4.16008795,65.0,90.0,6.0,3.2571271625,3.8426537125,46.0,69.0,8.0,3.135088,3.924562,Bb:min,2.0
