,beat,chord,chord_end
0,0.160209462,N,0.608975
1,0.6089754620000001,N,1.057741
2,1.057741462,N,1.506507
3,1.506507462,E:min,3.301571
4,1.955273462,,
5,2.404039462,,
6,2.852805462,,
7,3.301571462,E:min,5.096635
8,3.750337462,,
9,4.199103462,,
10,4.647869462,,
11,5.096635462,E:min,6.891699
12,5.545401462,,
13,5.994167462,,
14,6.442933462,,
15,6.891699462,E:min,8.686763
16,7.340465462,,
17,7.789231462000001,,
18,8.237997462000001,,
19,8.686763462,E:min,10.478454
20,9.135170677,,
21,9.582931677,,
22,10.030692677,,
23,10.478453677,E:min,12.269498
24,10.926214677,,
25,11.373975677,,
26,11.821736677,,
27,12.269497677,G:maj,14.060542
28,12.717258677,,
29,13.165019677,,
30,13.612780677,,
31,14.060541677,G:maj,15.851586
32,14.508302677,,
33,14.956063677,,
34,15.403824677,,
35,15.851585677,A:min,17.64263
36,16.299346677,,
37,16.747107677000002,,
38,17.194868677000002,,
39,17.642629677000002,A:min,19.433674
40,18.090390677,,
41,18.538151677,,
42,18.985912677,,
43,19.433673677,B:maj,21.224718
44,19.881434677,,
45,20.329195677,,
46,20.776956677,,
47,21.224717677,B:maj,23.015762
48,21.672478677,,
49,22.120239677,,
50,22.568000677,,
51,23.015761677,E:min,24.806806
52,23.463522677,,
53,23.911283677,,
54,24.359044677,,
55,24.806805677,E:min,26.59785
56,25.254566677,,
57,25.702327677000003,,
58,26.150088677000003,,
59,26.597849677000003,G:maj,28.388222
60,27.045539277,,
61,27.493100277,,
62,27.940661277,,
63,28.388222277,G:maj,30.178466
64,28.835783277,,
65,29.283344277,,
66,29.730905277,,
67,30.178466277,A:min,31.96871
68,30.626027277,,
69,31.073588277,,
70,31.521149277,,
71,31.968710277,A:min,33.758954
72,32.416271277,,
73,32.863832277,,
74,33.311393277,,
75,33.758954277,B:7/b7,34.654076
76,34.206515277,,
77,34.654076277,G:maj7/7,35.549198
78,35.101637277,,
79,35.549198277,A:7/5,36.44432
80,35.996759277,,
81,36.444320277,E:maj/5,36.891881
82,36.891881277,G:sus2,37.339442
83,37.339442277,E:sus4,39.129615
84,37.787003277,,
85,38.234564277,,
86,38.682125277,,
87,39.129614877,A:min,40.024337
88,39.576975877,,
89,40.024336877,D:sus2,40.919059
90,40.471697877,,
91,40.919058877,D:maj,42.708503
92,41.366419877,,
93,41.813780877,,
94,42.261141877,,
95,42.708502877,G:maj,44.497947
96,43.155863877,,
97,43.603224877,,
98,44.050585877,,
99,44.497946877,E:min,46.287391
100,44.945307877,,
101,45.392668877,,
102,45.840029877,,
103,46.287390877,A:min,48.076835
104,46.734751877,,
105,47.182112877,,
106,47.629473877,,
107,48.076834877,A:min,49.866279
108,48.524195877,,
109,48.971556877,,
110,49.418917877,,
111,49.866278877,B:maj,51.655723
112,50.313639877,,
113,50.761000877,,
114,51.208361877,,
115,51.655722877,B:maj,53.445167
116,52.103083877,,
117,52.550444877,,
118,52.997805877000005,,
119,53.445166877,A:min,55.234611
120,53.892527877,,
121,54.339888877,,
122,54.787249877,,
123,55.234610877,D:maj,57.024055
124,55.681971877,,
125,56.129332877,,
126,56.576693877,,
127,57.024054877,G:maj,57.918777
128,57.471415877,,
129,57.918776877,E:min7,58.813499
130,58.366137877,,
131,58.813498877,E:min,60.602943
132,59.260859877,,
133,59.708220877,,
134,60.155581877,,
135,60.602942877,A:min,62.392387
136,61.050303877000005,,
137,61.497664877000005,,
138,61.945025877000006,,
139,62.392386877,A:min,64.181831
140,62.839747877,,
141,63.287108877,,
142,63.734469877,,
143,64.18183087700001,B:maj,65.971275
144,64.629191877,,
145,65.076552877,,
146,65.523913877,,
147,65.971274877,B:maj,67.760719
148,66.418635877,,
149,66.865996877,,
150,67.313357877,,
151,67.760718877,E:min,69.549042
152,68.207960639,,
153,68.654987639,,
154,69.102014639,,
155,69.549041639,E:min,71.33715
156,69.996068639,,
157,70.443095639,,
158,70.890122639,,
159,71.337149639,G:maj,73.125258
160,71.784176639,,
161,72.231203639,,
162,72.678230639,,
163,73.125257639,G:maj,74.913366
164,73.572284639,,
165,74.019311639,,
166,74.466338639,,
167,74.913365639,A:min,76.701474
168,75.360392639,,
169,75.807419639,,
170,76.25444663900001,,
171,76.701473639,A:min,78.489582
172,77.148500639,,
173,77.595527639,,
174,78.042554639,,
175,78.48958163900001,B:7/b7,79.383636
176,78.936608639,,
177,79.383635639,G:maj7/7,80.27769
178,79.830662639,,
179,80.277689639,E:min,82.065798
180,80.72471663900001,,
181,81.171743639,,
182,81.618770639,,
183,82.065797639,E:min,83.853906
184,82.512824639,,
185,82.95985163900001,,
186,83.406878639,,
187,83.853905639,A:7/5,84.74796
188,84.300932639,,
189,84.747959639,E:maj/5,85.194987
190,85.194986639,G:sus2,85.642014
191,85.642013639,A:7/5,86.536068
192,86.089040639,,
193,86.53606763900001,E:maj/5,86.983095
194,86.983094639,G:sus2,87.430122
195,87.430121639,A:7/5,88.324176
196,87.877148639,,
197,88.324175639,E:maj/5,88.771203
198,88.771202639,G:sus2,89.21823
199,89.218229639,A:7/5,90.112284
200,89.665256639,,
201,90.112283639,E:maj/5,90.559311
202,90.559310639,G:sus2,91.006338
203,91.006337639,A:7/5,91.900392
204,91.453364639,,
205,91.900391639,E:maj/5,92.347419
206,92.347418639,G:sus2,92.794446
207,92.794445639,A:7/5,93.689496
208,93.241734677,,
209,93.689495677,E:maj/5,94.137257
210,94.137256677,G:sus2,94.585018
211,94.585017677,A:7/5,95.48054
212,95.032778677,,
213,95.480539677,E:maj/5,95.928301
214,95.928300677,G:sus2,96.376062
215,96.376061677,A:7/5,97.271584
216,96.823822677,,
217,97.271583677,E:maj/5,97.719345
218,97.719344677,G:sus2,98.167106
219,98.167105677,A:7/5,99.062628
220,98.614866677,,
221,99.062627677,E:maj/5,99.510389
222,99.510388677,G:sus2,99.95815
223,99.958149677,A:7/5,100.853672
224,100.405910677,,
225,100.853671677,E:maj/5,101.301433
226,101.301432677,G:sus2,101.749194
227,101.749193677,A:7/5,102.644716
228,102.196954677,,
229,102.644715677,E:maj/5,103.092477
230,103.092476677,G:sus2,103.540238
231,103.540237677,A:7/5,104.43576
232,103.987998677,,
233,104.435759677,E:maj/5,104.883521
234,104.883520677,G:sus2,105.331282
235,105.331281677,E:min,107.122326
236,105.779042677,,
237,106.226803677,,
238,106.674564677,,
239,107.122325677,E:min,108.91337
240,107.570086677,,
241,108.017847677,,
242,108.465608677,,
243,108.913369677,G:maj,110.704414
244,109.361130677,,
245,109.808891677,,
246,110.256652677,,
247,110.704413677,G:maj,112.495458
248,111.152174677,,
249,111.599935677,,
250,112.047696677,,
