,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.160274,,,,,,,,,,,,,,,,,,,,0.160274,0.982192,N,0.0
1,0.16027401,0.16027401,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.160274,0.982192,N,0.0
2,0.982192,0.16027401,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.982192,1.80411,N,1.0
3,0.98219201,0.98219201,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.982192,1.80411,N,1.0
4,1.80411,0.98219201,0.0,0.0,1.0,,,,,,,,,,,,,,,,1.80411,5.091782,A:maj,2.0
5,1.8041100100000005,1.8041100100000005,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.80411,5.091782,A:maj,2.0
6,1.8047949416666664,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,1.8047949416666664,2.253425183333333,49.0,96.0,0.0,1.80411,5.091782,A:maj,2.0
7,1.8047949416666664,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,1.8047949416666664,2.297945741666666,45.0,83.0,1.0,1.80411,5.091782,A:maj,2.0
8,1.8047949416666664,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,1.8047949416666664,5.0633573458333325,33.0,83.0,2.0,1.80411,5.091782,A:maj,2.0
9,2.2157539416666663,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,2.2157539416666663,2.681507475,52.0,89.0,3.0,1.80411,5.091782,A:maj,2.0
10,2.253425183333333,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,2.2157539416666663,2.681507475,52.0,89.0,3.0,1.80411,5.091782,A:maj,2.0
11,2.297945741666666,1.8041100100000005,1.0,1.0,2.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,2.2157539416666663,2.681507475,52.0,89.0,3.0,1.80411,5.091782,A:maj,2.0
12,2.62602801,2.62602801,0.0,0.0,3.0,,,,,,1.8047949416666664,4.118151645833333,45.0,102.0,0.0,2.2157539416666663,2.681507475,52.0,89.0,3.0,1.80411,5.091782,A:maj,2.0
