,beat,chord,chord_end
0,0.807857466,N,1.879286
1,1.879286466,N,2.950715
2,2.950715466,N,4.022144
3,4.022144466,N,5.093573
4,5.093573465999999,Bb:min,7.236431
5,6.165002465999999,,
6,7.236431465999999,F:min/b3,9.379289
7,8.307860466,,
8,9.379289466,F#:maj,13.665005
9,10.450718466,,
10,11.522147466,,
11,12.593576466,,
12,13.665005466,Bb:min,15.807863
13,14.736434466,,
14,15.807863466,F:min/b3,17.950721
15,16.879292466,,
16,17.950721466,F#:maj,22.236437
17,19.022150466,,
18,20.093579466,,
19,21.165008466,,
20,22.236437466,Bb:min,24.379295
21,23.307866466,,
22,24.379295466,F:min/b3,26.522153
23,25.450724466,,
24,26.522153466,F#:maj,30.807869
25,27.593582466,,
26,28.665011466,,
27,29.736440466,,
28,30.807869466,Bb:min7,32.950727
29,31.879298466,,
30,32.950727466,F:min/b3,35.093585
31,34.022156466,,
32,35.09358546599999,F#:maj,39.379301
33,36.165014466,,
34,37.236443466,,
35,38.30787246599999,,
36,39.379301466,Bb:min7,41.522159
37,40.450730466,,
38,41.522159466,F:min/b3,43.665017
39,42.59358846599999,,
40,43.665017466,F#:maj,47.950733
41,44.736446466,,
42,45.807875466,,
43,46.879304466,,
44,47.950733466,Eb:min,50.093591
45,49.022162466,,
46,50.09359146599999,Ab:maj,52.236449
47,51.165020466,,
48,52.236449466,Bb:min,56.522165
49,53.307878466,,
50,54.37930746599999,,
51,55.450736466,,
52,56.522165466,Bb:min7,58.665023
53,57.59359446599999,,
54,58.665023466,F:min/b3,60.807881
55,59.736452466,,
56,60.807881466,F#:maj,65.093597
57,61.87931046599999,,
58,62.950739466,,
59,64.022168466,,
60,65.09359746599999,Bb:min7,67.236455
61,66.165026466,,
62,67.236455466,F:min/b3,69.379313
63,68.30788446599999,,
64,69.379313466,F#:maj,73.665029
65,70.45074246600001,,
66,71.522171466,,
67,72.593600466,,
68,73.66502946600001,Eb:min,75.807887
69,74.73645846600002,,
70,75.80788746600001,Ab:maj,77.950745
71,76.879316466,,
72,77.95074546600001,Bb:min,82.236461
73,79.02217446600001,,
74,80.093603466,,
75,81.16503246600001,,
76,82.23646146600001,F#:maj,84.379319
77,83.30789046600002,,
78,84.37931946600001,Ab:maj,86.522177
79,85.45074846600001,,
80,86.52217746600002,F:min,88.665035
81,87.59360646600001,,
82,88.665035466,Bb:min,90.807893
83,89.73646446600002,,
84,90.807893466,Eb:min,92.950751
85,91.879322466,,
86,92.950751466,Ab:maj,95.093609
87,94.022180466,,
88,95.093609466,Bb:min7,97.236467
89,96.165038466,,
90,97.236467466,Bb:maj,99.379325
91,98.30789646600002,,
92,99.379325466,F#:maj,101.522183
93,100.450754466,,
94,101.52218346600002,Ab:maj,103.665041
95,102.593612466,,
96,103.665041466,F:min,105.807899
97,104.736470466,,
98,105.807899466,Bb:min,107.950757
99,106.879328466,,
100,107.950757466,Eb:min,110.093615
101,109.022186466,,
102,110.09361546600002,Ab:maj,112.236473
103,111.165044466,,
104,112.236473466,Bb:sus4(b7),114.379331
105,113.30790246600002,,
106,114.379331466,Bb:7,116.522189
107,115.450760466,,
108,116.522189466,Bb:min,118.665047
109,117.593618466,,
110,118.665047466,Ab:maj,120.807905
111,119.736476466,,
112,120.807905466,F:min,122.950763
113,121.879334466,,
114,122.950763466,Bb:min,125.093621
115,124.022192466,,
116,125.09362146600002,Eb:min,127.236479
117,126.165050466,,
118,127.236479466,F:min7,129.379337
119,128.307908466,,
120,129.379337466,Bb:min,133.665053
121,130.450766466,,
122,131.522195466,,
123,132.59362446600002,,
124,133.66505346600002,Bb:min7,135.807911
125,134.736482466,,
126,135.807911466,F:min/b3,137.950769
127,136.879340466,,
128,137.950769466,F#:maj,142.236485
129,139.022198466,,
130,140.093627466,,
131,141.16505646599998,,
132,142.236485466,Bb:min7,144.379343
133,143.307914466,,
134,144.379343466,F:min/b3,146.522201
135,145.450772466,,
136,146.52220146599998,F#:maj,150.807917
137,147.59363046599998,,
138,148.665059466,,
139,149.736488466,,
140,150.807917466,Eb:min,152.950775
141,151.879346466,,
142,152.95077546599998,Ab:maj,155.093633
143,154.022204466,,
144,155.093633466,Bb:min,159.379349
145,156.165062466,,
146,157.236491466,,
147,158.30792046599998,,
148,159.37934946599998,F#:maj,161.522207
149,160.450778466,,
150,161.522207466,Ab:maj,163.665065
151,162.593636466,,
152,163.665065466,F:min,165.807923
153,164.73649446599998,,
154,165.807923466,Bb:min,167.950781
155,166.879352466,,
156,167.950781466,Eb:min,170.093639
157,169.022210466,,
158,170.09363946599998,Ab:maj,172.236497
159,171.16506846599998,,
160,172.236497466,Bb:min7,174.379355
161,173.307926466,,
162,174.379355466,Bb:maj,176.522213
163,175.450784466,,
164,176.52221346599998,F#:maj,178.665071
165,177.593642466,,
166,178.665071466,Ab:maj,180.807929
167,179.736500466,,
168,180.807929466,F:min,182.950787
169,181.879358466,,
170,182.950787466,Bb:min,185.093645
171,184.022216466,,
172,185.093645466,Eb:min,187.236503
173,186.165074466,,
174,187.236503466,Ab:maj,189.379361
175,188.307932466,,
176,189.379361466,Bb:sus4(b7),191.522219
177,190.450790466,,
178,191.522219466,Bb:7,193.665077
179,192.593648466,,
180,193.665077466,Eb:min7,195.807935
181,194.736506466,,
182,195.807935466,Ab:maj,197.950793
183,196.879364466,,
184,197.950793466,C#:maj7,200.093651
185,199.022222466,,
186,200.093651466,F#:maj,202.236509
187,201.165080466,,
188,202.236509466,Eb:min7,204.379367
189,203.307938466,,
190,204.379367466,F:7,206.522225
191,205.450796466,,
192,206.522225466,Bb:min,211.87937
193,207.593654466,,
194,208.665083466,,
195,209.736512466,,
196,210.807941466,,
