,beat,chord,chord_end
0,0.7727248000000001,A:min,2.590901
1,1.6818128,,
2,2.5909008000000004,G:maj,4.409077
3,3.499988800000001,,
4,4.4090768,E:min,6.227253
5,5.318164800000001,,
6,6.2272528000000005,A:min,8.045429
7,7.136340800000001,,
8,8.045428800000002,D:min,11.681781
9,8.9545168,,
10,9.8636048,,
11,10.772692800000002,,
12,11.681780800000002,E:min,15.318133
13,12.5908688,,
14,13.4999568,,
15,14.409044800000002,,
16,15.318132800000004,A:min,17.136309
17,16.2272208,,
18,17.136308800000002,G:maj,18.954485
19,18.0453968,,
20,18.954484800000003,E:min,20.772661
21,19.863572800000004,,
22,20.7726608,A:min,22.590837
23,21.6817488,,
24,22.5908368,D:min,24.409013
25,23.4999248,,
26,24.409012800000003,E:min,26.227189
27,25.318100800000003,,
28,26.227188800000004,A:min,29.863541
29,27.136276800000005,,
30,28.0453648,,
31,28.9544528,,
32,29.863540800000003,A:min,31.681717
33,30.772628800000003,,
34,31.681716800000004,G:maj,33.499893
35,32.5908048,,
36,33.499892800000005,E:min,35.318069
37,34.4089808,,
38,35.318068800000006,A:min,37.136245
39,36.2271568,,
40,37.13624480000001,D:min,40.772597
41,38.0453328,,
42,38.9544208,,
43,39.863508800000005,,
44,40.7725968,G:maj,42.590773
45,41.681684800000006,,
46,42.5907728,C:maj7,44.408949
47,43.49986080000001,,
48,44.408948800000005,A:min,46.227125
49,45.3180368,,
50,46.227124800000006,G:maj,48.045301
51,47.1362128,,
52,48.04530080000001,E:min,49.863477
53,48.9543888,,
54,49.86347680000001,A:min,51.681653
55,50.772564800000005,,
56,51.6816528,D:min,55.318005
57,52.590740800000006,,
58,53.4998288,,
59,54.40891680000001,,
60,55.3180048,G:maj,58.954357
61,56.22709280000001,,
62,57.136180800000005,,
63,58.04526880000001,,
64,58.9543568,A:min,62.590709
65,59.8634448,,
66,60.7725328,,
67,61.6816208,,
68,62.59070880000001,A:min,64.408885
69,63.499796800000006,,
70,64.40888480000001,G:maj,66.227061
71,65.3179728,,
72,66.2270608,D:min/b3,67.136149
73,67.1361488,E:min/b3,68.045237
74,68.04523680000001,C:maj,69.863413
75,68.95432480000001,,
76,69.8634128,F:maj,73.499765
77,70.7725008,,
78,71.68158880000001,,
79,72.59067680000001,,
80,73.49976480000001,G:maj,77.136117
81,74.4088528,,
82,75.3179408,,
83,76.22702880000001,,
84,77.13611680000001,A:min,78.954293
85,78.04520480000001,,
86,78.9542928,G:maj,80.772469
87,79.8633808,,
88,80.77246880000001,D:min/b3,81.681557
89,81.68155680000001,E:min/b3,82.590645
90,82.5906448,C:maj,84.408821
91,83.4997328,,
92,84.40882080000002,F:maj,86.226997
93,85.31790880000001,,
94,86.22699680000001,G:maj,88.045173
95,87.1360848,,
96,88.0451728,A:min,91.681525
97,88.95426080000001,,
98,89.86334880000001,,
99,90.7724368,,
100,91.6815248,A:min,93.499701
101,92.59061280000002,,
102,93.4997008,G:maj,95.317877
103,94.4087888,,
104,95.3178768,D:min/b3,96.226965
105,96.2269648,E:min/b3,97.136053
106,97.13605280000002,C:maj,98.954229
107,98.0451408,,
108,98.9542288,F:maj,102.590581
109,99.8633168,,
110,100.7724048,,
111,101.68149280000002,,
112,102.5905808,G:maj,106.226933
113,103.4996688,,
114,104.4087568,,
115,105.31784480000002,,
116,106.2269328,A:min,108.045109
117,107.1360208,,
118,108.0451088,G:maj,109.863285
119,108.9541968,,
120,109.86328480000002,D:min/b3,110.772373
121,110.7723728,E:min/b3,111.681461
122,111.6814608,C:maj,113.499637
123,112.5905488,,
124,113.49963680000002,F:maj,115.317813
125,114.40872480000002,,
126,115.3178128,G:maj,117.135989
127,116.2269008,,
128,117.1359888,A:min,120.772341
129,118.04507680000002,,
130,118.95416480000002,,
131,119.8632528,,
132,120.7723408,A:min,122.590517
133,121.6814288,,
134,122.59051680000002,G:maj,124.408693
135,123.4996048,,
136,124.4086928,E:min,126.226869
137,125.3177808,,
138,126.22686880000002,A:min,128.045045
139,127.13595680000002,,
140,128.0450448,F:maj,129.863221
141,128.95413280000002,,
142,129.86322080000002,G:maj,131.681397
143,130.77230880000002,,
144,131.68139680000002,C:maj,133.499573
145,132.5904848,,
146,133.4995728,E:maj,135.317749
147,134.4086608,,
148,135.3177488,F:maj,137.135925
149,136.2268368,,
150,137.13592480000003,G:maj,138.954101
151,138.04501280000002,,
152,138.95410080000002,E:min,140.772277
153,139.86318880000002,,
154,140.7722768,A:min,142.590453
155,141.6813648,,
156,142.5904528,F:maj,144.408629
157,143.4995408,,
158,144.4086288,G:maj,146.226805
159,145.31771680000003,,
160,146.22680480000002,A:min,148.044981
161,147.13589280000002,,
162,148.04498080000002,A:min,151.681333
163,148.95406880000002,,
164,149.8631568,,
165,150.7722448,,
166,151.6813328,G:maj,153.499509
167,152.5904208,,
168,153.49950880000003,D:min/b3,154.408597
169,154.40859680000003,E:min/b3,155.317685
170,155.31768480000002,C:maj,157.135861
171,156.22677280000002,,
172,157.13586080000002,F:maj,158.954037
173,158.0449488,,
174,158.9540368,F:maj,160.772213
175,159.8631248,,
176,160.7722128,G:maj,162.590389
177,161.68130080000003,,
178,162.59038880000003,G:maj,164.408565
179,163.49947680000002,,
180,164.40856480000002,A:min,166.226741
181,165.31765280000002,,
182,166.22674080000002,G:maj,168.044917
183,167.1358288,,
184,168.0449168,D:min/b3,168.954005
185,168.9540048,E:min/b3,169.863093
186,169.8630928,C:maj,171.681269
187,170.77218080000003,,
188,171.68126880000003,F:maj,173.499445
189,172.59035680000002,,
190,173.49944480000002,G:maj,175.317621
191,174.40853280000002,,
192,175.3176208,A:min,177.135797
193,176.2267088,,
194,177.1357968,A:min,180.772149
195,178.0448848,,
196,178.95397280000003,,
197,179.86306080000003,,
198,180.7721488,G:maj,182.590325
199,181.6812368,,
200,182.5903248,E:min,184.408501
201,183.4994128,,
202,184.4085008,A:min,186.226677
203,185.3175888,,
204,186.2266768,D:min,189.863029
205,187.13576480000003,,
206,188.04485280000003,,
207,188.95394080000003,,
208,189.8630288,G:maj,191.681205
209,190.7721168,,
210,191.6812048,C:maj7,193.499381
