,beat,chord,chord_end
0,0.643,N,1.643
1,1.643,N,2.643
2,2.643,F:min,4.643
3,3.643,,
4,4.643,Ab:maj,6.643
5,5.643,,
6,6.643,Eb:maj,8.643
7,7.643,,
8,8.643,Bb:maj,10.643
9,9.643,,
10,10.643,F:min,12.643
11,11.643,,
12,12.643,Ab:maj,14.643
13,13.643,,
14,14.643,Eb:maj,16.643
15,15.643,,
16,16.643,Bb:maj,18.643
17,17.642999999999997,,
18,18.643,F:min,20.643
19,19.643,,
20,20.643,C#:maj,22.643
21,21.643,,
22,22.643,Eb:maj,24.643
23,23.643,,
24,24.643,Ab:maj,26.643
25,25.643,,
26,26.643,C#:maj,28.643
27,27.643,,
28,28.643,Bb:maj,30.643
29,29.643,,
30,30.643,C:maj,34.643
31,31.643,,
32,32.643,,
33,33.643,,
34,34.643,F:sus2,36.643
35,35.643,,
36,36.643,F:min,38.643
37,37.643,,
38,38.643,Bb:min,42.643
39,39.643,,
40,40.643,,
41,41.643,,
42,42.643,Eb:maj,46.643
43,43.643,,
44,44.643,,
45,45.643,,
46,46.643,F:min,50.643
47,47.643,,
48,48.643,,
49,49.643,,
50,50.643,F:sus2,52.643
51,51.643,,
52,52.643,F:min,54.643
53,53.643,,
54,54.643,Bb:min,58.643
55,55.643,,
56,56.643,,
57,57.643,,
58,58.643,Eb:maj,60.643
59,59.643,,
60,60.643,Bb:maj,62.643
61,61.643,,
62,62.643,C:maj,66.643
63,63.643,,
64,64.643,,
65,65.643,,
66,66.643,F:sus2,68.643
67,67.643,,
68,68.643,F:min,70.643
69,69.643,,
70,70.643,Bb:min,74.643
71,71.643,,
72,72.643,,
73,73.643,,
74,74.643,Eb:maj,78.643
75,75.643,,
76,76.643,,
77,77.643,,
78,78.643,F:min,82.643
79,79.643,,
80,80.643,,
81,81.643,,
82,82.643,F:sus2,84.643
83,83.643,,
84,84.643,F:min,86.643
85,85.643,,
86,86.643,Bb:min,90.643
87,87.643,,
88,88.643,,
89,89.643,,
90,90.643,Eb:maj,92.643
91,91.643,,
92,92.643,Bb:maj,94.643
93,93.643,,
94,94.643,C:maj,98.643
95,95.643,,
96,96.643,,
97,97.643,,
98,98.643,F:min,102.643
99,99.643,,
100,100.643,,
101,101.643,,
102,102.643,Bb:min,106.643
103,103.643,,
104,104.643,,
105,105.643,,
106,106.643,Eb:maj,108.643
107,107.643,,
108,108.643,Bb:maj,110.643
109,109.643,,
110,110.643,C#:maj,112.643
111,111.643,,
112,112.643,C:maj,114.643
113,113.643,,
114,114.643,F:min,118.643
115,115.643,,
116,116.643,,
117,117.643,,
118,118.643,Bb:min,122.643
119,119.643,,
120,120.643,,
121,121.643,,
122,122.643,Eb:maj,124.643
123,123.643,,
124,124.643,Bb:maj,126.643
125,125.643,,
126,126.643,C:min,128.643
127,127.643,,
128,128.643,F:min,130.643
129,129.643,,
130,130.643,F:min,134.643
131,131.643,,
132,132.643,,
