,beat,chord,chord_end
0,0.7105257,N,1.499999
1,1.4999987,N,2.289472
2,2.2894717,N,3.078945
3,3.0789447,N,3.868418
4,3.8684177,N,4.657891
5,4.6578907,C#:min,7.815783
6,5.4473637,,
7,6.2368367000000005,,
8,7.0263097000000005,,
9,7.815782700000001,C#:min,9.394729
10,8.6052557,,
11,9.3947287,C#:min,11.763148
12,10.1842017,,
13,10.9736747,,
14,11.7631477,C#:min,14.92104
15,12.5526207,,
16,13.3420937,,
17,14.1315667,,
18,14.9210397,C#:min,18.078932
19,15.7105127,,
20,16.4999857,,
21,17.2894587,,
22,18.0789317,Ab:min,21.236824
23,18.868404700000003,,
24,19.6578777,,
25,20.4473507,,
26,21.2368237,A:maj,24.394716
27,22.026296700000003,,
28,22.8157697,,
29,23.6052427,,
30,24.394715700000003,E:maj,27.552608
31,25.184188700000004,,
32,25.9736617,,
33,26.7631347,,
34,27.552607700000003,A:maj,30.7105
35,28.342080700000004,,
36,29.1315537,,
37,29.9210267,,
38,30.710499700000003,F#:min,32.289446
39,31.499972700000004,,
40,32.2894457,F#:maj6,33.868392
41,33.0789187,,
42,33.868391700000004,Ab:sus4,37.026284
43,34.657864700000005,,
44,35.447337700000006,,
45,36.23681070000001,,
46,37.0262837,C#:min,39.394703
47,37.8157567,,
48,38.6052297,,
49,39.3947027,F#:min/b3,40.184176
50,40.1841757,A:maj,40.973649
51,40.973648700000005,E:maj7/5,41.763122
52,41.763121700000006,B:maj,44.921014
53,42.5525947,,
54,43.3420677,,
55,44.1315407,,
56,44.9210137,C#:min,48.078906
57,45.7104867,,
58,46.499959700000005,,
59,47.289432700000006,,
60,48.07890570000001,Ab:min,51.236798
61,48.8683787,,
62,49.6578517,,
63,50.4473247,,
64,51.23679770000001,A:maj,54.39469
65,52.02627070000001,,
66,52.81574370000001,,
67,53.605216700000014,,
68,54.39468970000001,E:maj,57.552582
69,55.1841627,,
70,55.9736357,,
71,56.7631087,,
72,57.552581700000005,F#:min,60.710474
73,58.342054700000006,,
74,59.13152770000001,,
75,59.92100070000001,,
76,60.71047370000001,Ab:min,63.868366
77,61.4999467,,
78,62.2894197,,
79,63.0788927,,
80,63.868365700000005,A:maj,67.026258
81,64.6578387,,
82,65.4473117,,
83,66.2367847,,
84,67.0262577,C#:min,70.18415
85,67.8157307,,
86,68.6052037,,
87,69.3946767,,
88,70.1841497,C#:min,73.342042
89,70.9736227,,
90,71.76309570000001,,
91,72.55256870000001,,
92,73.34204170000001,Ab:min,76.499934
93,74.13151470000001,,
94,74.92098770000001,,
95,75.71046070000001,,
96,76.4999337,A:maj,79.657826
97,77.2894067,,
98,78.0788797,,
99,78.8683527,,
100,79.6578257,E:maj,82.815718
101,80.4472987,,
102,81.2367717,,
103,82.0262447,,
104,82.81571770000001,F#:min,85.97361
105,83.60519070000001,,
106,84.39466370000001,,
107,85.18413670000001,,
108,85.97360970000001,Ab:min,89.131502
109,86.76308270000001,,
110,87.55255570000001,,
111,88.34202870000001,,
112,89.1315017,Ab:min,92.289394
113,89.9209747,,
114,90.7104477,,
115,91.4999207,,
116,92.2893937,C#:min,95.447286
117,93.0788667,,
118,93.8683397,,
119,94.6578127,,
120,95.4472857,C#:min/5,97.026232
121,96.2367587,,
122,97.0262317,Ab:min,98.605178
123,97.8157047,,
124,98.6051777,F#:min,101.76307
125,99.3946507,,
126,100.1841237,,
127,100.97359670000002,,
128,101.7630697,Ab:min,104.920962
129,102.5525427,,
130,103.3420157,,
131,104.1314887,,
132,104.9209617,F#:min,108.078854
133,105.7104347,,
134,106.4999077,,
135,107.2893807,,
136,108.0788537,A:maj,111.236746
