,index,chord,melody,duration,time,db_index1,db_index2
16,16.0,[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.],"[0.0, 0.2495833333333359, 0.0, 0.24999999999999914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0344820000000006,16.872401420000003,9.0,5.0
17,17.0,[1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.5000000000000034, 0.0004166666666632438, 0.0, 0.4995833333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.034481999999997,17.906883420000003,10.0,6.0
18,18.0,[1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.24791666666666232, 0.0, 0.0, 0.00041666666666667667, 0.0, 0.0, 0.0, 0.0, 0.7500000000000009, 0.0, 0.0, 0.0]",1.0344820000000006,18.94136542,10.0,6.0
19,19.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],"[0.24999999999999914, 0.7495833333333342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0344820000000006,19.97584742,11.0,6.0
20,20.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],"[0.0, 0.5004166666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24958333333333677, 0.0, 0.24999999999999656, 0.0]",1.034481999999997,21.01032942,11.0,6.0
21,21.0,[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.24791666666667178, 0.0, 0.0, 0.0, 0.0, 0.0004166666666701095, 0.0, 0.7479166666666546, 0.0]",1.034482000000004,22.04481142,12.0,7.0
22,22.0,[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.4999999999999983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49750000000000166, 0.0]",1.0344820000000006,23.079293420000003,12.0,7.0
23,23.0,[1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0.],"[0.7495833333333342, 0.250000000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004166666666598081, 0.0]",1.0344820000000006,24.113775420000003,13.0,7.0
24,24.0,[1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0.],"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0344820000000006,25.148257420000004,13.0,7.0
25,25.0,[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],"[0.5004166666666581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4958333333333281, 0.0, 0.0, 0.0]",1.0344820000000006,26.182739420000004,14.0,8.0
26,26.0,[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99541666666667, 0.0, 0.0, 0.0]",1.0344819999999937,27.217221420000005,14.0,8.0
27,27.0,[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",1.0344820000000006,28.25170342,15.0,8.0
28,28.0,[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0.],"[0.4995833333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5004166666666666, 0.0, 0.0, 0.0]",1.034482000000004,29.28618542,15.0,8.0
29,29.0,[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.],"[0.0004166666666598081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9995833333333402, 0.0]",1.0344820000000006,30.320667420000003,16.0,9.0
30,30.0,[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.034482000000004,31.355149420000004,16.0,9.0
