,beat,chord,chord_end
0,0.825246273,N,1.808853
1,1.808853273,G:sus2,3.589146
2,2.731965582166666,,
3,3.58914604425,A:sus2,5.599961
4,4.44628804425,,
5,5.599960966916667,B:min7,7.633937
6,6.616988824083334,,
7,7.633936824083334,C#:maj/5,9.634511
8,8.650884824083334,,
9,9.634511273,A:sus4,11.419604
10,10.510535798083334,,
11,11.419603740666666,G:sus4,13.37709
12,12.342672582166667,,
13,13.377089595916669,D:maj/3,15.344333
14,14.360726273,,
15,15.344333273,B:maj,16.32794
16,16.327940273,E:maj/5,17.311547
17,17.311547273,E:maj,21.171503
18,18.295154273,,
19,19.278761273,,
20,20.262368273,,
21,21.171502740666664,A:min/5,23.106953
22,22.13921052758333,,
23,23.10695252758333,A:minmaj7,25.042437
24,24.07469452758333,,
25,25.04243652758333,E:maj,26.977921
26,26.01017852758333,,
27,26.97792052758333,A:min/5,28.913405
28,27.94566252758333,,
29,28.91340452758333,E:maj,30.848889
30,29.881146527583333,,
31,30.84888852758333,A:min/5,32.816612
32,31.81663052758333,,
33,32.816611710416666,E:maj,34.800228
34,33.816611710416666,,
35,34.800228273,A:maj/5,36.767442
36,35.783835273,,
37,36.767442273,Ab:min7,38.734656
38,37.751049273,,
39,38.734656273,C#:maj,40.567979
40,39.56807593341667,,
41,40.56797871041667,F#:min7,42.503482
42,41.53573952758333,,
43,42.50348152758333,F#:hdim7,44.378499
44,43.44099916875,,
45,44.37849916875,Ab:min7,46.315963
46,45.31599916875,,
47,46.31596271041667,C#:min7,48.225107
48,47.31596271041667,,
49,48.22510674066667,F#:min7,50.151146
50,49.24199182408334,,
51,50.15114574066667,A:maj,51.969328
52,51.060236740666674,,
53,51.96932774066667,B:sus4,54.074506
54,53.021875009000006,,
55,54.074506009,E:maj/5,55.026945
56,55.02694548816667,B:sus4,55.979326
57,55.97932648816666,E:maj,57.914802
58,56.947059527583335,,
59,57.91480152758333,A:min/5,59.850286
60,58.88254352758333,,
61,59.85028552758333,E:maj,61.78577
62,60.81802752758333,,
63,61.78576952758333,A:min/5,63.721254
64,62.75351152758333,,
65,63.72125352758333,E:maj,65.656738
66,64.68899552758333,,
67,65.65673752758333,A:min/b3,67.592222
68,66.62447952758333,,
69,67.59222152758333,Ab:min7,69.527706
70,68.55996352758334,,
71,69.52770552758334,C#:7,71.46319
72,70.49544752758334,,
73,71.46318952758334,F#:min7,73.398674
74,72.43093152758334,,
75,73.39867352758333,F#:hdim7,75.334158
76,74.36641552758333,,
77,75.33415752758333,E:maj,76.3019
78,76.30189952758333,B:maj/3,77.269642
79,77.26964152758333,C#:min7,79.205126
80,78.23738352758333,,
81,79.20512552758333,F#:min7,81.14061
82,80.17286752758334,,
83,81.14060952758334,A:maj/3,82.108352
84,82.10835152758334,B:sus4,83.076094
85,83.07609352758334,E:maj,85.011578
86,84.04383552758333,,
87,85.01157752758334,E:sus4,86.947062
88,85.97931952758333,,
89,86.94706152758333,E:maj,88.882546
90,87.91480352758333,,
91,88.88254552758333,B:maj/3,90.81803
92,89.85028752758333,,
93,90.81802952758332,C#:min7,92.753514
94,91.78577152758334,,
95,92.75351352758334,E:maj/5,94.688998
96,93.72125552758334,,
97,94.68899752758333,A:maj,98.559966
98,95.65673952758334,,
99,96.62448152758331,,
100,97.59222352758334,,
101,98.55996552758332,B:sus4,102.430934
102,99.52770752758336,,
103,100.49544952758332,,
104,101.46319152758332,,
105,102.43093352758332,Ab:min7,106.301902
106,103.39867552758334,,
107,104.36641752758334,,
108,105.33415952758334,,
109,106.30190152758334,C#:min7/b7,110.17287
110,107.26964352758333,,
111,108.23738552758334,,
112,109.20512752758331,,
113,110.17286952758334,A:maj7,112.108354
114,111.14061152758332,,
115,112.10835352758336,Bb:hdim7,114.043838
116,113.07609552758332,,
117,114.04383752758334,B:sus4,117.914806
118,115.01157952758334,,
119,115.97932152758334,,
120,116.94706352758334,,
121,117.91480552758334,E:maj,119.85029
122,118.88254752758334,,
123,119.85028952758331,Ab:min7/5,121.785774
124,120.81803152758334,,
125,121.78577352758332,C#:min7,123.721258
126,122.75351552758336,,
127,123.72125752758332,B:maj6,125.656742
128,124.68899952758336,,
129,125.65674152758334,A:maj,129.52771
130,126.62448352758337,,
131,127.59222552758334,,
132,128.55996752758335,,
133,129.52770952758334,B:sus4,131.463194
134,130.49545152758336,,
135,131.46319352758334,B:maj,133.398678
136,132.43093552758336,,
137,133.39867752758337,Ab:min7,137.269646
138,134.36641952758336,,
139,135.33416152758335,,
140,136.3019035275833,,
141,137.26964552758335,C#:min7,140.172872
142,138.23738752758334,,
143,139.20512952758335,,
144,140.17287152758334,B:maj,141.140614
145,141.14061352758335,A:maj,143.076098
146,142.10835552758334,,
147,143.07609752758336,B:maj,145.011582
148,144.04383952758334,,
149,145.01158152758336,E:maj,145.979324
150,145.97932352758335,A:maj/5,146.947066
151,146.94706552758333,E:maj,148.967389
152,147.91480752758335,,
153,148.96738900900002,A:min,152.838407
154,149.93518052758333,,
155,150.90292252758334,,
156,151.87066452758333,,
157,152.83840652758334,E:maj,156.694022
158,153.80614852758333,,
159,154.77389052758332,,
160,155.7416325275833,,
161,156.69402248816667,A:min6,158.629498
162,157.66175552758332,,
163,158.62949752758334,A:min,160.520317
164,159.55260058216666,,
165,160.52031652758333,N,161.415881
166,161.41588065591665,N,162.383581
167,162.38358052758332,N,163.351323
168,163.3513225275833,N,164.319065
169,164.31906452758332,E:maj,166.239196
170,165.28680652758334,,
171,166.23919648816667,A:min/5,168.143958
172,167.19157748816667,,
173,168.14395848816667,E:maj,170.04872
174,169.09633948816665,,
175,170.04872048816665,A:min/5,171.968835
176,171.00110148816665,,
177,171.9688345275833,E:maj,173.920184
178,172.95243227299997,,
179,173.9201835275833,A:min/b3,175.855668
180,174.88792552758332,,
181,175.8556675275833,Ab:min7,177.791152
182,176.8234095275833,,
183,177.7911515275833,C#:7,179.726636
184,178.7588935275833,,
185,179.7266355275833,F#:min7,181.617481
186,180.6943775275833,,
187,181.61748058216665,F#:hdim7,183.522225
188,182.56984448816667,,
189,183.52222548816667,E:maj,184.474606
190,184.47460648816667,B:maj/3,185.458195
191,185.458195273,C#:min7,187.393689
192,186.4259465275833,,
193,187.39368852758332,F#:min7,189.298948
194,188.3614305275833,,
195,189.29894816875,A:maj/3,190.236448
196,190.23644816875,B:sus4,191.18882
197,191.18882048816667,E:maj,193.064296
198,192.14120148816667,,
199,193.06429558216664,E:sus4,195.015609
200,194.0320115275833,,
201,195.015609273,E:maj,196.877099
202,195.92474374066663,,
203,196.87709948816664,B:maj/3,198.797214
204,197.82948048816667,,
205,198.79721352758327,C#:min7,200.732698
206,199.7649555275833,,
207,200.73269752758333,E:maj/5,202.623543
208,201.7004395275833,,
209,202.62354258216664,A:maj,206.433049
210,203.57590648816668,,
211,204.52828748816668,,
212,205.48066848816669,,
213,206.43304948816663,B:sus4,210.163648
214,207.38543048816663,,
215,208.24262804425,,
216,209.1959315821667,,
217,210.16364752758332,Ab:min7,213.943427
218,211.11603748816668,,
219,212.06841848816669,,
220,213.00592716875,,
221,213.94342716875,C#:min7/b7,217.753911
222,214.9111515275833,,
223,215.87889352758336,,
224,216.81641116875,,
225,217.75391116875,A:maj7,219.628911
226,218.69141116875,,
227,219.62891116875,Bb:hdim7,221.503911
228,220.56641116875,,
229,221.50391116875,B:sus4,225.196665
230,222.44141116875,,
231,223.35051874066667,,
232,224.27358758216667,,
233,225.19666458216668,E:maj,227.101409
234,226.1490284881667,,
235,227.1014094881667,Ab:min7/5,228.991299
236,228.0537904881667,,
237,228.99129916875003,C#:min7,230.866299
238,229.92879916875003,,
239,230.86629916875003,B:maj6,232.741299
240,231.80379916875003,,
241,232.74129916875003,A:maj,236.462462
242,233.67879916875003,,
243,234.61629916875003,,
244,235.5393845821667,,
245,236.4624615821667,B:sus4,238.308616
246,237.3855385821667,,
247,238.30861558216668,B:maj,240.15477
248,239.2316925821667,,
249,240.1547695821667,Ab:min7,243.9201
250,241.1071334881667,,
251,242.0595144881667,,
252,242.9826085821667,,
253,243.92010016875005,C#:min7,246.7326
254,244.85760016875005,,
255,245.79510016875005,,
256,246.73260016875005,B:maj,247.602204
257,247.6022037980834,A:maj7/7,248.602128
258,248.6021277104167,B:7,252.030449
259,249.6021277104167,,
260,250.6021277104167,,
261,252.03044871066672,E:maj,258.133964
262,253.1626966666667,,
263,254.41262787708337,,
264,255.3358955821667,,
265,256.2589725821667,,
266,257.19646416875,,
267,258.13396416875,E:7/b7,261.944431
268,259.07146416875,,
269,260.00896416875,,
270,260.9766885275833,,
271,261.94443052758334,A:maj/3,265.702679
272,262.83999465591666,,
273,263.7355166559167,,
274,264.719072273,,
275,265.702679273,A:min/b3,267.638685
276,266.686286273,,
277,267.6386854881667,E:maj/5,270.209795
278,268.71004504350003,,
279,270.20979504375003,E:maj,274.709795
280,271.70979504375003,,
281,273.20979504375003,,
