,start,end,pitch,velocity
0,0.5985167416666668,0.9970865187500002,75.0,80.0
1,0.9282306104166669,1.2791309125000003,67.0,76.0
2,1.246027110416667,1.933262041666667,72.0,73.0
3,1.563823610416667,2.0180077750000005,67.0,75.0
4,1.881620110416667,2.2921072562500004,77.0,80.0
5,2.1994166104166673,2.505295741666667,68.0,79.0
6,2.5172131104166673,2.8085265687500005,75.0,79.0
7,2.8350096104166673,3.111757395833334,67.0,66.0
8,3.1528061104166674,3.535486062500001,74.0,83.0
9,3.4706026104166674,3.882413908333334,65.0,75.0
10,3.7883991104166674,4.216100233333334,70.0,83.0
11,4.106195610416668,4.470337433333334,65.0,80.0
12,4.423992110416668,4.483578954166668,70.0,26.0
13,4.423992110416668,4.806672062500001,75.0,80.0
14,4.741788610416668,5.096661368750001,65.0,79.0
15,5.377381610416668,5.634267114583334,65.0,74.0
16,5.059585110416668,5.676639981250001,74.0,86.0
17,5.695178110416668,6.007678002083335,72.0,79.0
18,6.012974610416668,6.363874912500001,63.0,76.0
19,6.648567610416668,7.012709433333335,63.0,74.0
20,6.330771110416668,7.353016518750001,68.0,69.0
21,6.966364110416668,7.604605414583335,72.0,72.0
22,7.284160610416668,7.680540933333336,63.0,64.0
23,7.601957110416668,8.082947206250003,68.0,70.0
24,7.922519456250002,8.300861566666669,65.0,73.0
25,8.243374956250001,8.596316006250001,74.0,71.0
26,8.564230456250002,8.914497710416668,63.0,82.0
27,8.885085956250002,9.204604558333335,72.0,81.0
28,9.205941456250002,10.32607344791667,71.0,79.0
29,11.139021527083337,11.493299475000002,67.0,76.0
30,11.459877027083337,12.153727045833335,72.0,73.0
31,11.780732527083336,12.239288512500003,67.0,75.0
32,12.101588027083336,12.516026381250002,77.0,80.0
33,12.422443527083336,12.731266945833337,68.0,79.0
34,12.743299027083337,13.037416568750004,75.0,79.0
35,13.064154527083335,13.34356619166667,67.0,66.0
36,13.385010027083336,13.771373525000003,74.0,83.0
37,13.705865527083336,14.12164077916667,65.0,75.0
38,14.026721027083337,14.45853905416667,70.0,83.0
39,14.347576527083337,14.714220591666669,65.0,80.0
40,14.667678102083336,14.727518445833336,70.0,26.0
41,14.667678102083336,15.051986087500003,75.0,80.0
42,14.986826602083337,15.343209093750003,65.0,79.0
43,15.625123602083336,15.88310197291667,65.0,74.0
44,15.305975102083336,15.925655106250003,74.0,86.0
45,15.944272102083335,16.25810146041667,72.0,79.0
46,16.263420602083336,16.6158137375,63.0,76.0
47,16.901717602083338,17.26740859166667,63.0,74.0
48,16.582569102083337,17.609163443750003,68.0,69.0
49,17.220866102083335,17.86182267291667,72.0,72.0
50,17.540014602083335,17.93762044166667,63.0,64.0
51,17.859163102083336,18.337885852083335,68.0,70.0
52,18.178311602083337,18.554640875000004,65.0,73.0
53,18.497460102083338,18.848523452083334,74.0,71.0
54,18.816608602083335,19.16501238125,63.0,82.0
55,19.135757102083335,19.45357581666667,72.0,81.0
56,19.454905602083336,20.563946639583335,71.0,79.0
57,21.050648102083336,21.4509135125,75.0,67.0
58,21.369796602083337,21.722189737500003,67.0,67.0
59,21.688945102083338,22.379103733333338,72.0,67.0
60,22.008093602083335,22.46421,67.0,67.0
61,22.327242102083336,22.739475581250005,77.0,70.0
62,22.646390602083336,22.953571033333336,68.0,70.0
63,22.965539102083333,23.258091893750002,75.0,70.0
64,23.284687602083338,23.562612754166672,67.0,70.0
65,23.603836102083335,23.988144087500004,74.0,70.0
66,23.922984602083336,24.33654786666667,65.0,70.0
67,24.242133102083336,24.67165379166667,70.0,70.0
68,24.561281602083334,24.92697259166667,65.0,73.0
69,24.880430102083338,24.940270445833335,70.0,73.0
70,24.880430102083338,25.264738087500003,75.0,73.0
71,25.199578602083335,25.555961093750003,65.0,73.0
72,25.837875602083336,26.09585397291667,65.0,73.0
73,25.518727102083336,26.138407106250003,74.0,73.0
74,26.157024102083334,26.47085346041667,72.0,73.0
75,26.476172602083338,26.828565737500004,63.0,76.0
76,27.114469602083336,27.480160591666667,63.0,76.0
77,26.795321102083335,27.82191544375,68.0,76.0
78,27.433618102083337,28.07457467291667,72.0,76.0
79,27.752766602083334,28.15037244166667,63.0,76.0
80,28.071915102083338,28.550637852083334,68.0,76.0
81,28.391063602083335,28.767392875000002,65.0,76.0
82,28.710212102083336,29.061275452083336,74.0,78.0
83,29.029360602083337,29.377764381250003,63.0,78.0
84,29.348509102083334,29.66632781666667,72.0,78.0
85,29.667657602083338,30.776698639583337,71.0,78.0
86,31.263400102083338,31.663665512500003,75.0,67.0
87,31.582548602083335,31.934941737500004,67.0,67.0
88,31.901697102083332,32.59185573333333,72.0,67.0
89,32.22084560208334,32.676962,67.0,67.0
90,32.539994102083334,32.95222758125,77.0,70.0
91,32.85914260208334,33.166323033333335,68.0,70.0
92,33.178291102083335,33.47084389375,75.0,70.0
93,33.49743960208333,33.77536475416667,67.0,70.0
94,33.81658810208334,34.200896087500006,74.0,70.0
95,34.135736602083334,34.54929986666667,65.0,70.0
96,34.45488510208334,34.88440579166667,70.0,70.0
97,34.774033602083335,35.13972459166667,65.0,73.0
98,35.09318210208333,35.15302244583334,70.0,73.0
99,35.09318210208333,35.4774900875,75.0,73.0
100,35.41233060208334,35.76871309375,65.0,73.0
101,36.05062760208334,36.308605972916666,65.0,73.0
102,35.731479102083334,36.35115910625,74.0,73.0
103,36.369776102083335,36.68360546041667,72.0,73.0
104,36.68892460208333,37.0413177375,63.0,76.0
105,37.327221602083334,37.69291259166667,63.0,76.0
106,37.00807310208334,38.03466744375,68.0,76.0
107,37.64637010208334,38.28732667291667,72.0,76.0
108,37.965518602083336,38.36312444166667,63.0,76.0
109,38.28466710208333,38.763389852083336,68.0,76.0
110,38.60381560208334,38.980144875,65.0,76.0
111,38.922964102083334,39.27402745208334,74.0,78.0
112,39.24211260208334,39.590516381250005,63.0,78.0
