,start,end,pitch,velocity
0,5.18,9.8025,67.0,105.0
1,5.18,9.8025,79.0,105.0
2,10.005,10.18625,67.0,94.0
3,10.005,10.18625,79.0,94.0
4,10.30375,10.4725,68.0,99.0
5,10.30375,10.4725,80.0,99.0
6,10.588750000000001,10.7875,67.0,94.0
7,10.588750000000001,10.7875,79.0,94.0
8,10.86625,11.07625,63.0,112.0
9,10.86625,11.07625,75.0,112.0
10,11.18375,12.18125,67.0,108.0
11,11.18375,12.18125,79.0,108.0
12,12.38,12.59,62.0,108.0
13,12.38,12.59,74.0,108.0
14,12.68,12.842500000000001,65.0,102.0
15,12.68,12.842500000000001,77.0,102.0
16,12.98,13.205,56.0,116.0
17,12.98,13.205,68.0,116.0
18,13.280000000000001,14.36125,60.0,105.0
19,13.280000000000001,14.36125,72.0,105.0
20,14.780000000000001,15.026250000000001,56.0,109.0
21,14.780000000000001,15.026250000000001,68.0,109.0
22,15.08,15.20375,53.0,76.0
23,15.08,15.20375,65.0,76.0
24,15.23,15.338750000000001,55.0,102.0
25,15.23,15.338750000000001,67.0,102.0
26,15.38,15.6325,56.0,109.0
27,15.38,15.6325,68.0,109.0
28,15.68,15.883750000000001,60.0,100.0
29,15.68,15.883750000000001,72.0,100.0
30,15.98,16.18125,62.0,97.0
31,15.98,16.18125,74.0,97.0
32,16.28,16.4725,60.0,111.0
33,16.28,16.4725,72.0,111.0
34,16.580000000000002,16.677500000000002,59.0,100.0
35,16.580000000000002,16.677500000000002,71.0,100.0
36,16.655,16.76375,60.0,100.0
37,16.655,16.76375,72.0,100.0
38,16.805,16.9525,59.0,87.0
39,16.805,16.9525,71.0,87.0
40,16.88,17.135,56.0,116.0
41,16.88,17.135,68.0,116.0
42,17.18,17.927500000000002,55.0,100.0
43,17.18,17.927500000000002,67.0,100.0
44,18.080000000000002,18.17875,56.0,109.0
45,18.080000000000002,18.17875,68.0,109.0
46,18.155,18.2575,58.0,99.0
47,18.155,18.2575,70.0,99.0
48,18.23,18.34125,56.0,85.0
49,18.23,18.34125,68.0,85.0
50,18.38,19.25,55.0,82.0
51,18.38,19.25,67.0,82.0
52,19.580000000000002,19.8075,67.0,87.0
53,19.580000000000002,19.8075,79.0,87.0
