,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.797259,,,,,,,,,,,,,,,,,,,,0.797259,2.441093,G:sus2,0.0
1,0.7972594899999998,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.797259,2.441093,G:sus2,0.0
2,0.7979444208333333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,0.7979444208333333,1.0085606520833332,62.0,74.0,0.0,0.797259,2.441093,G:sus2,0.0
3,0.7979444208333333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,0.7979444208333333,3.892119460416666,43.0,77.0,1.0,0.797259,2.441093,G:sus2,0.0
4,1.0034236708333333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.0034236708333333,1.1780810333333331,69.0,73.0,2.0,0.797259,2.441093,G:sus2,0.0
5,1.0085606520833332,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.0034236708333333,1.1780810333333331,69.0,73.0,2.0,0.797259,2.441093,G:sus2,0.0
6,1.1780810333333331,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.0034236708333333,1.1780810333333331,69.0,73.0,2.0,0.797259,2.441093,G:sus2,0.0
7,1.2089029208333333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.2089029208333333,1.4315054416666664,71.0,61.0,3.0,0.797259,2.441093,G:sus2,0.0
8,1.2089029208333333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.2089029208333333,1.686642177083333,50.0,60.0,4.0,0.797259,2.441093,G:sus2,0.0
9,1.414382170833333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.414382170833333,3.284243345833333,55.0,35.0,5.0,0.797259,2.441093,G:sus2,0.0
10,1.414382170833333,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.414382170833333,1.6746558874999995,64.0,59.0,6.0,0.797259,2.441093,G:sus2,0.0
11,1.4315054416666664,0.7972594899999998,1.0,1.0,0.0,,,,,,,,,,,1.414382170833333,1.6746558874999995,64.0,59.0,6.0,0.797259,2.441093,G:sus2,0.0
12,1.61917649,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.414382170833333,1.6746558874999995,64.0,59.0,6.0,0.797259,2.441093,G:sus2,0.0
13,1.619861420833333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.619861420833333,1.8321899791666665,69.0,59.0,7.0,0.797259,2.441093,G:sus2,0.0
14,1.6746558874999995,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.619861420833333,1.8321899791666665,69.0,59.0,7.0,0.797259,2.441093,G:sus2,0.0
15,1.686642177083333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.619861420833333,1.8321899791666665,69.0,59.0,7.0,0.797259,2.441093,G:sus2,0.0
16,1.825340670833333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.825340670833333,2.020545958333333,71.0,67.0,8.0,0.797259,2.441093,G:sus2,0.0
17,1.8321899791666665,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.825340670833333,2.020545958333333,71.0,67.0,8.0,0.797259,2.441093,G:sus2,0.0
18,2.020545958333333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,1.825340670833333,2.020545958333333,71.0,67.0,8.0,0.797259,2.441093,G:sus2,0.0
19,2.030819920833333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,2.030819920833333,2.25513476875,62.0,59.0,9.0,0.797259,2.441093,G:sus2,0.0
20,2.236299170833333,1.61917649,0.0,0.0,1.0,,,,,,,,,,,2.236299170833333,2.421230495833333,69.0,64.0,10.0,0.797259,2.441093,G:sus2,0.0
21,2.25513476875,1.61917649,0.0,0.0,1.0,,,,,,,,,,,2.236299170833333,2.421230495833333,69.0,64.0,10.0,0.797259,2.441093,G:sus2,0.0
