,beat,chord,chord_end
0,0.7833789630000001,N,1.628448
1,1.628447963,N,2.473517
2,2.473516963,N,3.318586
3,3.318585963,N,4.163655
4,4.163654963,N,5.008724
5,5.008723963,N,5.853793
6,5.853792963,N,6.698862
7,6.698861963,N,7.543931
8,7.543930963,N,8.389
9,8.388999963,D:min,11.769276
10,9.234068963,,
11,10.079137963,,
12,10.924206963,,
13,11.769275963,C:maj6,15.149552
14,12.614344963,,
15,13.459413963,,
16,14.304482963,,
17,15.149551963,Bb:maj,16.83969
18,15.994620962999996,,
19,16.839689962999998,A:maj,18.529828
20,17.684758962999997,,
21,18.529827963,D:min,21.910104
22,19.374896963,,
23,20.219965963,,
24,21.065034963,,
25,21.910103963,D:maj,23.600242
26,22.755172963,,
27,23.600241963,C:maj6,25.29038
28,24.445310963,,
29,25.290379963,D:min,28.670656
30,26.135448963,,
31,26.980517963,,
32,27.825586963,,
33,28.670655963,D:min,30.360794
34,29.515724963,,
35,30.360793963,C:maj6,32.050932
36,31.205862963,,
37,32.050931963,D:sus4,35.431208
38,32.896000963,,
39,33.741069963,,
40,34.586138963,,
41,35.431207963,Bb:maj,37.121346
42,36.276276963,,
43,37.121345963,C:maj,38.811484
44,37.966414963,,
45,38.811483963,A:maj,40.501622
46,39.656552963,,
47,40.501621963,D:min,42.19176
48,41.346690963,,
49,42.191759963,Bb:maj,43.881898
50,43.036828963,,
51,43.881897963,C:maj,45.572036
52,44.726966963,,
53,45.572035963,D:sus4,48.952312
54,46.417104963,,
55,47.262173963,,
56,48.107242963,,
57,48.952311963,D:maj,50.64245
58,49.797380963,,
59,50.642449963,C:maj6,52.332588
60,51.487518963,,
61,52.332587963,D:min,55.712864
62,53.177656963,,
63,54.022725963,,
64,54.867794963,,
65,55.712863963,D:min,57.403002
66,56.557932963000006,,
67,57.403001963,C:maj6,59.09314
68,58.24807096300001,,
69,59.09313996300001,D:sus4,62.473416
70,59.93820896300001,,
71,60.78327796300001,,
72,61.62834696300001,,
73,62.47341596300001,Bb:maj,64.163554
74,63.31848496300001,,
75,64.16355396300001,C:maj,65.853692
76,65.00862296300001,,
77,65.853691963,A:maj,67.54383
78,66.69876096300001,,
79,67.54382996300001,D:min,69.233968
80,68.38889896300002,,
81,69.23396796300001,Bb:maj,70.924106
82,70.07903696300001,,
83,70.92410596300002,C:maj,72.614244
84,71.76917496300001,,
85,72.614243963,D:sus4,75.99452
86,73.45931296300002,,
87,74.30438196300001,,
88,75.149450963,,
89,75.99451996300002,G:min,79.374796
90,76.83958896300001,,
91,77.684657963,,
92,78.52972696300002,,
93,79.37479596300001,A:min,81.064934
94,80.219864963,,
95,81.06493396300002,D:min,82.755072
96,81.91000296300001,,
97,82.755071963,G:min,86.135348
98,83.60014096300002,,
99,84.44520996300001,,
100,85.290278963,,
101,86.13534796300002,A:maj,89.515624
102,86.98041696300001,,
103,87.825485963,,
104,88.67055496300001,,
105,89.51562396300001,D:min,91.205762
106,90.360692963,,
107,91.205761963,C:maj,92.8959
108,92.050830963,,
109,92.895899963,Bb:maj,93.740969
110,93.740968963,C:maj,94.586038
111,94.586037963,F:maj,95.431107
112,95.431106963,A:maj,96.276176
113,96.276175963,D:min,97.966314
114,97.121244963,,
115,97.966313963,C:maj,99.656452
