,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.054803,,,,,,,,,,,,,,,,,,,,0.054803,0.527243,N,0.0
1,0.0548030399999999,0.0548030399999999,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.054803,0.527243,N,0.0
2,0.527243,0.0548030399999999,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.527243,0.999683,N,1.0
3,0.52724304,0.52724304,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.527243,0.999683,N,1.0
4,0.999683,0.52724304,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.999683,1.472123,N,2.0
5,0.99968304,0.99968304,1.0,0.0,2.0,,,,,,,,,,,,,,,,0.999683,1.472123,N,2.0
6,1.472123,0.99968304,1.0,0.0,2.0,,,,,,,,,,,,,,,,1.472123,1.944563,N,3.0
7,1.47212304,1.47212304,0.0,0.0,3.0,,,,,,,,,,,,,,,,1.472123,1.944563,N,3.0
8,1.944563,1.47212304,0.0,0.0,3.0,,,,,,,,,,,,,,,,1.944563,2.417003,N,4.0
9,1.94456304,1.94456304,1.0,1.0,4.0,,,,,,,,,,,,,,,,1.944563,2.417003,N,4.0
10,2.417003,1.94456304,1.0,1.0,4.0,,,,,,,,,,,,,,,,2.417003,2.889443,N,5.0
11,2.4170030399999995,2.4170030399999995,0.0,0.0,5.0,,,,,,,,,,,,,,,,2.417003,2.889443,N,5.0
12,2.889443,2.4170030399999995,0.0,0.0,5.0,,,,,,,,,,,,,,,,2.889443,3.361883,N,6.0
13,2.88944304,2.88944304,1.0,0.0,6.0,,,,,,,,,,,,,,,,2.889443,3.361883,N,6.0
14,3.361883,2.88944304,1.0,0.0,6.0,,,,,,,,,,,,,,,,3.361883,3.834323,N,7.0
15,3.3618830399999995,3.3618830399999995,0.0,0.0,7.0,,,,,,,,,,,,,,,,3.361883,3.834323,N,7.0
16,3.834323,3.3618830399999995,0.0,0.0,7.0,,,,,,,,,,,,,,,,3.834323,4.306763,N,8.0
17,3.83432304,3.83432304,1.0,1.0,8.0,,,,,,,,,,,,,,,,3.834323,4.306763,N,8.0
18,4.306763,3.83432304,1.0,1.0,8.0,,,,,,,,,,,,,,,,4.306763,4.779203,N,9.0
19,4.30676304,4.30676304,0.0,0.0,9.0,,,,,,,,,,,,,,,,4.306763,4.779203,N,9.0
20,4.779203,4.30676304,0.0,0.0,9.0,,,,,,,,,,,,,,,,4.779203,5.251643,N,10.0
21,4.77920304,4.77920304,1.0,0.0,10.0,,,,,,,,,,,,,,,,4.779203,5.251643,N,10.0
22,5.251643,4.77920304,1.0,0.0,10.0,,,,,,,,,,,,,,,,5.251643,5.724083,N,11.0
