,start,end,pitch,velocity
0,3.2638885624999996,3.3379626291666664,36.0,47.0
1,3.4027774374999997,3.4907403916666664,48.0,32.0
2,3.585647789583333,3.6597218562499996,48.0,47.0
3,3.668981114583333,3.7407403666666665,36.0,75.0
4,3.745369995833333,3.8078699895833332,48.0,54.0
5,3.821758877083333,3.8726847979166665,36.0,79.0
6,3.884258870833333,3.9398144208333328,48.0,63.0
7,3.953703308333333,3.9976847854166664,36.0,75.0
8,4.0138884875,4.067129222916666,48.0,74.0
9,4.067129222916666,4.1180551437499995,36.0,81.0
10,4.138888475,4.189814395833333,48.0,74.0
11,4.192129210416666,4.236110687499999,36.0,85.0
12,4.2638884625,4.3101847541666665,48.0,79.0
13,4.3194440125,4.356481045833333,36.0,77.0
14,4.372684747916666,4.423610668749999,48.0,83.0
15,4.4305551125,4.47916621875,36.0,69.0
16,4.504629179166666,4.555555099999999,48.0,72.0
17,4.5439810270833325,4.608795835416666,36.0,83.0
18,4.620369908333333,4.668981014583333,48.0,80.0
19,4.6944439749999995,4.740740266666666,36.0,65.0
20,4.738425452083333,4.805555075,48.0,80.0
21,4.805555075,4.8472217375,36.0,79.0
22,4.865740254166666,4.916666175,48.0,87.0
23,4.925925433333333,4.967592095833333,36.0,77.0
24,4.983795797916666,5.057869864583333,48.0,87.0
25,5.053240235416666,5.094906897916666,36.0,65.0
26,5.115740229166666,5.206017997916666,48.0,95.0
27,5.247684660416666,5.307869839583333,48.0,75.0
28,5.164351335416666,5.349536502083333,36.0,77.0
29,5.388888349999999,5.85416608125,53.0,61.0
30,5.388888349999999,6.023147545833333,57.0,59.0
31,5.388888349999999,6.064814208333333,65.0,66.0
32,5.388888349999999,6.0740734666666665,60.0,65.0
33,6.222221599999999,6.525462310416666,53.0,36.0
34,5.388888349999999,6.696758589583332,41.0,63.0
35,6.4999993499999995,6.935184491666666,60.0,74.0
36,6.7777771,7.043980777083333,53.0,44.0
37,6.4999993499999995,7.120369658333333,57.0,83.0
38,6.4999993499999995,7.122684472916666,65.0,76.0
39,7.055554849999999,7.178240022916666,41.0,50.0
40,7.61111035,8.134258445833332,53.0,52.0
41,7.61111035,8.24305473125,57.0,59.0
42,7.61111035,8.342591758333333,65.0,58.0
43,7.61111035,8.368054718749999,60.0,68.0
44,8.4444436,8.766202827083333,53.0,63.0
45,7.61111035,9.013887987499999,41.0,62.0
46,8.999999099999998,9.21527685625,53.0,56.0
47,8.72222135,9.273147220833332,57.0,87.0
48,8.72222135,9.303239810416667,60.0,84.0
49,9.277776849999999,9.342591658333333,41.0,61.0
50,8.72222135,9.342591658333333,65.0,86.0
51,9.83333235,10.38888785,52.0,56.0
52,9.83333235,10.483795247916666,60.0,67.0
53,9.83333235,10.483795247916666,64.0,67.0
54,9.83333235,10.509258208333332,57.0,67.0
55,9.83333235,10.585647089583333,40.0,59.0
56,10.666665599999998,10.733795222916665,52.0,50.0
57,10.944443349999998,11.599535877083332,62.0,77.0
58,10.944443349999998,11.604165506249998,50.0,57.0
59,10.944443349999998,11.629628466666666,57.0,71.0
60,10.944443349999998,11.668980314583333,53.0,68.0
61,11.499998849999999,12.097221012499999,43.0,85.0
62,12.05555435,12.620369108333332,48.0,67.0
63,12.05555435,12.636572810416666,52.0,72.0
64,12.05555435,12.7638876125,60.0,74.0
65,12.05555435,12.79860983125,55.0,71.0
66,12.888887599999999,13.15972090625,48.0,40.0
67,12.05555435,13.32638755625,36.0,71.0
68,13.166665349999999,13.439813470833332,52.0,81.0
69,13.166665349999999,13.717591220833333,55.0,81.0
70,13.166665349999999,13.717591220833333,60.0,81.0
71,13.444443099999999,13.754628254166665,48.0,58.0
72,13.72222085,13.777776399999999,36.0,80.0
73,14.277776349999998,14.759257783333332,48.0,41.0
74,14.277776349999998,14.983794797916666,60.0,55.0
75,14.277776349999998,14.986109612499998,64.0,55.0
76,14.277776349999998,14.995368870833332,55.0,56.0
77,14.277776349999998,15.002313314583333,67.0,60.0
78,15.111109599999999,15.180554037499999,48.0,49.0
79,15.38888735,15.634257695833332,52.0,62.0
80,15.38888735,15.787035458333332,55.0,63.0
81,15.38888735,15.791665087499998,67.0,70.0
82,15.38888735,15.796294716666665,64.0,59.0
83,15.38888735,15.824072491666666,60.0,62.0
84,15.944442849999998,16.011572472916665,48.0,52.0
85,14.277776349999998,16.182868752083333,36.0,47.0
86,15.944442849999998,16.196757639583332,55.0,58.0
87,15.944442849999998,16.229165043749997,67.0,55.0
88,15.944442849999998,16.252313189583333,64.0,44.0
89,15.944442849999998,16.25925763333333,60.0,53.0
90,16.49999835,17.090276068749997,50.0,62.0
91,16.49999835,17.212961241666665,57.0,51.0
92,16.49999835,17.24305383125,65.0,66.0
93,16.49999835,17.261572347916665,62.0,50.0
94,17.333331599999998,17.61110935,50.0,45.0
95,16.49999835,17.63425749583333,38.0,67.0
96,17.61110935,17.63425749583333,38.0,61.0
97,17.61110935,17.738424152083333,50.0,51.0
98,17.61110935,17.957021208333334,65.0,66.0
99,17.61110935,17.957021208333334,65.0,68.0
100,17.61110935,17.982964593749998,57.0,61.0
101,17.61110935,17.982964593749998,57.0,61.0
102,17.61110935,17.982964593749998,62.0,63.0
103,17.61110935,17.982964593749998,62.0,67.0
104,18.17400225,18.256549385416665,57.0,77.0
105,17.8909835,18.291926729166665,50.0,59.0
106,18.17400225,18.291926729166665,50.0,67.0
107,18.17400225,18.291926729166665,65.0,76.0
108,18.17400225,18.310794645833333,62.0,75.0
109,18.740039749999998,19.322586677083333,43.0,69.0
110,18.740039749999998,19.471171520833334,59.0,62.0
111,18.740039749999998,19.4758885,55.0,53.0
112,18.740039749999998,19.487680947916665,62.0,59.0
113,19.589095999999998,19.90749209375,43.0,50.0
114,19.872114749999998,20.19874416875,55.0,79.0
115,19.872114749999998,20.31465325,62.0,79.0
116,19.872114749999998,20.369198700000002,59.0,79.0
117,20.151016900000002,20.469198691666666,43.0,53.0
118,20.42374415,20.5464714125,55.0,53.0
119,20.96919865,21.57033495625,48.0,38.0
120,20.96919865,21.699964572916667,60.0,47.0
121,20.96919865,21.716168275,55.0,40.0
122,20.96919865,21.75320530833333,64.0,46.0
123,21.7995016,22.06570527708333,48.0,41.0
124,20.96919865,22.220797854166666,36.0,42.0
125,22.07727935,22.57033485625,55.0,67.0
126,22.07727935,22.658297810416666,60.0,74.0
127,22.3550571,22.6745015125,48.0,53.0
128,22.07727935,22.676816327083333,64.0,72.0
129,22.63283485,22.683760770833334,36.0,62.0
130,23.18839035,23.609864658333333,53.0,34.0
131,23.18839035,23.869480008333333,57.0,51.0
132,23.18839035,23.895922312499998,60.0,52.0
133,23.18839035,23.912749233333333,65.0,51.0
134,23.758903099999998,24.054665172916668,53.0,35.0
135,23.18839035,24.394942916666665,48.0,43.0
136,24.32086885,24.648899122916667,53.0,38.0
137,24.5966264,24.6648082125,48.0,46.0
138,24.31623922083333,24.673899120833333,60.0,68.0
139,23.18839035,24.757990022916665,41.0,38.0
140,24.31623922083333,24.90799001041667,57.0,65.0
141,24.31623922083333,24.93071728125,65.0,66.0
142,25.41480815,25.921037058333333,53.0,31.0
143,25.41480815,26.131685185416668,57.0,43.0
144,25.41480815,26.167018854166667,60.0,50.0
145,25.41480815,26.178811302083332,65.0,43.0
146,26.247207500000002,26.52315078125,53.0,35.0
147,25.41480815,26.76371671875,41.0,38.0
148,26.813245000000002,27.09626375,53.0,43.0
149,26.530226250000002,27.148150520833333,57.0,77.0
150,27.09626375,27.164659947916668,41.0,57.0
151,26.530226250000002,27.164659947916668,60.0,72.0
152,26.530226250000002,27.171735416666667,65.0,73.0
153,27.66230125,28.193223575,50.0,44.0
154,27.66230125,28.327482820833335,57.0,47.0
155,27.66230125,28.355260595833336,62.0,53.0
156,27.66230125,28.38072355625,65.0,47.0
157,28.4987791,28.802019810416667,50.0,48.0
158,27.66230125,28.975630904166668,38.0,50.0
159,28.776556850000002,29.336741979166668,57.0,72.0
160,29.0543346,29.36451975416667,50.0,41.0
161,28.776556850000002,29.371464197916666,62.0,69.0
162,29.33211235,29.3876679,38.0,55.0
163,28.776556850000002,29.3876679,65.0,71.0
164,29.88766785,30.445538164583333,43.0,50.0
165,29.88766785,30.709427027083333,67.0,58.0
166,29.88766785,30.718686285416666,55.0,64.0
167,29.88766785,30.725630729166667,62.0,64.0
168,29.88766785,30.737204802083333,58.0,59.0
169,30.721001100000002,30.994149220833336,50.0,39.0
170,31.2765566,31.584426939583334,50.0,59.0
171,31.55433435,31.591371383333335,43.0,74.0
172,30.99877885,31.78813062291667,55.0,81.0
173,30.99877885,31.815908397916665,62.0,65.0
174,30.99877885,31.827482470833335,67.0,68.0
175,30.99877885,31.846000987500002,58.0,67.0
176,32.10988985,32.66544535,57.0,38.0
177,32.10988985,32.764982377083335,60.0,48.0
178,32.10988985,32.859889775,69.0,53.0
179,32.10988985,32.90850088125,64.0,50.0
180,32.9432231,33.2904452875,57.0,47.0
181,32.10988985,33.50572304375,45.0,44.0
182,33.22100085,33.8182230125,60.0,81.0
183,33.22100085,33.827482270833336,69.0,82.0
184,33.22100085,33.871463747916664,64.0,79.0
185,33.4987786,33.88998226458333,57.0,63.0
186,33.77655635,33.89692670833333,45.0,51.0
187,34.332111850000004,35.005722893750004,72.0,62.0
188,34.332111850000004,35.03350066875,60.0,51.0
189,34.332111850000004,35.05201918541667,67.0,51.0
190,34.332111850000004,35.06127844375,64.0,45.0
191,34.332111850000004,35.48720432708333,48.0,53.0
192,35.721000599999996,35.938593170833336,48.0,39.0
193,35.1654451,35.940907985416665,55.0,36.0
194,35.44322285,36.04738945625,72.0,79.0
195,35.44322285,36.07516723125,60.0,76.0
196,35.44322285,36.07516723125,67.0,68.0
197,35.44322285,36.079796860416664,64.0,63.0
198,36.55433385,37.026556025,55.0,44.0
199,36.55433385,37.239518966666665,59.0,56.0
200,36.55433385,37.26961155625,62.0,47.0
201,36.55433385,37.281185629166664,67.0,51.0
202,37.3876671,37.6515559625,55.0,39.0
203,36.55433385,37.822852241666666,43.0,41.0
204,37.66544485,38.28118552916666,59.0,72.0
205,37.66544485,38.31359293333333,67.0,67.0
206,36.55433385,38.31590774791667,50.0,43.0
207,37.9432226,38.32285219166667,55.0,53.0
208,37.66544485,38.33211145,62.0,65.0
209,38.22100035,38.350629966666666,43.0,56.0
210,38.77655585,39.311146875,55.0,39.0
211,38.77655585,39.488033593749996,60.0,44.0
212,38.77655585,39.52576942708333,67.0,53.0
213,38.77655585,39.56350526041666,64.0,46.0
214,39.6224675,39.877184375,55.0,36.0
215,38.77655585,40.14011230833333,48.0,50.0
216,40.1864086,40.5058530125,55.0,45.0
217,40.46418635,40.517427085416664,48.0,62.0
218,39.905486249999996,40.55214930416666,60.0,74.0
219,39.905486249999996,40.582241893749995,67.0,74.0
220,39.905486249999996,40.60076041041666,64.0,67.0
221,41.019741849999996,41.4225195875,53.0,45.0
222,41.019741849999996,41.8530751,60.0,59.0
223,41.019741849999996,41.855389914583334,57.0,51.0
224,41.019741849999996,41.86001954375,65.0,60.0
225,41.8530751,42.149371366666664,53.0,40.0
226,41.019741849999996,42.20955654583333,41.0,50.0
227,42.408630599999995,42.65400094583333,53.0,69.0
228,42.13085285,42.714186125,57.0,83.0
229,42.13085285,42.73733427083333,65.0,80.0
230,42.13085285,42.748908343749996,60.0,76.0
231,42.68640835,42.7558527875,41.0,67.0
232,43.24196385,43.76279713125,50.0,40.0
233,43.24196385,43.89937119166667,57.0,49.0
234,43.24196385,43.93177859583333,65.0,49.0
235,43.24196385,43.943352668749995,62.0,53.0
236,44.0752971,44.348445220833334,50.0,44.0
237,43.24196385,44.48964891041666,38.0,45.0
238,44.6308526,44.93177849583333,50.0,50.0
239,44.35307485,44.95261182708333,57.0,83.0
240,44.908630349999996,44.95955627083333,38.0,68.0
241,44.35307485,44.98733404583333,65.0,83.0
242,44.35307485,44.991963674999994,62.0,87.0
243,45.46418585,45.97575987291666,48.0,53.0
244,45.46418585,46.149370966666666,55.0,71.0
245,45.46418585,46.191037629166665,64.0,64.0
246,45.46418585,46.20261170208333,60.0,61.0
247,46.297519099999995,46.60770425416666,48.0,36.0
248,45.46418585,46.75353757291666,36.0,59.0
249,46.57529685,47.142426422916664,55.0,75.0
250,46.57529685,47.17020419791666,60.0,72.0
251,47.13085235,47.20261160208333,36.0,47.0
252,46.8530746,47.214185674999996,48.0,47.0
253,46.57529685,47.21650048958333,64.0,71.0
254,47.408630099999996,47.563722677083334,60.0,51.0
255,47.686407849999995,48.18872261458333,50.0,50.0
256,47.686407849999995,48.39705592708333,57.0,51.0
257,47.686407849999995,48.42714851666666,62.0,58.0
258,47.686407849999995,48.43409296041666,65.0,66.0
259,48.5197411,48.813722552083334,50.0,51.0
260,47.686407849999995,48.975759572916665,38.0,56.0
261,48.797518849999996,49.35307435,62.0,80.0
262,48.797518849999996,49.37622249583333,57.0,85.0
263,48.797518849999996,49.38548175416666,65.0,74.0
