,start,end,pitch,velocity
0,0.47500000000000003,1.1421875000000001,71.0,89.0
1,0.47500000000000003,1.2140625,64.0,88.0
2,0.47500000000000003,1.21875,67.0,90.0
3,0.47500000000000003,1.4812500000000002,52.0,86.0
4,1.225,1.6375000000000002,71.0,91.0
5,1.225,1.6500000000000001,64.0,92.0
6,1.225,1.659375,67.0,98.0
7,1.7875,1.8109375,71.0,78.0
8,1.7875,1.8218750000000001,64.0,81.0
9,1.6,1.8578125,52.0,90.0
10,1.975,2.559375,72.0,88.0
11,1.975,2.609375,64.0,87.0
12,1.7875,2.6343750000000004,67.0,91.0
13,1.975,2.8546875000000003,48.0,87.0
14,2.725,3.1359375000000003,72.0,88.0
15,2.725,3.1609375,64.0,91.0
16,2.725,3.178125,67.0,89.0
17,3.2875,3.3890625,64.0,85.0
18,3.2875,3.3921875000000004,72.0,85.0
19,3.1,3.4734375,48.0,94.0
20,3.475,4.0703125,71.0,88.0
21,3.475,4.0875,62.0,110.0
22,3.2875,4.159375,67.0,84.0
23,3.475,4.4359375000000005,43.0,88.0
24,4.2250000000000005,4.6265625,62.0,89.0
25,4.2250000000000005,4.65,67.0,89.0
26,4.2250000000000005,4.6546875000000005,71.0,88.0
27,4.6000000000000005,4.885937500000001,43.0,84.0
28,4.9750000000000005,5.5687500000000005,60.0,86.0
29,4.9750000000000005,5.571875,67.0,87.0
30,4.9750000000000005,5.612500000000001,64.0,88.0
31,4.9750000000000005,5.8765625,48.0,88.0
32,5.7250000000000005,6.2203125,60.0,87.0
33,5.7250000000000005,6.2625,64.0,91.0
34,5.7250000000000005,6.2625,67.0,89.0
35,6.1000000000000005,6.370312500000001,48.0,88.0
36,6.4750000000000005,7.0328125,71.0,98.0
37,6.4750000000000005,7.1312500000000005,64.0,94.0
38,6.4750000000000005,7.1468750000000005,67.0,102.0
39,6.4750000000000005,7.3640625,52.0,81.0
40,7.2250000000000005,7.6375,71.0,98.0
41,7.2250000000000005,7.65,64.0,98.0
42,7.2250000000000005,7.6859375000000005,67.0,98.0
43,7.7875000000000005,7.875,71.0,87.0
44,7.7875000000000005,7.8828125,64.0,87.0
45,7.7875000000000005,7.8921875,67.0,88.0
46,7.6000000000000005,7.903125,52.0,100.0
47,7.9750000000000005,8.5546875,67.0,91.0
48,7.9750000000000005,8.584375,64.0,98.0
49,7.9750000000000005,8.8921875,48.0,90.0
50,8.725,9.145312500000001,67.0,91.0
51,8.725,9.1515625,60.0,92.0
52,8.725,9.1703125,64.0,102.0
53,9.2875,9.378125,60.0,84.0
54,9.1,9.4390625,48.0,88.0
55,9.2875,9.446875,67.0,88.0
56,9.2875,9.45625,64.0,88.0
57,9.475,10.040625,71.0,94.0
58,9.475,10.106250000000001,67.0,94.0
59,9.475,10.1109375,62.0,91.0
60,9.475,10.3828125,55.0,81.0
61,9.475,10.403125000000001,43.0,86.0
62,10.225000000000001,10.662500000000001,67.0,94.0
63,10.225000000000001,10.665625,71.0,93.0
64,10.225000000000001,10.692187500000001,62.0,94.0
65,10.600000000000001,10.856250000000001,55.0,88.0
66,10.787500000000001,10.865625000000001,71.0,86.0
67,10.787500000000001,10.9015625,62.0,87.0
68,10.600000000000001,10.9140625,43.0,84.0
69,10.975000000000001,11.582812500000001,60.0,91.0
70,10.787500000000001,11.5953125,67.0,89.0
71,10.975000000000001,11.6046875,64.0,94.0
72,10.975000000000001,11.9375,48.0,96.0
73,11.725000000000001,12.2203125,60.0,88.0
74,11.725000000000001,12.3296875,67.0,94.0
75,11.725000000000001,12.375,64.0,96.0
76,12.100000000000001,12.490625000000001,48.0,100.0
77,12.475000000000001,12.967187500000001,62.0,110.0
78,12.475000000000001,12.973437500000001,59.0,96.0
79,12.475000000000001,13.0078125,66.0,91.0
80,12.475000000000001,13.2125,47.0,91.0
81,13.225000000000001,13.707812500000001,59.0,94.0
82,13.225000000000001,13.721875,62.0,107.0
83,13.225000000000001,13.857812500000001,66.0,95.0
84,13.600000000000001,13.928125000000001,47.0,90.0
85,13.975000000000001,14.5328125,67.0,98.0
86,13.975000000000001,14.59375,59.0,94.0
87,13.975000000000001,14.6109375,62.0,108.0
88,13.975000000000001,14.8625,55.0,92.0
89,14.725000000000001,15.109375,59.0,93.0
90,14.725000000000001,15.185937500000001,62.0,100.0
91,14.725000000000001,15.223437500000001,67.0,92.0
92,15.100000000000001,15.4328125,55.0,88.0
93,15.475000000000001,16.034375,69.0,98.0
94,15.475000000000001,16.0765625,62.0,108.0
95,15.475000000000001,16.0859375,66.0,103.0
96,15.475000000000001,16.315625,50.0,87.0
97,16.225,16.7890625,66.0,109.0
98,16.225,16.814062500000002,69.0,100.0
99,16.225,16.815625,62.0,114.0
100,16.6,17.243750000000002,50.0,96.0
101,16.975,17.5515625,66.0,100.0
102,16.975,17.559375,69.0,92.0
103,16.975,17.571875000000002,62.0,104.0
104,17.5375,17.7328125,50.0,114.0
105,17.725,18.150000000000002,66.0,119.0
106,17.725,18.15625,69.0,110.0
107,17.725,18.1703125,62.0,119.0
108,18.1,18.400000000000002,50.0,104.0
109,18.475,18.8890625,47.0,88.0
110,18.475,19.0265625,66.0,113.0
111,18.475,19.0421875,62.0,116.0
112,18.475,19.053125,59.0,104.0
113,19.225,19.7296875,66.0,116.0
114,19.225,19.731250000000003,62.0,117.0
115,19.225,19.739062500000003,59.0,107.0
116,19.7875,19.848437500000003,62.0,96.0
117,19.7875,19.8625,66.0,91.0
118,19.7875,19.871875000000003,59.0,89.0
119,19.0375,20.3421875,47.0,89.0
120,20.1625,20.5390625,66.0,109.0
121,20.1625,20.543750000000003,62.0,114.0
122,20.1625,20.548437500000002,59.0,100.0
123,20.5375,20.8234375,47.0,98.0
124,20.725,21.203125,66.0,123.0
125,20.725,21.20625,59.0,116.0
126,20.725,21.337500000000002,62.0,120.0
127,21.1,21.431250000000002,47.0,102.0
128,21.475,21.9359375,67.0,114.0
129,21.475,21.9640625,60.0,110.0
130,21.475,22.003125,64.0,120.0
131,21.475,22.440625,48.0,107.0
132,22.225,22.676562500000003,67.0,108.0
133,22.225,22.707812500000003,64.0,117.0
134,22.225,22.7171875,60.0,107.0
135,22.7875,22.859375,64.0,104.0
136,22.7875,22.8671875,67.0,98.0
137,22.7875,22.875,60.0,93.0
138,22.975,23.017187500000002,64.0,88.0
139,22.6,23.3234375,48.0,92.0
140,23.1625,23.551562500000003,67.0,110.0
141,23.1625,23.567187500000003,64.0,117.0
142,23.1625,23.56875,60.0,108.0
143,23.5375,23.7796875,48.0,119.0
144,23.725,24.095312500000002,60.0,114.0
145,23.725,24.204687500000002,67.0,114.0
146,23.725,24.285937500000003,64.0,119.0
147,24.1,24.395312500000003,48.0,114.0
148,24.475,24.9671875,62.0,110.0
149,24.475,24.973437500000003,59.0,96.0
150,24.475,25.0078125,66.0,91.0
151,24.475,25.212500000000002,47.0,91.0
152,25.225,25.707812500000003,59.0,94.0
153,25.225,25.721875,62.0,107.0
154,25.225,25.8578125,66.0,95.0
155,25.6,25.928125,47.0,90.0
156,25.975,26.532812500000002,67.0,98.0
157,25.975,26.59375,59.0,94.0
158,25.975,26.610937500000002,62.0,108.0
159,25.975,26.8625,55.0,92.0
160,26.725,27.109375,59.0,93.0
161,26.725,27.1859375,62.0,100.0
162,26.725,27.223437500000003,67.0,92.0
163,27.1,27.4328125,55.0,88.0
164,27.475,28.034375,69.0,98.0
165,27.475,28.0765625,62.0,108.0
166,27.475,28.0859375,66.0,103.0
167,27.475,28.315625,50.0,87.0
168,28.225,28.7890625,66.0,109.0
169,28.225,28.814062500000002,69.0,100.0
170,28.225,28.815625,62.0,114.0
171,28.6,29.243750000000002,50.0,96.0
172,28.975,29.551562500000003,66.0,100.0
173,28.975,29.559375000000003,69.0,92.0
174,28.975,29.571875000000002,62.0,104.0
175,29.5375,29.7328125,50.0,114.0
176,29.725,30.150000000000002,66.0,119.0
177,29.725,30.15625,69.0,110.0
178,29.725,30.1703125,62.0,119.0
179,30.1,30.400000000000002,50.0,104.0
180,30.475,30.8890625,47.0,88.0
181,30.475,31.0265625,66.0,113.0
182,30.475,31.0421875,62.0,116.0
183,30.475,31.053125,59.0,104.0
184,31.225,31.7296875,66.0,116.0
185,31.225,31.731250000000003,62.0,117.0
186,31.225,31.739062500000003,59.0,107.0
187,31.7875,31.848437500000003,62.0,96.0
188,31.7875,31.8625,66.0,91.0
189,31.7875,31.871875000000003,59.0,89.0
190,31.0375,32.3421875,47.0,89.0
191,32.1625,32.5390625,66.0,109.0
192,32.1625,32.54375,62.0,114.0
193,32.1625,32.5484375,59.0,100.0
194,32.5375,32.823437500000004,47.0,98.0
195,32.725,33.203125,66.0,123.0
196,32.725,33.206250000000004,59.0,116.0
197,32.725,33.3375,62.0,120.0
198,33.1,33.43125,47.0,102.0
199,33.475,33.9359375,67.0,114.0
200,33.475,33.964062500000004,60.0,110.0
201,33.475,34.003125000000004,64.0,120.0
202,33.475,34.440625000000004,48.0,107.0
203,34.225,34.6765625,67.0,108.0
204,34.225,34.7078125,64.0,117.0
205,34.225,34.7171875,60.0,107.0
206,34.7875,34.859375,64.0,104.0
207,34.7875,34.8671875,67.0,98.0
208,34.7875,34.875,60.0,93.0
209,34.975,35.0171875,64.0,88.0
210,34.6,35.323437500000004,48.0,92.0
211,35.1625,35.5515625,67.0,110.0
212,35.1625,35.5671875,64.0,117.0
213,35.1625,35.56875,60.0,108.0
214,35.5375,35.7796875,48.0,119.0
215,35.725,36.0953125,60.0,114.0
216,35.725,36.2046875,67.0,114.0
217,35.725,36.2859375,64.0,119.0
218,36.1,36.3953125,48.0,114.0
219,37.225,37.9734375,55.0,74.0
220,37.6,38.3140625,67.0,88.0
221,37.6,38.4296875,59.0,87.0
222,36.85,38.928125,50.0,76.0
223,36.475,38.932812500000004,43.0,88.0
224,38.725,39.328125,59.0,96.0
225,38.725,39.4421875,67.0,90.0
226,38.35,39.5,55.0,86.0
227,39.1,39.79375,62.0,85.0
228,39.475,39.884375000000006,66.0,85.0
229,40.225,41.095312500000006,62.0,85.0
230,40.6,41.3578125,74.0,89.0
231,40.6,41.359375,66.0,90.0
232,41.35,41.56875,62.0,86.0
233,39.85,41.8125,57.0,74.0
234,39.475,42.0703125,50.0,88.0
235,42.1,42.325,66.0,56.0
236,41.725,42.3578125,69.0,92.0
237,41.725,42.4296875,62.0,91.0
238,43.225,43.556250000000006,62.0,104.0
239,43.225,43.6,67.0,104.0
240,43.6,44.071875000000006,64.0,88.0
241,42.85,44.140625,59.0,74.0
242,43.975,44.440625000000004,67.0,83.0
243,43.975,44.4671875,62.0,88.0
244,44.35,44.892187500000006,59.0,82.0
245,42.475,45.050000000000004,52.0,92.0
246,44.725,45.103125000000006,62.0,113.0
247,45.1,45.2015625,64.0,73.0
248,44.725,45.334375,67.0,107.0
249,45.475,46.2171875,69.0,93.0
250,45.475,46.29375,62.0,91.0
251,46.6,47.35625,62.0,94.0
252,46.225,47.409375000000004,59.0,84.0
253,46.6,47.778125,69.0,96.0
254,47.35,47.932812500000004,64.0,89.0
