,beat,chord,chord_end
0,0.5606669470000001,Ab:min,3.227335
1,1.227333947,,
2,1.894000947,,
3,2.560667947,,
4,3.227334947000001,C#:min,5.894003
5,3.894001947000001,,
6,4.560668947000001,,
7,5.227335947,,
8,5.894002947,F#:7,8.560671
9,6.560669946999999,,
10,7.227336946999999,,
11,7.894003947,,
12,8.560670947,B:sus2,9.880518
13,9.221176781,,
14,9.880517781,Eb:7,11.1992
15,10.539858781,,
16,11.199199781,Ab:min,13.842725
17,11.858540781000002,,
18,12.517881781000002,,
19,13.177222781,,
20,13.842724947,C#:min,16.509393
21,14.509391947,,
22,15.176058947,,
23,15.842725947,,
24,16.509392947,F#:7,18.509394
25,17.176059947,,
26,17.842726947,,
27,18.509393947,Ab:sus2,19.176061
28,19.176060947,B:maj,20.509395
29,19.842727947,,
30,20.509394947,Eb:7,21.842729
31,21.176061947,,
32,21.842728947,Ab:min,24.514696
33,22.509395947,,
34,23.1776478965,,
35,23.846171896500003,,
36,24.5146958965,C#:min,27.188792
37,25.1832198965,,
38,25.8517438965,,
39,26.5202678965,,
40,27.1887918965,F#:sus2,29.862888
41,27.8573158965,,
42,28.525839896500003,,
43,29.1943638965,,
44,29.8628878965,B:maj,31.199936
45,30.531411896500003,,
46,31.1999358965,Ab:maj,31.86846
47,31.8684598965,Ab:sus4(b7),32.536984
48,32.536983896500004,C#:min,35.21108
49,33.2055078965,,
50,33.8740318965,,
51,34.542555896500005,,
52,35.2110798965,F#:7,37.885176
53,35.8796038965,,
54,36.5481278965,,
55,37.2166518965,,
56,37.8851758965,B:maj,40.559272
57,38.5536998965,,
58,39.2222238965,,
59,39.8907478965,,
60,40.5592718965,Eb:hdim7,43.233368
61,41.2277958965,,
62,41.8963198965,,
63,42.5648438965,,
64,43.2333678965,C#:min7,45.90713
65,43.9018918965,,
66,44.5704158965,,
67,45.2389398965,,
68,45.90712953249999,F#:sus4(b7),47.240777
69,46.57410951158332,,
70,47.24077651158331,F#:maj,47.907444
71,47.90744351158332,Ab:sus2,48.574111
72,48.574110511583314,B:maj,51.240779
73,49.24077751158332,,
74,49.907444511583314,,
75,50.57411151158332,,
76,51.24077851158332,Eb:min7,52.574113
77,51.90744551158332,,
78,52.57411251158332,Ab:maj,53.907447
79,53.24077951158332,,
80,53.90744651158332,C#:min7,55.240781
81,54.57411351158332,,
82,55.24078051158332,F#:maj,56.574115
83,55.907447511583314,,
84,56.57411451158332,B:maj,57.907449
85,57.24078151158332,,
86,57.90744851158332,E:maj7/3,59.240783
87,58.57411551158332,,
88,59.24078251158332,C#:min7,61.907451
89,59.90744951158332,,
90,60.57411651158331,,
91,61.24078351158332,,
92,61.90745051158332,Bb:dim,63.240785
93,62.57411751158332,,
94,63.240784511583314,Eb:7,64.574119
95,63.90745151158332,,
96,64.57411851158332,Ab:min,67.240787
97,65.24078551158331,,
98,65.90745251158332,,
99,66.57411951158332,,
100,67.24078651158331,C#:min,69.907455
101,67.90745351158331,,
102,68.57412051158332,,
103,69.2407875115833,,
104,69.90745451158331,F#:7,72.574123
105,70.57412151158331,,
106,71.24078851158332,,
107,71.90745551158332,,
108,72.57412251158331,B:maj,73.907457
109,73.24078951158332,,
110,73.90745651158332,Eb:7,75.240791
111,74.57412351158331,,
112,75.24079051158331,Ab:min,77.907459
113,75.90745751158332,,
114,76.5741245115833,,
115,77.24079151158331,,
116,77.90745851158331,C#:min,80.574127
117,78.57412551158332,,
118,79.24079251158332,,
119,79.90745951158331,,
120,80.57412651158332,F#:7,82.574128
121,81.24079351158332,,
122,81.90746051158331,,
123,82.57412751158331,Ab:sus2,83.240795
124,83.24079451158332,B:maj,84.574129
125,83.9074615115833,,
126,84.57412851158333,Eb:7,85.907463
127,85.24079551158331,,
128,85.90746251158333,Ab:min,88.574131
129,86.57412951158332,,
130,87.24079651158333,,
131,87.90746351158333,,
132,88.57413051158332,C#:min,91.240799
133,89.24079751158332,,
134,89.90746451158333,,
135,90.57413151158332,,
136,91.24079851158334,F#:sus2,93.907467
137,91.90746551158333,,
138,92.57413251158331,,
139,93.24079951158332,,
140,93.90746651158332,B:maj,95.240801
141,94.57413351158333,,
142,95.24080051158332,Ab:maj,95.907468
143,95.90746751158332,Ab:sus4(b7),96.574135
144,96.57413451158332,C#:min,99.240803
145,97.24080151158331,,
146,97.90746851158332,,
147,98.57413551158334,,
148,99.24080251158333,F#:7,101.907471
149,99.90746951158332,,
150,100.57413651158332,,
151,101.24080351158332,,
152,101.90747051158333,B:maj,104.574139
153,102.57413751158332,,
154,103.24080451158332,,
155,103.90747151158332,,
156,104.57413851158331,Eb:hdim7,107.240807
157,105.24080551158332,,
158,105.90747251158334,,
159,106.57413951158333,,
160,107.24080651158332,C#:min7,109.907475
161,107.90747351158332,,
162,108.57414051158332,,
163,109.24080751158333,,
164,109.90747451158332,F#:sus4(b7),111.240809
165,110.57414151158332,,
166,111.24080851158332,F#:maj,111.907476
167,111.90747551158331,Ab:sus2,112.574143
168,112.57414251158332,B:maj,115.240811
169,113.24080951158332,,
170,113.90747651158333,,
171,114.57414351158332,,
172,115.24081051158332,Eb:min7,116.574145
173,115.90747751158332,,
174,116.57414451158331,Ab:maj,117.907479
175,117.24081151158332,,
176,117.90747851158332,C#:min7,119.240813
177,118.57414551158332,,
178,119.24081251158331,F#:maj,120.574147
179,119.90747951158332,,
180,120.57414651158332,B:maj,121.907481
181,121.24081351158333,,
182,121.90748051158332,E:maj7/3,123.240815
183,122.57414751158332,,
184,123.24081451158332,C#:min7,125.907483
185,123.90748151158331,,
186,124.57414851158332,,
187,125.24081551158332,,
188,125.90748251158332,Bb:dim,127.240817
189,126.57414951158331,,
190,127.24081651158332,Eb:7,128.574151
191,127.90748351158332,,
192,128.57415051158333,Ab:min,131.240819
193,129.24081751158332,,
194,129.90748451158333,,
195,130.57415151158332,,
196,131.2408185115833,C#:min,133.907487
197,131.90748551158333,,
198,132.57415251158332,,
199,133.2408195115833,,
200,133.90748651158333,Bb:hdim7,135.240821
201,134.57415351158332,,
202,135.2408205115833,C#:min/5,136.574155
203,135.90748751158333,,
204,136.57415451158332,Eb:7,138.574156
205,137.2408215115833,,
206,137.90748851158332,,
207,138.5741555115833,G:maj7/7,139.240823
208,139.2408225115833,Ab:min,141.907491
209,139.90748951158332,,
210,140.5741565115833,,
211,141.2408235115833,,
212,141.90749051158332,C#:min,144.574159
213,142.57415751158334,,
214,143.2408245115833,,
215,143.90749151158332,,
216,144.5741585115833,Bb:hdim7,147.240827
217,145.24082551158332,,
218,145.9074925115833,,
219,146.57415951158333,,
220,147.24082651158332,Eb:7,148.574161
221,147.9074935115833,,
222,148.57416051158333,Eb:min,149.907495
223,149.24082751158332,,
224,149.9074945115833,C#:min,152.574163
225,150.57416151158333,,
226,151.24082851158332,,
227,151.9074955115833,,
228,152.57416251158332,F#:7,155.240831
229,153.2408295115833,,
230,153.9074965115833,,
231,154.57416351158332,,
232,155.24083051158334,B:maj,157.907499
233,155.9074975115833,,
234,156.57416451158332,,
235,157.24083151158334,,
236,157.9074985115833,Eb:hdim7,160.574167
237,158.57416551158332,,
238,159.2408325115833,,
239,159.90749951158332,,
240,160.57416651158331,C#:min7,163.240835
241,161.24083351158333,,
242,161.90750051158332,,
243,162.5741675115833,,
244,163.24083451158333,F#:sus4(b7),164.574169
245,163.90750151158332,,
246,164.5741685115833,F#:maj,165.240836
247,165.24083551158333,Ab:sus2,165.907503
248,165.90750251158332,B:maj,168.574171
249,166.5741695115833,,
