,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.0518518,0.0518518,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,0.051852,0.0518518,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.051852,0.977777,N,0.0
2,0.9777768,0.9777768,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.051852,0.977777,N,0.0
3,0.977777,0.9777768,0.0,0.0,1.0,,,,,,,,,,,,,,,,0.977777,1.903702,N,1.0
4,1.9037018,1.9037018,1.0,1.0,2.0,,,,,,,,,,,,,,,,0.977777,1.903702,N,1.0
5,1.903702,1.9037018,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.903702,3.755552,C:maj,2.0
6,1.90393328125,1.9037018,1.0,1.0,2.0,,,,,,1.90393328125,2.1180534375,72.0,101.0,0.0,1.90393328125,5.227618229166667,48.0,98.0,0.0,1.903702,3.755552,C:maj,2.0
7,2.1180534375,1.9037018,1.0,1.0,2.0,,,,,,1.90393328125,2.1180534375,72.0,101.0,0.0,1.90393328125,5.227618229166667,48.0,98.0,0.0,1.903702,3.755552,C:maj,2.0
8,2.13541453125,1.9037018,1.0,1.0,2.0,,,,,,2.13541453125,2.41319203125,71.0,96.0,1.0,1.90393328125,5.227618229166667,48.0,98.0,0.0,1.903702,3.755552,C:maj,2.0
9,2.36689578125,1.9037018,1.0,1.0,2.0,,,,,,2.36689578125,2.7681299479166666,72.0,96.0,2.0,2.36689578125,2.9417408854166665,55.0,92.0,1.0,1.903702,3.755552,C:maj,2.0
10,2.41319203125,1.9037018,1.0,1.0,2.0,,,,,,2.36689578125,2.7681299479166666,72.0,96.0,2.0,2.36689578125,2.9417408854166665,55.0,92.0,1.0,1.903702,3.755552,C:maj,2.0
11,2.7681299479166666,1.9037018,1.0,1.0,2.0,,,,,,2.36689578125,2.7681299479166666,72.0,96.0,2.0,2.36689578125,2.9417408854166665,55.0,92.0,1.0,1.903702,3.755552,C:maj,2.0
12,2.8296268,2.8296268,0.0,0.0,3.0,,,,,,,,,,,2.36689578125,2.9417408854166665,55.0,92.0,1.0,1.903702,3.755552,C:maj,2.0
13,2.82985828125,2.8296268,0.0,0.0,3.0,,,,,,2.82985828125,3.75578328125,72.0,96.0,3.0,2.82985828125,3.290891770833333,64.0,91.0,2.0,1.903702,3.755552,C:maj,2.0
14,2.9417408854166665,2.8296268,0.0,0.0,3.0,,,,,,2.82985828125,3.75578328125,72.0,96.0,3.0,2.82985828125,3.290891770833333,64.0,91.0,2.0,1.903702,3.755552,C:maj,2.0
15,3.290891770833333,2.8296268,0.0,0.0,3.0,,,,,,2.82985828125,3.75578328125,72.0,96.0,3.0,2.82985828125,3.290891770833333,64.0,91.0,2.0,1.903702,3.755552,C:maj,2.0
16,3.7555518,3.7555518,1.0,0.0,4.0,,,,,,2.82985828125,3.75578328125,72.0,96.0,3.0,,,,,,1.903702,3.755552,C:maj,2.0
