,beat,chord,chord_end
0,0.7631249999999999,N,1.700625
1,1.700625,Eb:sus2,5.450625
2,2.638125,,
3,3.575625,,
4,4.5131250000000005,,
5,5.4506250000000005,Eb:sus2,9.200625
6,6.3881250000000005,,
7,7.325625,,
8,8.263125,,
9,9.200625,Eb:sus2,12.950625
10,10.138125,,
11,11.075625,,
12,12.013125,,
13,12.950625,Eb:sus2,16.700625
14,13.888125,,
15,14.825625,,
16,15.763125,,
17,16.700625,Bb:maj,18.575625
18,17.638125,,
19,18.575625,Eb:min,20.450625
20,19.513125,,
21,20.450625,Bb:maj,22.325625
22,21.388125,,
23,22.325625,Eb:maj,24.200625
24,23.263125,,
25,24.200625,Bb:maj,26.075625
26,25.138125,,
27,26.075625,Eb:min,27.950625
28,27.013125,,
29,27.950625,G:min,29.825625
30,28.888125,,
31,29.825625,Bb:maj/5,31.700625
32,30.763125,,
33,31.700625,Eb:maj,33.575625
34,32.638125,,
35,33.575625,F:maj,35.450625
36,34.513125,,
37,35.450625,D:min,37.325625
38,36.388125,,
39,37.325625,G:min,39.200625
40,38.263125,,
41,39.200625,C:min,42.950625
42,40.138125,,
43,41.075625,,
44,42.013125,,
45,42.950625,F:maj,46.700625
46,43.888125,,
47,44.825625,,
48,45.763125,,
49,46.700625,Bb:maj,48.575625
50,47.638125,,
51,48.575625,Eb:min,50.450625
52,49.513125,,
53,50.450625,Bb:maj,52.325625
54,51.388125,,
55,52.325625,Eb:maj,54.200625
56,53.263125,,
57,54.200625,Bb:maj,56.075625
58,55.138125,,
59,56.075625,Eb:min,57.950625
60,57.013125,,
61,57.950625,G:min,59.825625
62,58.888125,,
63,59.825625,Bb:maj/5,61.700625
64,60.763125,,
65,61.700625,Eb:maj,63.575625
66,62.638125,,
67,63.575625,F:maj,65.450625
68,64.51312499999999,,
69,65.45062499999999,D:min,67.325625
70,66.38812499999999,,
71,67.32562499999999,G:min,69.200625
72,68.26312499999999,,
73,69.20062499999999,C:min,71.075625
74,70.13812499999999,,
75,71.07562499999999,F:maj,72.950625
76,72.01312499999999,,
77,72.95062499999999,Bb:maj,74.825625
78,73.88812499999999,,
79,74.82562499999999,F:min,75.763125
80,75.76312499999999,Bb:maj,76.700625
81,76.70062499999999,Eb:maj,78.575625
82,77.63812499999999,,
83,78.57562499999999,F:maj,80.450625
84,79.51312499999999,,
85,80.45062499999999,D:min,82.325625
86,81.38812499999999,,
87,82.32562499999999,G:min,84.200625
88,83.26312499999999,,
89,84.20062499999999,C:min,86.075625
90,85.13812499999999,,
91,86.07562499999999,F:maj,87.950625
92,87.01312499999999,,
93,87.95062499999999,Bb:maj,91.700625
94,88.88812499999999,,
95,89.82562499999999,,
96,90.763125,,
97,91.700625,Eb:maj,93.575625
98,92.638125,,
99,93.575625,F:maj,95.450625
100,94.513125,,
101,95.450625,D:min,97.325625
102,96.388125,,
103,97.325625,G:min,99.200625
104,98.263125,,
105,99.200625,C:min,101.075625
106,100.138125,,
107,101.075625,F:maj,102.950625
108,102.013125,,
109,102.950625,Bb:maj,103.888125
110,103.888125,Eb:maj,104.825625
111,104.825625,Bb:maj,106.700625
112,105.763125,,
113,106.700625,Ab:maj,108.575625
114,107.638125,,
115,108.575625,Eb:maj,110.450625
116,109.513125,,
117,110.450625,F#:maj,112.325625
118,111.388125,,
119,112.325625,C#:maj,114.200625
120,113.263125,,
121,114.200625,Ab:maj,116.075625
122,115.138125,,
123,116.075625,Eb:maj,117.950625
124,117.013125,,
125,117.950625,F#:maj,119.825625
126,118.888125,,
127,119.825625,Ab:maj,120.763125
128,120.763125,F:maj,121.700625
129,121.700625,Bb:maj,123.575625
130,122.638125,,
131,123.575625,Eb:min,125.450625
132,124.513125,,
133,125.450625,Bb:maj,127.325625
134,126.388125,,
135,127.325625,Eb:maj,129.200625
136,128.263125,,
137,129.200625,Bb:maj,131.075625
138,130.138125,,
139,131.075625,Eb:min,132.950625
140,132.013125,,
141,132.950625,G:min,134.825625
142,133.888125,,
143,134.825625,Bb:maj/5,136.700625
144,135.763125,,
145,136.700625,Eb:maj,138.575625
146,137.638125,,
147,138.575625,F:maj,140.450625
148,139.513125,,
149,140.450625,D:min,142.325625
150,141.388125,,
151,142.325625,G:min,144.200625
152,143.263125,,
153,144.200625,C:min,146.075625
154,145.138125,,
155,146.075625,F:maj,147.950625
156,147.013125,,
157,147.950625,Bb:maj,149.825625
158,148.888125,,
159,149.825625,F:min,150.763125
160,150.763125,Bb:maj,151.700625
161,151.700625,Eb:maj,153.575625
162,152.638125,,
163,153.575625,F:maj,155.450625
164,154.513125,,
165,155.450625,D:min,157.325625
166,156.388125,,
167,157.325625,G:min,159.200625
168,158.263125,,
169,159.200625,C:min,161.075625
170,160.138125,,
171,161.075625,F:maj,162.950625
172,162.013125,,
173,162.950625,Bb:maj,166.700625
174,163.888125,,
175,164.825625,,
176,165.763125,,
177,166.700625,Eb:maj,168.575625
178,167.638125,,
179,168.575625,F:maj,170.450625
180,169.513125,,
