,beat,chord,chord_end
0,0.47888841,N,1.034443
1,1.03444341,N,1.589998
2,1.58999841,N,2.145553
3,2.14555341,N,2.701108
4,2.70110841,N,3.256663
5,3.2566634100000003,N,3.812218
6,3.81221841,N,4.367773
7,4.36777341,N,4.923328
8,4.92332841,N,5.478883
9,5.47888341,N,6.034438
10,6.03443841,N,6.589993
11,6.58999341,N,7.145548
12,7.14554841,N,7.701103
13,7.70110341,N,8.256658
14,8.25665841,N,8.812213
15,8.81221341,N,9.367768
16,9.36776841,N,9.923323
17,9.923323409999998,N,10.478878
18,10.478878409999998,N,11.034433
19,11.034433409999998,N,11.589988
20,11.589988409999998,N,12.145543
21,12.145543409999998,N,12.701098
22,12.701098409999998,F:maj,14.923318
23,13.256653409999998,,
24,13.812208409999998,,
25,14.367763409999998,,
26,14.923318409999998,F:maj,15.478873
27,15.47887341,C:maj,17.145538
28,16.034428409999997,,
29,16.58998341,,
30,17.145538409999997,C:maj,17.701093
31,17.70109341,F:maj,19.367758
32,18.25664841,,
33,18.81220341,,
34,19.367758410000004,F:maj,19.923313
35,19.92331341,C:maj,21.589978
36,20.478868410000004,,
37,21.03442341,,
38,21.589978410000004,C:maj,22.145533
39,22.14553341,F:maj,23.256643
40,22.701088410000004,,
41,23.25664341,D:min,23.812198
42,23.812198410000004,D:min,24.367753
43,24.36775341,G:min,26.034418
44,24.923308410000004,,
45,25.47886341,,
46,26.03441841,G:min,27.701083
47,26.58997341,,
48,27.14552841,,
49,27.701083410000003,C:maj,28.256638
50,28.25663841,C:maj,30.478858
51,28.812193410000003,,
52,29.36774841,,
53,29.923303410000003,,
54,30.47885841,C:maj/5,32.701078
55,31.034413410000003,,
56,31.58996841,,
57,32.14552341,,
58,32.70107841,C:maj,33.256633
59,33.25663341,F:maj,34.923298
60,33.812188410000005,,
61,34.36774341,,
62,34.92329841,F:maj,35.478853
63,35.47885341,D:min,37.145518
64,36.03440841,,
65,36.58996341,,
66,37.14551841,D:min,37.701073
67,37.70107341,A:min,38.812183
68,38.25662841,,
69,38.81218341,G:min,39.367738
70,39.36773841,G:min,39.923293
71,39.92329340999999,C:maj,41.589958
72,40.47884840999999,,
73,41.03440341,,
74,41.58995841,C:maj,43.812178
75,42.14551340999999,,
76,42.70106840999999,,
77,43.25662341,,
78,43.81217841,C:maj,46.034398
79,44.36773340999999,,
80,44.92328840999999,,
81,45.47884341,,
82,46.03439841,C:maj,48.812173
83,46.58995340999999,,
84,47.14550840999999,,
85,47.70106341,,
86,48.25661841,,
87,48.81217340999999,C:maj/5,49.923283
88,49.36772840999999,,
89,49.92328341,F:maj/3,51.034393
90,50.47883841,,
91,51.03439340999999,C:maj,53.256613
92,51.58994840999999,,
93,52.14550341,,
94,52.70105841,,
95,53.25661340999999,F:maj,55.478833
96,53.81216840999999,,
97,54.36772341,,
98,54.92327841,,
99,55.47883340999999,C:maj,57.701053
100,56.03438840999999,,
101,56.58994341,,
102,57.14549841,,
103,57.70105340999999,F:maj,59.923273
104,58.25660840999999,,
105,58.81216341,,
106,59.36771841,,
107,59.92327340999999,C:maj/5,62.145493
108,60.47882840999999,,
109,61.03438341,,
110,61.58993841,,
111,62.14549340999999,F:maj,64.367713
112,62.70104840999999,,
113,63.25660341,,
114,63.81215841,,
115,64.36771341,D:min,66.589933
116,64.92326840999999,,
117,65.47882340999999,,
118,66.03437840999999,,
119,66.58993341,G:min,67.701043
120,67.14548841,,
121,67.70104341,F:maj,68.812153
122,68.25659841,,
123,68.81215341,C:maj,71.034373
124,69.36770840999999,,
125,69.92326340999999,,
126,70.47881840999999,,
127,71.03437341,F:maj,73.256593
128,71.58992841,,
129,72.14548341,,
130,72.70103841,,
131,73.25659341,C:maj,75.478813
132,73.81214840999999,,
133,74.36770340999999,,
134,74.92325840999999,,
135,75.47881341,F:maj,77.701033
136,76.03436841,,
137,76.58992341,,
138,77.14547841,,
139,77.70103341,C:maj/5,79.923253
140,78.25658840999999,,
141,78.81214340999999,,
142,79.36769840999999,,
143,79.92325341,F:maj,82.145473
144,80.47880841,,
145,81.03436341,,
146,81.58991841,,
147,82.14547341,D:min,84.367693
148,82.70102840999999,,
149,83.25658340999999,,
150,83.81213840999999,,
151,84.36769341,G:min,85.478803
152,84.92324841,,
153,85.47880341,F:maj,86.034358
154,86.03435841,C:maj,86.589913
155,86.58991341,F:maj,88.812133
156,87.14546840999999,,
157,87.70102340999999,,
158,88.25657840999999,,
159,88.81213340999999,D:min,90.478798
160,89.36768841,,
161,89.92324341,,
162,90.47879841,C:maj,91.034353
163,91.03435341,D:min,92.145463
164,91.58990841,,
165,92.14546341,C:maj,93.256573
166,92.70101841,,
167,93.25657341,D:min,95.478793
168,93.81212841,,
169,94.36768341,,
170,94.92323841,,
171,95.47879341,G:min,96.589903
172,96.03434841,,
173,96.58990341,C:maj,97.701013
174,97.14545841,,
