,beat,chord,chord_end
0,0.124615125,N,1.04769
1,1.047690125,N,1.970765
2,1.970765125,N,2.89384
3,2.893840125,N,3.816915
4,3.816915125,N,4.73999
5,4.739990125,N,5.663065
6,5.663065125,N,6.58614
7,6.586140125,N,7.509215
8,7.509215125,N,8.43229
9,8.432290125000002,E:min,12.12459
10,9.355365125,,
11,10.278440125,,
12,11.201515125000002,,
13,12.124590125,D:maj,15.81689
14,13.047665125000002,,
15,13.970740125,,
16,14.893815125000003,,
17,15.816890125000004,E:min,19.50919
18,16.739965125000005,,
19,17.663040125000002,,
20,18.586115125000003,,
21,19.509190125000003,D:maj,23.20149
22,20.432265125000004,,
23,21.355340125000005,,
24,22.27841512500001,,
25,23.201490125000003,C:maj,26.89379
26,24.124565125000004,,
27,25.047640125000004,,
28,25.970715125000005,,
29,26.89379012500001,B:min/b3,30.58609
30,27.816865125000003,,
31,28.739940125000004,,
32,29.663015125,,
33,30.586090125,E:min,34.27839
34,31.509165125000003,,
35,32.432240125,,
36,33.355315125000004,,
37,34.278390125,D:maj,37.97069
38,35.201465125,,
39,36.124540125,,
40,37.047615125,,
41,37.970690125,G:maj,39.81684
42,38.893765125,,
43,39.816840125,D:maj/3,41.66299
44,40.739915125,,
45,41.662990125,E:min,45.35529
46,42.586065125000005,,
47,43.509140125,,
48,44.432215125,,
49,45.355290125,C:maj,47.20144
50,46.278365125,,
51,47.201440125000005,D:maj,49.04759
52,48.124515125,,
53,49.047590125000006,G:maj,51.816815
54,49.970665125,,
55,50.893740125,,
56,51.816815125000005,G:sus2,52.73989
57,52.739890125,G:sus2,54.58604
58,53.66296512500001,,
59,54.586040125,B:min7/5,56.43219
60,55.509115125,,
61,56.432190125000005,E:min7,60.12449
62,57.355265125,,
63,58.27834012500001,,
64,59.20141512500001,,
65,60.12449012500001,C:maj,61.97064
66,61.04756512500001,,
67,61.97064012500001,D:maj,63.81679
68,62.893715125000014,,
69,63.81679012500001,E:min,66.586015
70,64.73986512500001,,
71,65.662940125,,
72,66.58601512500002,E:sus2,67.50909
73,67.50909012500001,C:maj,69.35524
74,68.43216512500001,,
75,69.35524012500001,D:maj,71.20139
76,70.278315125,,
77,71.20139012500002,E:min7,73.04754
78,72.12446512500001,,
79,73.04754012500001,B:min/b3,74.89369
80,73.97061512500001,,
81,74.893690125,C:maj,76.73984
82,75.81676512500002,,
83,76.73984012500001,D:maj,78.58599
84,77.66291512500001,,
85,78.58599012500001,G:maj,82.27829
86,79.509065125,,
87,80.43214012500002,,
88,81.35521512500002,,
89,82.27829012500001,C:maj,83.201365
90,83.20136512500001,C:sus2,84.12444
91,84.124440125,D:maj,85.97059
92,85.04751512500002,,
93,85.97059012500002,E:min7,87.81674
94,86.89366512500001,,
95,87.81674012500001,D:sus2,88.739815
96,88.739815125,D:sus4,89.66289
97,89.66289012500002,C:maj,91.50904
98,90.58596512500002,,
99,91.509040125,D:sus4,92.432115
100,92.432115125,D:sus2,93.35519
101,93.355190125,E:min,95.20134
102,94.27826512500002,,
103,95.20134012500002,E:sus4(b7),97.04749
104,96.124415125,,
105,97.047490125,G:maj,98.89364
106,97.970565125,,
107,98.89364012500002,D:maj,100.73979
108,99.81671512500002,,
109,100.739790125,E:min7,102.58594
110,101.662865125,,
111,102.585940125,E:sus4(b7),104.43209
112,103.50901512500002,,
113,104.43209012500002,C:maj,106.27824
114,105.355165125,,
115,106.278240125,D:maj,108.12439
116,107.201315125,,
117,108.12439012500002,G:maj,111.81669
118,109.04746512500002,,
119,109.970540125,,
120,110.893615125,,
121,111.81669012500002,G:maj,113.66284
122,112.73976512500002,,
123,113.66284012500002,D:maj/3,115.50899
124,114.585915125,,
125,115.508990125,E:min7,119.20129
126,116.43206512500002,,
127,117.35514012500002,,
128,118.278215125,,
129,119.201290125,C:maj,121.04744
130,120.124365125,,
131,121.047440125,D:maj,122.89359
132,121.970515125,,
133,122.893590125,E:min7,124.73974
134,123.816665125,,
135,124.739740125,E:maj,126.58589
136,125.662815125,,
137,126.585890125,C:maj,128.43204
138,127.508965125,,
139,128.432040125,D:sus2,129.355115
140,129.355115125,D:maj,130.27819
141,130.27819012499998,E:min7,133.97049
142,131.201265125,,
143,132.12434012499995,,
144,133.047415125,,
145,133.970490125,C:sus2,135.81664
146,134.89356512499998,,
147,135.816640125,D:sus4,137.66279
148,136.73971512499998,,
149,137.662790125,E:min7/b7,141.35509
150,138.585865125,,
151,139.50894012499998,,
152,140.432015125,,
153,141.355090125,C:maj,143.20124
154,142.278165125,,
155,143.201240125,D:maj,145.04739
156,144.12431512499998,,
157,145.047390125,E:min,146.89354
158,145.970465125,,
159,146.893540125,E:min7,148.73969
160,147.816615125,,
161,148.73969012499998,C:maj,150.58584
162,149.662765125,,
163,150.585840125,D:maj,152.43199
164,151.508915125,,
165,152.431990125,E:min,156.12429
166,153.35506512499998,,
167,154.278140125,,
168,155.201215125,,
169,156.124290125,C:maj,157.97044
170,157.047365125,,
171,157.97044012499998,D:maj,159.81659
172,158.893515125,,
173,159.816590125,E:min,161.66274
174,160.739665125,,
175,161.662740125,D:maj,163.50889
176,162.58581512499998,,
177,163.508890125,C:maj,165.35504
178,164.431965125,,
179,165.355040125,D:maj,167.20119
180,166.278115125,,
181,167.20119012499998,G:maj,170.89349
182,168.124265125,,
183,169.047340125,,
184,169.970415125,,
185,170.893490125,C:maj,172.73964
186,171.81656512499998,,
187,172.739640125,D:maj,174.58579
188,173.662715125,,
189,174.585790125,E:min,176.43194
190,175.508865125,,
191,176.43194012499998,D:maj,178.27809
192,177.355015125,,
193,178.278090125,C:maj,180.12424
194,179.201165125,,
195,180.124240125,D:maj,181.97039
196,181.047315125,,
197,181.970390125,E:min,184.739615
198,182.893465125,,
199,183.816540125,,
200,184.739615125,D:sus2,185.66269
201,185.662690125,C:maj,187.50884
202,186.585765125,,
203,187.508840125,D:maj,189.35499
204,188.431915125,,
205,189.354990125,E:min,191.20114
206,190.278065125,,
207,191.201140125,B:min/b3,193.04729
208,192.124215125,,
209,193.047290125,C:maj,194.89344
210,193.970365125,,
211,194.893440125,D:maj,196.73959
212,195.816515125,,
213,196.739590125,G:maj,200.43189
214,197.662665125,,
215,198.585740125,,
216,199.508815125,,
217,200.431890125,C:maj,202.27804
218,201.354965125,,
219,202.278040125,D:maj,204.12419
220,203.201115125,,
221,204.124190125,E:min,205.97034
222,205.047265125,,
223,205.970340125,D:maj,207.81649
224,206.893415125,,
225,207.816490125,C:maj,209.66264
226,208.739565125,,
227,209.662640125,D:maj,211.50879
228,210.585715125,,
229,211.508790125,E:min,215.20109
230,212.431865125,,
231,213.354940125,,
232,214.278015125,,
233,215.201090125,C:sus2,218.89339
234,216.124165125,,
235,217.047240125,,
236,217.970315125,,
237,218.893390125,B:min/b3,222.58569
238,219.816465125,,
239,220.739540125,,
240,221.662615125,,
241,222.585690125,E:min7,226.27799
242,223.508765125,,
243,224.431840125,,
244,225.354915125,,
245,226.277990125,D:maj,229.97029
246,227.201065125,,
247,228.124140125,,
248,229.047215125,,
249,229.970290125,E:min,233.66259
250,230.893365125,,
251,231.816440125,,
252,232.739515125,,
253,233.662590125,D:maj,237.35489
254,234.585665125,,
255,235.508740125,,
256,236.431815125,,
257,237.354890125,E:min,241.04719
258,238.277965125,,
259,239.201040125,,
260,240.124115125,,
261,241.047190125,D:maj,245.662565
262,241.970265125,,
263,242.893340125,,
264,243.816415125,,
265,244.739490125,,
