,beat,chord,chord_end
0,0.2922854219999999,N,1.149427
1,1.149427422,N,2.006569
2,2.006569422,G:maj,3.720853
3,2.863711422,,
4,3.7208534220000007,G:maj7/7,5.435137
5,4.577995422000001,,
6,5.435137422,E:min,7.149421
7,6.292279422000001,,
8,7.149421422,B:min,8.863705
9,8.006563422,,
10,8.863705421999999,G:maj,10.577989
11,9.720847422,,
12,10.577989422,G:maj7/7,12.292273
13,11.435131422,,
14,12.292273422,E:min,14.863699
15,13.149415422,,
16,14.006557422000002,,
17,14.863699422000002,D:maj,15.720841
18,15.720841422,G:maj,17.435125
19,16.577983422000003,,
20,17.435125422000002,G:maj7/7,19.149409
21,18.292267422,,
22,19.149409422,E:min,20.863693
23,20.006551422,,
24,20.863693422,B:min,22.577977
25,21.720835422,,
26,22.577977422,C:maj,24.292261
27,23.435119422000003,,
28,24.292261422000003,C:maj7/7,25.149403
29,25.149403422,B:min,26.006545
30,26.006545422,A:min,27.720829
31,26.863687422,,
32,27.720829422,D:maj,29.435113
33,28.577971422,,
34,29.435113422,B:min,32.863681
35,30.292255422000004,,
36,31.149397422000003,,
37,32.006539422,,
38,32.863681422,E:min,36.31285
39,33.722926028,,
40,34.58623402800001,,
41,35.449542028,,
42,36.31285002800001,C:maj,38.039466
43,37.176158028,,
44,38.03946602800001,G:maj,39.766082
45,38.902774028,,
46,39.766082028,A:min,40.62939
47,40.629390028,D:maj,41.492698
48,41.49269802800001,G:sus2,44.94593
49,42.356006028,,
50,43.219314028,,
51,44.082622028,,
52,44.94593002800001,G:maj,46.664277
53,45.807135422,,
54,46.664277422000005,G:maj7/7,48.378561
55,47.521419422,,
56,48.378561422,E:min,50.092845
57,49.235703422,,
58,50.092845422,B:min,51.807129
59,50.94998742200001,,
60,51.807129422,C:maj,53.521413
61,52.664271422000006,,
62,53.521413422,G:maj,55.235697
63,54.378555422000005,,
64,55.235697422,A:min,56.949981
65,56.092839422,,
66,56.94998142199999,D:maj,58.664265
67,57.807123422,,
68,58.664265422,B:min,62.092833
69,59.521407422,,
70,60.378549422,,
71,61.235691422,,
72,62.092833422,E:min,65.521401
73,62.949975422,,
74,63.807117422,,
75,64.664259422,,
76,65.521401422,C:maj,67.235685
77,66.37854342199999,,
78,67.235685422,G:maj,68.949969
79,68.092827422,,
80,68.949969422,A:min,69.807111
81,69.80711142199999,D:7,70.664253
82,70.664253422,G:maj,72.378537
83,71.521395422,,
84,72.378537422,F#:min,73.235679
85,73.235679422,B:min7,74.092821
86,74.092821422,B:min,75.807105
87,74.949963422,,
88,75.807105422,E:min,78.378531
89,76.664247422,,
90,77.521389422,,
91,78.37853142200001,C:maj7,79.235673
92,79.23567342199999,C:maj,80.949957
93,80.092815422,,
94,80.949957422,G:maj,82.664241
95,81.807099422,,
96,82.664241422,A:min,84.378525
97,83.521383422,,
98,84.378525422,D:maj,86.092809
99,85.235667422,,
100,86.092809422,E:min,87.815362
101,86.952054028,,
102,87.815362028,B:min,89.541978
103,88.678670028,,
104,89.541978028,C:maj,90.405286
105,90.405286028,D:sus2,91.268594
106,91.268594028,G:maj,92.99521
107,92.131902028,,
108,92.995210028,E:min,94.719334
109,93.85788445,,
110,94.71933445,B:min,96.442234
111,95.58078445,,
112,96.44223445,D:sus2,98.165134
113,97.30368445,,
114,98.16513445,G:maj,99.886565
115,99.02658445,,
116,99.886565422,E:min,101.600849
117,100.743707422,,
118,101.600849422,B:min,103.315133
119,102.457991422,,
120,103.315133422,C:maj,104.172275
121,104.172275422,D:maj,105.029417
122,105.029417422,G:maj,106.743701
123,105.886559422,,
124,106.743701422,G:maj,108.458404
125,107.600843422,,
126,108.458403829,B:min/5,110.175142
127,109.31677282900002,,
128,110.17514182900004,E:min,111.89188
129,111.03351082900002,,
130,111.89187982900002,B:min,113.608618
131,112.75024882900004,,
132,113.60861782900002,C:maj,115.325356
133,114.46698682900002,,
134,115.32535582900002,G:maj,117.042094
135,116.18372482900004,,
136,117.04209382900002,A:min,118.758832
137,117.90046282900002,,
138,118.75883182900004,D:maj,120.47557
139,119.61720082900004,,
140,120.47556982900002,E:min,122.192308
141,121.33393882900002,,
142,122.19230782900004,B:min,123.909046
143,123.05067682900004,,
144,123.90904582900002,C:maj,124.767415
145,124.76741482900002,D:maj,125.625784
146,125.62578382900004,G:maj,127.342522
147,126.48415282900002,,
148,127.34252182900002,A:min,129.05926
149,128.20089082900003,,
150,129.05925982900004,A:min,130.775998
151,129.91762882900002,,
152,130.77599782900003,D:maj,132.492946
153,131.63436682900002,,
154,132.49294554400004,D:maj,137.682197
155,133.35192954400003,,
156,134.21091354400002,,
157,135.07350532400002,,
158,135.94306932400002,,
159,136.81263332400005,,
160,137.68219732400004,G:maj,139.408787
161,138.54857297400005,,
162,139.40878697400004,B:min/5,141.129215
163,140.26900097400005,,
164,141.12921497400004,E:min,142.849643
165,141.98942897400005,,
166,142.84964297400003,B:min,144.570071
167,143.70985697400005,,
168,144.57007097400003,C:maj,146.290499
169,145.43028497400005,,
170,146.29049897400006,G:maj,148.010927
171,147.15071297400004,,
172,148.01092697400006,A:min,149.731355
173,148.87114097400004,,
174,149.73135497400006,D:maj,151.451783
175,150.59156897400004,,
176,151.45178297400005,B:min,154.892639
177,152.31199697400004,,
178,153.17221097400005,,
179,154.03242497400004,,
180,154.89263897400005,E:min,158.333495
181,155.75285297400004,,
182,156.61306697400005,,
183,157.47328097400003,,
184,158.33349497400005,C:maj,160.053923
185,159.19370897400006,,
186,160.05392297400005,G:maj,161.774351
187,160.91413697400006,,
188,161.77435097400004,A:min,162.634565
189,162.63456497400006,D:maj,163.494779
190,163.49477897400004,G:maj,165.214159
191,164.35499297400006,,
192,165.21415942200002,F#:min,166.071301
193,166.07130142200003,B:min/5,167.785585
194,166.92844342200004,,
195,167.78558542200005,E:sus2,168.638611
196,168.63861052900003,E:min,172.018887
197,169.48367952900003,,
198,170.32874852900002,,
199,171.17381752900002,,
200,172.018886529,C:maj,173.725214
201,172.86807242200004,,
202,173.72521442200002,G:maj,175.439498
203,174.58235642200003,,
204,175.439498422,A:min,177.153782
205,176.29664042200002,,
206,177.15378242200003,D:maj,180.599008
207,178.01092442200002,,
208,178.86806642200003,,
209,179.729444324,,
210,180.599008324,D:maj,184.077264
211,181.46857232400004,,
212,182.33813632400003,,
213,183.20770032400003,,
214,184.07726432400003,E:min,185.794015
215,184.94113805700005,,
216,185.794015057,B:min,187.499769
217,186.64689205700003,,
218,187.49976905700004,C:maj,188.352646
219,188.35264605700004,D:sus4,190.911277
220,189.205523057,,
221,190.05840005700003,,
222,190.91127705700004,E:min,192.617031
223,191.76415405700004,,
