,beat,chord,chord_end
0,0.4908325479999999,N,1.324165
1,1.324164548,N,2.157497
2,2.157496548,N,2.990829
3,2.990828548,C:min,6.324157
4,3.824160548,,
5,4.6574925480000005,,
6,5.490824548,,
7,6.324156548,Ab:maj/3,7.990821
8,7.157488548,,
9,7.990820548,C:min,9.657485
10,8.824152548,,
11,9.657484548,C:min,12.990813
12,10.490816548,,
13,11.324148548,,
14,12.157480548,,
15,12.990812548,Ab:maj/3,16.324141
16,13.824144547999998,,
17,14.657476547999998,,
18,15.490808548,,
19,16.324140548,C:min,17.990805
20,17.157472547999998,,
21,17.990804547999996,Bb:maj,19.657469
22,18.824136548,,
23,19.657468548,Eb:sus4,22.990797
24,20.490800548,,
25,21.324132548,,
26,22.157464548,,
27,22.990796548,F:min,24.657461
28,23.824128548,,
29,24.657460548,C:min,26.324125
30,25.490792548,,
31,26.324124548,C#:maj,29.657453
32,27.157456547999995,,
33,27.990788548,,
34,28.824120548,,
35,29.657452548,G:maj,32.990781
36,30.490784548,,
37,31.324116548,,
38,32.157448548,,
39,32.990780548,C:min,34.657445
40,33.824112548,,
41,34.657444548,Bb:maj,36.324109
42,35.490776548,,
43,36.324108548,C:min/b3,37.990773
44,37.157440548,,
45,37.990772548,Bb:maj,39.657437
46,38.824104548,,
47,39.657436548,C:min/b3,41.324101
48,40.490768548,,
49,41.324100548,D:dim,42.990765
50,42.157432548,,
51,42.990764548,C:min,44.657429
52,43.824096548,,
53,44.657428548,Bb:maj,46.324093
54,45.490760548,,
55,46.324092548,Ab:maj,47.990757
56,47.157424548,,
57,47.990756548,Bb:maj,49.657421
58,48.824088548,,
59,49.657420548,G:maj,51.324085
60,50.490752548,,
61,51.324084548,C:7/b7,52.990749
62,52.157416548,,
63,52.990748548,Ab:maj,54.657413
64,53.824080548,,
65,54.657412548,Bb:maj,56.324077
66,55.490744548,,
67,56.324076548,C:maj,59.657405
68,57.157408548,,
69,57.990740548,,
70,58.824072548,,
71,59.657404548,C:min,61.324069
72,60.490736548,,
73,61.324068548,Bb:maj,62.990733
74,62.157400548,,
75,62.990732548,C:min/b3,64.657397
76,63.824064548,,
77,64.657396548,Bb:maj,66.324061
78,65.49072854799999,,
