,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.4312029941666667,0.4312029941666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,0.431203,0.4312029941666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.431203,1.10536,N,0.0
2,1.105359994166667,1.105359994166667,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.431203,1.10536,N,0.0
3,1.10536,1.105359994166667,1.0,0.0,1.0,,,,,,,,,,,,,,,,1.10536,1.779517,N,1.0
4,1.7795169941666669,1.7795169941666669,0.0,0.0,2.0,,,,,,,,,,,,,,,,1.10536,1.779517,N,1.0
5,1.779517,1.7795169941666669,0.0,0.0,2.0,,,,,,,,,,,,,,,,1.779517,2.453674,N,2.0
6,2.4536739941666665,2.4536739941666665,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.779517,2.453674,N,2.0
7,2.453674,2.4536739941666665,1.0,1.0,3.0,,,,,,,,,,,,,,,,2.453674,3.127831,N,3.0
8,3.1278309941666667,3.1278309941666667,0.0,0.0,4.0,,,,,,,,,,,,,,,,2.453674,3.127831,N,3.0
9,3.127831,3.1278309941666667,0.0,0.0,4.0,,,,,,,,,,,,,,,,3.127831,3.801988,N,4.0
10,3.8019879941666663,3.8019879941666663,1.0,0.0,5.0,,,,,,,,,,,,,,,,3.127831,3.801988,N,4.0
11,3.801988,3.8019879941666663,1.0,0.0,5.0,,,,,,,,,,,,,,,,3.801988,4.476145,N,5.0
12,4.476144994166667,4.476144994166667,0.0,0.0,6.0,,,,,,,,,,,,,,,,3.801988,4.476145,N,5.0
13,4.476145,4.476144994166667,0.0,0.0,6.0,,,,,,,,,,,,,,,,4.476145,5.150302,N,6.0
14,5.150301994166667,5.150301994166667,1.0,1.0,7.0,,,,,,,,,,,,,,,,4.476145,5.150302,N,6.0
15,5.150302,5.150301994166667,1.0,1.0,7.0,,,,,,,,,,,,,,,,5.150302,5.824459,N,7.0
16,5.824458994166667,5.824458994166667,0.0,0.0,8.0,,,,,,,,,,,,,,,,5.150302,5.824459,N,7.0
17,5.824459,5.824458994166667,0.0,0.0,8.0,,,,,,,,,,,,,,,,5.824459,6.498616,N,8.0
18,6.498615994166666,6.498615994166666,1.0,0.0,9.0,,,,,,,,,,,,,,,,5.824459,6.498616,N,8.0
19,6.498616,6.498615994166666,1.0,0.0,9.0,,,,,,,,,,,,,,,,6.498616,7.172773,N,9.0
20,7.1727729941666665,7.1727729941666665,0.0,0.0,10.0,,,,,,,,,,,,,,,,6.498616,7.172773,N,9.0
21,7.172773,7.1727729941666665,0.0,0.0,10.0,,,,,,,,,,,,,,,,7.172773,7.84693,N,10.0
22,7.846929994166667,7.846929994166667,1.0,1.0,11.0,,,,,,,,,,,,,,,,7.172773,7.84693,N,10.0
23,7.84693,7.846929994166667,1.0,1.0,11.0,,,,,,,,,,,,,,,,7.84693,8.521087,N,11.0
24,8.521086994166666,8.521086994166666,0.0,0.0,12.0,,,,,,,,,,,,,,,,7.84693,8.521087,N,11.0
25,8.521087,8.521086994166666,0.0,0.0,12.0,,,,,,,,,,,,,,,,8.521087,9.195244,N,12.0
26,9.195243994166669,9.195243994166669,1.0,0.0,13.0,,,,,,,,,,,,,,,,8.521087,9.195244,N,12.0
27,9.195244,9.195243994166669,1.0,0.0,13.0,,,,,,,,,,,,,,,,9.195244,9.869401,N,13.0
28,9.869400994166666,9.869400994166666,0.0,0.0,14.0,,,,,,,,,,,,,,,,9.195244,9.869401,N,13.0
29,9.869401,9.869400994166666,0.0,0.0,14.0,,,,,,,,,,,,,,,,9.869401,10.543558,N,14.0
30,10.543557994166669,10.543557994166669,1.0,1.0,15.0,,,,,,,,,,,,,,,,9.869401,10.543558,N,14.0
31,10.543558,10.543557994166669,1.0,1.0,15.0,,,,,,,,,,,,,,,,10.543558,13.744032,Bb:sus2,15.0
32,10.544119791666668,10.543557994166669,1.0,1.0,15.0,,,,,,10.544119791666668,10.942768533333334,65.0,86.0,0.0,10.544119791666668,10.716417129166668,53.0,63.0,0.0,10.543558,13.744032,Bb:sus2,15.0
33,10.544119791666668,10.543557994166669,1.0,1.0,15.0,,,,,,10.544119791666668,10.942768533333334,65.0,86.0,0.0,10.544119791666668,12.006957970833334,70.0,62.0,1.0,10.543558,13.744032,Bb:sus2,15.0
34,10.544119791666668,10.543557994166669,1.0,1.0,15.0,,,,,,10.544119791666668,10.942768533333334,65.0,86.0,0.0,10.544119791666668,11.414052427083334,60.0,57.0,2.0,10.543558,13.744032,Bb:sus2,15.0
35,10.544119791666668,10.543557994166669,1.0,1.0,15.0,,,,,,10.544119791666668,10.942768533333334,65.0,86.0,0.0,10.544119791666668,13.241400116666668,46.0,73.0,3.0,10.543558,13.744032,Bb:sus2,15.0
