,start,end,pitch,velocity
0,0.5161762125,1.9779401875,75.0,95.0
1,1.9279402124999998,2.5926457624999997,73.0,98.0
2,2.6338222124999997,3.379410075,70.0,90.0
3,4.0455862125,4.814703475,56.0,76.0
4,4.7514682125,5.489703137499999,58.0,81.0
5,3.3397042125,5.5279384125,71.0,90.0
6,5.8102912125,6.00587935,71.0,88.0
7,5.9867617125,6.19411455,73.0,85.0
8,5.4573502125,6.2132321875,59.0,75.0
9,6.1632322125,7.5411727,75.0,88.0
10,6.1632322125,7.6397020625,56.0,67.0
11,7.574996212499999,8.274995862499999,73.0,95.0
12,8.2808782125,9.082348399999999,78.0,82.0
13,9.6926422125,10.452935949999999,63.0,77.0
14,10.3985242125,11.13528855,61.0,77.0
15,8.9867602125,11.144112074999999,75.0,85.0
16,11.104406212499999,11.8867587625,59.0,72.0
17,11.8102882125,13.255875725,56.0,72.0
18,11.8102882125,13.2720521875,75.0,95.0
19,13.2220522125,13.886757762499998,73.0,98.0
20,13.927934212499999,14.673522075,70.0,90.0
21,13.2220522125,14.679404425,58.0,72.0
22,14.6338162125,15.3367570375,56.0,76.0
23,14.6338162125,15.3367570375,71.0,90.0
24,15.305874699999999,15.679403924999999,70.0,84.0
25,15.3396982125,15.9838155375,54.0,74.0
26,15.6926392125,16.0602860875,68.0,83.0
27,16.0455802125,17.1102855625,63.0,85.0
28,16.0455802125,17.4544030375,53.0,77.0
29,17.4573442125,18.116167412499998,68.0,88.0
30,17.4573442125,18.936755237499998,52.0,76.0
31,18.1632262125,18.936755237499998,75.0,95.0
32,18.8691082125,19.651460762499998,54.0,77.0
33,18.8691082125,19.7896959875,73.0,88.0
34,19.9279312125,20.2720486875,70.0,83.0
35,19.574990212499998,20.3646957,51.0,77.0
36,20.2808722125,22.901459137499998,56.0,72.0
37,20.2808722125,22.935282649999998,68.0,88.0
38,45.6926242125,46.455859124999996,75.0,82.0
39,46.0455652125,46.9646824,64.0,70.0
40,46.398506212499996,47.0190941375,71.0,67.0
41,47.1043882125,47.6837996875,73.0,80.0
42,47.8102702125,48.3543875875,70.0,72.0
43,47.4573292125,48.39409345,66.0,68.0
44,48.8690932125,49.304387112499995,68.0,66.0
45,48.516152212499996,49.322034162499996,71.0,71.0
46,49.2220342125,49.591151675,75.0,81.0
47,49.927916212499994,50.6367393875,80.0,72.0
48,49.5749752125,50.791151074999995,68.0,71.0
49,51.6926212125,52.483797287499996,64.0,74.0
50,51.3396802125,52.716150112499996,75.0,79.0
51,52.045562212499995,52.7690912625,71.0,73.0
52,52.7514442125,54.0235024,70.0,76.0
53,53.1043852125,54.105855299999995,66.0,69.0
54,53.4573262125,54.180855262499996,73.0,76.0
55,54.8690902125,55.269090012499994,73.0,80.0
56,54.5161492125,55.279384125,66.0,63.0
57,55.2220312125,55.7279133125,71.0,71.0
58,55.5749722125,57.0249714875,75.0,77.0
59,56.9867362125,58.3837943375,71.0,75.0
60,58.3985002125,59.713205437499994,70.0,70.0
61,59.810264212499995,60.35879335,68.0,73.0
62,60.5161462125,61.105851799999996,66.0,72.0
63,61.2220282125,62.197027725,68.0,73.0
64,62.6337922125,63.0837919875,71.0,77.0
65,62.9867332125,63.863203362499995,64.0,63.0
66,63.3396742125,64.117615,71.0,57.0
67,64.0455562125,64.8484969875,70.0,76.0
68,65.4573202125,65.8455553125,73.0,79.0
69,65.8102612125,66.302908025,66.0,74.0
70,66.1632022125,66.5661431875,73.0,81.0
71,66.5161432125,66.8896724375,71.0,75.0
72,66.8690842125,67.74849553749999,75.0,78.0
73,67.5749662125,67.9249660375,71.0,72.0
74,67.9279072125,68.10143653749999,66.0,62.0
75,68.1043777125,68.2779070375,75.0,82.0
76,68.28084821249999,68.9837890375,73.0,82.0
77,68.63378921249999,69.05878899999999,66.0,81.0
78,68.98673021249999,69.414671175,71.0,83.0
79,69.3396712125,69.7396710125,73.0,86.0
80,69.6926122125,71.026435075,75.0,83.0
81,71.1043762125,72.39408145,66.0,69.0
82,71.1043762125,72.485257875,71.0,66.0
83,72.51614021249999,73.955845375,68.0,73.0
84,73.9279042125,74.6249626875,70.0,76.0
85,74.6337862125,75.4190799375,73.0,74.0
86,75.3396682125,76.091138425,71.0,81.0
87,76.04555021249999,76.78378513749999,70.0,73.0
88,76.75143221249999,78.18231385,68.0,72.0
89,78.1631962125,79.449960275,66.0,70.0
90,79.5749602125,80.30437161249999,73.0,81.0
91,80.28084221249999,81.05290065,71.0,75.0
92,80.9867242125,81.40584165,75.0,79.0
93,81.3396652125,81.77054735,73.0,82.0
94,81.6926062125,82.2661353375,71.0,75.0
95,82.3984882125,83.66466405,68.0,74.0
96,83.81025221249999,84.5646636,70.0,72.0
97,84.51613421249999,85.1367221375,66.0,74.0
98,85.2220162125,85.6426042375,67.0,79.0
99,85.5749572125,85.9720158375,68.0,76.0
100,85.9278982125,86.3278980125,70.0,81.0
101,86.2808392125,86.6631919625,73.0,86.0
102,86.6337802125,87.73966201249999,71.0,80.0
103,88.04554421249999,89.2926024125,68.0,68.0
104,88.04554421249999,89.3764259,71.0,72.0
105,89.4573082125,90.397013625,66.0,73.0
106,89.4573082125,90.485248875,70.0,75.0
107,90.8690722125,92.5131890375,66.0,64.0
108,90.8690722125,93.3073062875,71.0,73.0
109,93.6926002125,93.891129525,87.0,85.0
110,93.86907071249999,94.08671766249999,85.0,81.0
111,94.0455412125,94.2808352125,83.0,85.0
