,time,beat_start,beat1,beat2,beat_index,mel_start,mel_end,mel_pitch,mel_velocity,mel_index,bri_start,bri_end,bri_pitch,bri_velocity,bri_index,pia_start,pia_end,pia_pitch,pia_velocity,pia_index,chord_start,chord_end,chord,chord_index
0,0.289636,,,,,,,,,,,,,,,,,,,,0.289636,0.83509,N,0.0
1,0.289636074,0.289636074,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.289636,0.83509,N,0.0
2,0.83509,0.289636074,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.83509,1.380544,N,1.0
3,0.8350900740000001,0.8350900740000001,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.83509,1.380544,N,1.0
4,1.380544,0.8350900740000001,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.380544,1.925998,N,2.0
5,1.380544074,1.380544074,0.0,0.0,2.0,,,,,,,,,,,,,,,,1.380544,1.925998,N,2.0
6,1.925998,1.380544074,0.0,0.0,2.0,,,,,,,,,,,,,,,,1.925998,2.471452,N,3.0
7,1.925998074,1.925998074,1.0,0.0,3.0,,,,,,,,,,,,,,,,1.925998,2.471452,N,3.0
8,2.471452,1.925998074,1.0,0.0,3.0,,,,,,,,,,,,,,,,2.471452,3.016906,N,4.0
9,2.471452074,2.471452074,0.0,0.0,4.0,,,,,,,,,,,,,,,,2.471452,3.016906,N,4.0
10,3.016906,2.471452074,0.0,0.0,4.0,,,,,,,,,,,,,,,,3.016906,4.107814,F:min,5.0
11,3.0169060739999995,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,,,,,,3.016906,4.107814,F:min,5.0
12,3.0170424375,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,3.0170424375,3.2829512625,65.0,78.0,0.0,3.016906,4.107814,F:min,5.0
13,3.0170424375,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,3.0170424375,3.5761327875,56.0,93.0,1.0,3.016906,4.107814,F:min,5.0
14,3.0170424375,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,3.0170424375,3.57726915,60.0,97.0,2.0,3.016906,4.107814,F:min,5.0
15,3.0170424375,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,3.0170424375,3.5965873125,41.0,80.0,3.0,3.016906,4.107814,F:min,5.0
16,3.2829512625,3.0169060739999995,1.0,1.0,5.0,,,,,,,,,,,3.0170424375,3.5965873125,41.0,80.0,3.0,3.016906,4.107814,F:min,5.0
17,3.562360074,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.0170424375,3.5965873125,41.0,80.0,3.0,3.016906,4.107814,F:min,5.0
18,3.5624964375,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.665905425000001,65.0,85.0,4.0,3.016906,4.107814,F:min,5.0
19,3.5624964375,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
20,3.5761327875,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
21,3.57726915,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
22,3.5965873125,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
23,3.665905425000001,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
24,3.6693145125,3.562360074,0.0,0.0,6.0,,,,,,,,,,,3.5624964375,3.6693145125,53.0,85.0,5.0,3.016906,4.107814,F:min,5.0
25,4.107814,3.562360074,0.0,0.0,6.0,,,,,,,,,,,,,,,,4.107814,5.198722,Ab:maj,6.0
26,4.107814073999999,4.107814073999999,1.0,0.0,7.0,,,,,,,,,,,,,,,,4.107814,5.198722,Ab:maj,6.0
27,4.1079504375,4.107814073999999,1.0,0.0,7.0,,,,,,,,,,,4.1079504375,4.3647683625,68.0,82.0,6.0,4.107814,5.198722,Ab:maj,6.0
28,4.1079504375,4.107814073999999,1.0,0.0,7.0,,,,,,,,,,,4.1079504375,4.7079498375,63.0,97.0,7.0,4.107814,5.198722,Ab:maj,6.0
